interac_r,mcs
35.0,20.92536201367067
40.0,10.874843105612335
45.0,8.38703741566142
50.0,5.340572556762093
60.0,3.496519721577726
70.0,1.837209302325581
80.0,1.7058823529411764
90.0,1.0
