interac_r,mcs
35.0,1.2499410632616237
40.0,2.0819012323928563
50.0,3.349445061818208
60.0,5.121697282512849
70.0,6.612240672600141
80.0,6.638022526400872
90.0,6.010963430201998
100.0,7.035192929850864
110.0,8.395539605229429
