interac_r,avgGC,stdGC
40.0,382.75,103.43768252753281
50.0,467.8333333333333,33.810337012353024
60.0,486.0833333333333,7.5988851521493315
70.0,490.8333333333333,2.2298480267099423
80.0,491.5833333333333,0.9537935951882996
90.0,491.9166666666667,0.27638539919628335
100.0,492.0,0.0
