interac_r,mcs
35.0,8.302098357604802
37.5,14.900934286758181
40.0,21.323346729996345
42.5,23.630643497579943
45.0,26.012518565669424
47.5,30.63781861292235
50.0,11.594045025417577
60.0,6.23153942428035
70.0,1.9827586206896552
80.0,1.7727272727272727
90.0,1.0
100.0,1.0
