interac_r,avgGC,stdGC
40.0,17.636473429951693,6.323369212004232
50.0,28.652173913043477,6.249427615041874
60.0,33.57125603864734,3.1708202914888823
70.0,34.78260869565217,1.0453887502510435
80.0,34.95289855072464,0.4977765095664524
90.0,34.9963768115942,0.06008378243397463
100.0,35.0,0.0
