interac_r,mcs
35.0,7.563438089816951
40.0,18.70251413121388
45.0,25.97072590719586
50.0,15.70453510768692
60.0,6.40387811634349
70.0,3.5643382352941178
80.0,2.310861423220974
90.0,1.4230769230769231
