pi1,pi2,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ,m,sdm,k0,k1,k2,sdk0,sdk1,sdk2
0.01,0.23,0.199048138,0.0164433392,0.7845085229,0.0415718977,0.0163284674,0.0440504884,0.7516218445,0.0629651039,0.6767627843,0.0660757326,0.4986355538,0.655886864,0.4713129501,0.2063209003,0.4808144227,0.197135747
0.01,0.25,0.1930226443,0.0158275431,0.7911498125,0.0410098023,0.0158493044,0.0433854587,0.7594947263,0.0615669474,0.6867247188,0.065078188,0.4873427195,0.6638436391,0.4591575388,0.2194090983,0.4998540029,0.2082688587
0.01,0.27,0.1874645839,0.0150422894,0.7974931267,0.0405087437,0.0153170431,0.0427738543,0.7674085479,0.060121228,0.6962396901,0.0641607815,0.4777212783,0.6873522833,0.4494282894,0.2311923586,0.494073633,0.2187127056
0.01,0.29,0.1820244939,0.0140997251,0.8038757811,0.0399903562,0.0146425732,0.0421564203,0.7756763309,0.0584761819,0.7058136716,0.0632346305,0.4711314543,0.7003118863,0.4436104934,0.2427521184,0.4892205629,0.2291538594
0.01,0.31,0.1768766808,0.0138934266,0.8092298925,0.0393572381,0.0146477234,0.0414656959,0.7814430392,0.0578581215,0.7138448388,0.0621985438,0.4661788755,0.7286635627,0.4363508174,0.2540455393,0.5100583175,0.2375063626
0.01,0.33,0.1723762559,0.0132191952,0.8144045489,0.0388125997,0.0139930426,0.0408207547,0.7879661585,0.0562227508,0.7216068233,0.0612311321,0.4611866634,0.7353891384,0.4310473069,0.2647635724,0.5028473152,0.2469062819
0.01,0.35,0.1678517871,0.0128062484,0.8193419645,0.0382439914,0.0137528257,0.0401746112,0.7937294676,0.0552415938,0.7290129468,0.0602619167,0.4604083132,0.7480003356,0.4286197668,0.2749875819,0.5229992516,0.2548293143
0.01,0.37,0.1637582104,0.0123364159,0.8239053737,0.0379515052,0.0134538301,0.039797359,0.7992325419,0.0543772851,0.7358580605,0.0596960386,0.4613650421,0.7620998179,0.4281274041,0.2865146104,0.53393813,0.2639274827
0.01,0.39,0.1596873282,0.0116031492,0.8287095226,0.0374239839,0.0129859005,0.0392438178,0.8055032242,0.0532064303,0.7430642839,0.0588657266,0.4653944734,0.7730849788,0.4321546838,0.2973957967,0.5324094083,0.2734292559
0.01,0.41,0.1559989003,0.0112854786,0.8327156211,0.0370028228,0.0127431368,0.0388213573,0.8101446638,0.0525090541,0.7490734316,0.058232036,0.4714228834,0.7802420109,0.4349253139,0.3083991097,0.5520365695,0.2831537028
0.01,0.43,0.1523976006,0.0109947013,0.8366076981,0.0366144633,0.0124685186,0.0382994412,0.8146182954,0.0514984222,0.7549115471,0.0574491619,0.4813938805,0.7831340665,0.4396175412,0.3201284051,0.5710751279,0.2935692215
0.01,0.45,0.149004099,0.0108545364,0.8401413647,0.036172494,0.0123912348,0.0378286169,0.8184322919,0.0509644026,0.760212047,0.0567429254,0.4913051139,0.8003409648,0.4465429783,0.3358793976,0.5917785706,0.3030692872
0.01,0.47,0.1456379905,0.010175856,0.8441861535,0.0359091875,0.0119350097,0.037514889,0.8238344414,0.0499782745,0.7662792302,0.0562723335,0.5098638343,0.7975474274,0.4620935415,0.3499275296,0.5981171059,0.3154290048
0.01,0.49,0.1425340165,0.010140165,0.8473258185,0.0353766841,0.0118600246,0.0370130379,0.8270454886,0.0495059236,0.7709887278,0.0555195568,0.5261778588,0.8056608705,0.4707567728,0.3668959762,0.6263385243,0.3301020328
0.03,0.01,0.3240288428,0.1481994001,0.5277717571,0.0547799658,0.065347754,0.0845132183,0.2313729568,0.2026024101,0.2972576856,0.1163632823,0.662281031,0.3344213113,0.5480824854,0.0825796953,0.2450310656,0.1026064096
0.03,0.03,0.3011236191,0.1205293177,0.5783470632,0.0521264508,0.0546540071,0.0737230347,0.3372884279,0.1696858471,0.3682412397,0.1087811962,0.6422889696,0.3399977458,0.5413636124,0.0927101775,0.2379497229,0.105119719
0.03,0.05,0.2828139465,0.1005336666,0.6166523869,0.0501209457,0.0468440982,0.0667654909,0.4155850537,0.1466795526,0.4250694576,0.099852268,0.6229048872,0.3491327025,0.5336669466,0.1033857867,0.2376996045,0.1098630753
0.03,0.07,0.2687672582,0.0891052237,0.6421275181,0.0485842398,0.0426717466,0.0622510742,0.4639170707,0.133529022,0.4632037241,0.0933301858,0.6015507254,0.3577902477,0.5166496683,0.1147044476,0.2419728006,0.1166719259
0.03,0.09,0.2554590352,0.0802052487,0.6643357161,0.0473491816,0.03954132,0.0594942012,0.5039252187,0.1245627787,0.4965058985,0.0892322278,0.5842603747,0.3665663965,0.502263201,0.1266245541,0.2473035536,0.1256080928
0.03,0.11,0.2443214196,0.0737313172,0.6819472632,0.0463326233,0.0371212849,0.0570829931,0.5344846288,0.117260049,0.522923819,0.0856111417,0.5664814876,0.3724420395,0.4855596382,0.1391429261,0.2524438105,0.1344517373
0.03,0.13,0.2343618095,0.0676233442,0.6980148463,0.0450831536,0.0351879105,0.0553306272,0.562768158,0.1120204791,0.5470224194,0.0829952144,0.5497675314,0.3841818236,0.4714945878,0.1509629726,0.2570126896,0.1443207942
0.03,0.15,0.2252060985,0.0626817796,0.712112122,0.0442691521,0.0329492541,0.053201473,0.5867485629,0.1052881504,0.568168183,0.0798022095,0.5346973147,0.3876258197,0.4580674251,0.1641080183,0.2589689541,0.1525816029
0.03,0.17,0.2171543614,0.0583229693,0.7245226693,0.0436611297,0.0312750832,0.0520459907,0.6078767308,0.1009086318,0.586784004,0.0780689861,0.5195263532,0.3928160746,0.445118951,0.1781217139,0.2651561764,0.1627244135
0.03,0.19,0.2093109223,0.0541111222,0.7365779555,0.0426461473,0.0295144231,0.0500582583,0.6283557111,0.0954290677,0.6048669333,0.0750873875,0.5075437157,0.3988592066,0.4358621702,0.1899765692,0.2672467946,0.1701176617
0.03,0.21,0.2022992752,0.0511810547,0.7465196701,0.0418891494,0.0286126124,0.0490586851,0.6441575606,0.0928598494,0.6197795051,0.0735880277,0.4956838272,0.4077874127,0.4244195322,0.2028428453,0.2728762026,0.1792217398
0.03,0.23,0.1961529618,0.048771807,0.7550752312,0.0413526551,0.0277514617,0.0483785745,0.6575316171,0.0906765516,0.6326128468,0.0725678617,0.4836350881,0.41084019,0.4118124078,0.2156170732,0.2837596971,0.189216004
0.03,0.25,0.1901871532,0.0464728318,0.763340015,0.0405766601,0.0272080761,0.0475098591,0.6703943514,0.0889961003,0.6450100225,0.0712647887,0.4741352357,0.4244783637,0.4025095139,0.2270448406,0.2879259912,0.1967221986
0.03,0.27,0.184616096,0.0443343664,0.7710495376,0.0402429988,0.0260408053,0.046638004,0.6823808048,0.0857616091,0.6565743064,0.069957006,0.4671153796,0.425470549,0.3942843227,0.2390955581,0.2907268549,0.204596864
0.03,0.29,0.1794818295,0.0420855786,0.7784325919,0.0396596421,0.0249876805,0.0455474585,0.6942614346,0.08260898,0.6676488878,0.0683211877,0.460842589,0.4261967508,0.3881892593,0.2501499032,0.2976768339,0.211131995
0.03,0.31,0.1745580105,0.040651987,0.7847900025,0.0389828287,0.0245163628,0.0448499639,0.7034860285,0.0812499119,0.6771850037,0.0672749458,0.4571882908,0.4347915283,0.3814016509,0.2600191565,0.3026233199,0.2180994776
0.03,0.33,0.1698423894,0.0393572107,0.7908003999,0.0385979818,0.0241058488,0.0442964294,0.7120859785,0.0799591411,0.6862005999,0.0664446441,0.4568861491,0.4446458981,0.3773847263,0.2710777536,0.3070096458,0.2239528405
0.03,0.35,0.1653483629,0.0372944764,0.7973571607,0.0380958796,0.0230657388,0.0433180971,0.7227682079,0.076934715,0.6960357411,0.0649771457,0.4583618311,0.4488298068,0.3775460519,0.2825176874,0.3048417478,0.2307948207
0.03,0.37,0.1615941015,0.0356810797,0.8027248188,0.0375403368,0.0224528001,0.0425574873,0.7313626593,0.0750975019,0.7040872282,0.0638362309,0.4594002305,0.4536603706,0.3760034192,0.2911953346,0.3118558099,0.2361926395
0.03,0.39,0.1576949763,0.0344937266,0.8078112972,0.0372218373,0.0221277081,0.0421764646,0.738823844,0.0741852071,0.7117169458,0.0632646969,0.4663890306,0.4580256769,0.3775800807,0.3024198043,0.3254847971,0.2425175714
0.03,0.41,0.1536271932,0.0333174206,0.8130553862,0.0367323408,0.0214687271,0.0414591253,0.7464205449,0.0722736807,0.7195830792,0.0621886879,0.4762578375,0.4581223337,0.3806472911,0.3169475614,0.3311084797,0.2503403266
0.03,0.43,0.1503709073,0.0315588103,0.8180702824,0.0364294197,0.0207439853,0.0409967325,0.7549526618,0.0704972946,0.7271054236,0.0614950988,0.4868025399,0.4688905297,0.3866323131,0.3296927707,0.3255064853,0.2592712783
0.03,0.45,0.1471447138,0.0310984254,0.8217568608,0.035963467,0.0205493939,0.0404512867,0.75956001,0.0696838819,0.7326352912,0.06067693,0.500592656,0.4775413337,0.3890682071,0.342483075,0.3286314266,0.2641658559
0.03,0.47,0.1439607598,0.0303328168,0.8257064234,0.0355913371,0.0203302208,0.0400957127,0.7650407898,0.069060982,0.7385596351,0.060143569,0.5160152395,0.4862956546,0.3962474301,0.3623283867,0.3350976396,0.2720817798
0.03,0.49,0.1408632342,0.0289886028,0.830148163,0.0352853352,0.0200691462,0.0396883768,0.7721709573,0.0682056872,0.7452222444,0.0595325652,0.5406068239,0.4994882017,0.4072317997,0.3784050899,0.3405645105,0.2840822179
0.05,0.01,0.3226202949,0.2455877031,0.431792002,0.0547503008,0.0824419711,0.0974503427,-0.0593834041,0.2515444068,0.1824991002,0.1049988672,0.6224568098,0.2720984325,0.436596185,0.0928513873,0.2071704907,0.1172638978
0.05,0.03,0.2971551112,0.1923031242,0.5105417646,0.051754439,0.0660228486,0.0810163163,0.1259355161,0.2012162664,0.2699495126,0.1135609426,0.6104120557,0.2647029385,0.4577232401,0.1022692507,0.1885154851,0.1127796948
0.05,0.05,0.278683929,0.163467883,0.557848188,0.0498425968,0.0574006844,0.0723843918,0.2309124219,0.1746967745,0.3372505124,0.1073696488,0.5943984433,0.2729830757,0.4566723834,0.1131396369,0.1897837898,0.1149309193
0.05,0.07,0.2641589603,0.1445018745,0.5913391652,0.0481851458,0.0527222548,0.0681370349,0.3023354161,0.1611277969,0.3870859785,0.101972348,0.5766974483,0.2848725533,0.4473938677,0.1242490203,0.1944451603,0.1219257856
0.05,0.09,0.2511548613,0.129167858,0.6196772807,0.0467416866,0.0485970621,0.0642962777,0.3613415646,0.1490050675,0.4295258935,0.0964108216,0.5611700462,0.2940973685,0.4393963509,0.135673795,0.1997064088,0.1284496893
0.05,0.11,0.2401536116,0.1180186953,0.6418276931,0.0457209175,0.0455092483,0.0614883566,0.4057903024,0.1399578489,0.4627430392,0.0922271368,0.5452191356,0.3002307423,0.4277787363,0.1482841198,0.2039006348,0.1357123268
0.05,0.13,0.2306974756,0.1086444889,0.6606580355,0.0448438866,0.043118057,0.0592280667,0.4433690577,0.1328794355,0.4909875031,0.0888403481,0.5288811029,0.3076039776,0.4157534441,0.1613438327,0.2084041051,0.1437321577
0.05,0.15,0.2215872532,0.1018531367,0.6765596101,0.0439226046,0.0407535988,0.0570687397,0.4728533367,0.1260050301,0.5148394151,0.0856031095,0.5156799157,0.3088835648,0.4027206227,0.1741064277,0.2093527118,0.1509709669
0.05,0.17,0.213687928,0.0937648588,0.6925472132,0.0433097951,0.0386352705,0.0553632849,0.5050174956,0.1199996165,0.5388208198,0.0830449273,0.5018947385,0.318671275,0.3957963643,0.1879072551,0.2127343701,0.1584240587
0.05,0.19,0.2058356411,0.0883249188,0.7058394401,0.0423329158,0.037036043,0.0536393523,0.5291896026,0.1152275997,0.5587591602,0.0804590285,0.4921320781,0.3212332631,0.3865197847,0.1996583441,0.2177683308,0.1651296307
0.05,0.21,0.1992975756,0.0832223944,0.71748003,0.0416091174,0.0362640016,0.0529965565,0.5510352412,0.1133743118,0.576220045,0.0794948348,0.4802655214,0.3305356375,0.3773777451,0.2118709391,0.2253950923,0.1736105618
0.05,0.23,0.1928194451,0.0788926768,0.728287878,0.0410962896,0.0345556364,0.0514644465,0.5705025244,0.1083167105,0.592431817,0.0771966698,0.4723907252,0.332485293,0.3692541154,0.2241501826,0.2252531343,0.179728729
0.05,0.25,0.1873049738,0.0750738815,0.7376211447,0.0403696865,0.033415889,0.0502040439,0.5874733817,0.1048887253,0.6064317171,0.0753060658,0.4628078184,0.3357192202,0.3599951333,0.2351588335,0.2296628825,0.1858594684
0.05,0.27,0.1816736816,0.0717837041,0.7465426143,0.0399256756,0.0326962665,0.0496519755,0.6029752062,0.1030636304,0.6198139215,0.0744779632,0.458729074,0.34240562,0.3543346306,0.2462129987,0.2336327378,0.192132959
0.05,0.29,0.1767564609,0.0691003749,0.7541431642,0.0393715861,0.0315616846,0.0485991299,0.6159424144,0.0998109329,0.6312147463,0.0728986949,0.4537837932,0.3420112472,0.346485865,0.2568434863,0.2362301081,0.1964852847
0.05,0.31,0.1722330917,0.0653411647,0.7624257436,0.0388077318,0.0304147754,0.0474222477,0.6317434141,0.0963580823,0.6436386153,0.0711333716,0.4504794297,0.347741179,0.3443691149,0.2664405564,0.2392795175,0.201134256
0.05,0.33,0.1675861035,0.0631607098,0.7692531867,0.038266703,0.0298179164,0.0467021612,0.6429317671,0.0946004402,0.6538797801,0.0700532417,0.4519918058,0.3529916949,0.3398235017,0.2766561559,0.2412696085,0.2066838129
0.05,0.35,0.1633266683,0.0609866033,0.7756867283,0.037850566,0.0289904425,0.046020116,0.6537135216,0.0923628555,0.6635300925,0.0690301739,0.4549770519,0.3537605527,0.3369445933,0.2880426301,0.2454184097,0.2117727993
0.05,0.37,0.159135966,0.0583732067,0.7824908273,0.0372897054,0.0284579061,0.0452343585,0.6657444139,0.0906449769,0.6737362409,0.0678515378,0.4611007602,0.3598432106,0.3393250948,0.2991307391,0.2529792628,0.2158255975
0.05,0.39,0.1553203699,0.0564325919,0.7882470382,0.0370082178,0.0276876826,0.0445609351,0.6753818545,0.088416407,0.6823705574,0.0668414027,0.4689127718,0.3644868783,0.3389801641,0.3137121283,0.2513995375,0.2212136323
0.05,0.41,0.1519287678,0.0543191702,0.793752062,0.0365547858,0.0269427565,0.043828852,0.6851137216,0.0862894712,0.690628093,0.065743278,0.4789680437,0.3683571179,0.3396272236,0.3243251411,0.2531675182,0.2269007217
0.05,0.43,0.1483925019,0.0525936016,0.7990138965,0.0361615872,0.0265766903,0.0433548376,0.6938266933,0.085214599,0.6985208448,0.0650322565,0.4943172368,0.3726305924,0.3432239806,0.3379827103,0.2607785822,0.2327744069
0.05,0.45,0.1451033242,0.0512168458,0.80367983,0.0358088537,0.0262409845,0.0429193482,0.7012461385,0.0842211313,0.7055197451,0.0643790223,0.5098539582,0.3749288892,0.3464594146,0.357062005,0.269292454,0.2389205601
0.05,0.47,0.1419676081,0.0496811297,0.8083512622,0.0354412969,0.0254654015,0.0422686861,0.7089890027,0.0820894297,0.7125268933,0.0634030291,0.5332285536,0.3780837576,0.3521446383,0.3713927985,0.266012555,0.2433532986
0.05,0.49,0.1390551862,0.047627843,0.8133169708,0.0350693618,0.0250020337,0.0416337917,0.7180612847,0.0805667903,0.7199754561,0.0624506875,0.5531475464,0.3874561717,0.3603111291,0.3968785899,0.2675064464,0.2507337871
0.07,0.01,0.3194207948,0.3278105974,0.3527686078,0.0539298047,0.0900031537,0.1014475283,-0.3028525869,0.2714062663,0.1357992752,0.0843384662,0.5851616365,0.2369692016,0.3463778646,0.101960035,0.1822048964,0.1209155881
0.07,0.03,0.2921624594,0.2555493627,0.452288178,0.050876974,0.0718734786,0.0835360094,-0.0588105474,0.2162235954,0.1935832042,0.1043475878,0.5810343456,0.2193257941,0.3887254384,0.1109254366,0.158903373,0.1139972009
0.07,0.05,0.2744109973,0.2217584104,0.5038305924,0.0491225608,0.0648605658,0.076583178,0.0603137716,0.1949621898,0.258536016,0.109457744,0.5666946484,0.2297677815,0.3893530603,0.1220380932,0.1627008861,0.1179668508
0.07,0.07,0.2594571857,0.1937789053,0.546763909,0.0475514931,0.0587815021,0.0708592396,0.1592060985,0.1768400307,0.3205871282,0.1051411749,0.5528721642,0.2420180373,0.3914730184,0.1333156686,0.1684757738,0.1217171812
0.07,0.09,0.2463642089,0.1731449138,0.5804908773,0.0463367667,0.0542169178,0.0669077859,0.2342010497,0.1636233743,0.3707974256,0.1001722065,0.540351979,0.2535328902,0.3897341004,0.1454360654,0.1727011761,0.1273758759
0.07,0.11,0.2364227443,0.1599272182,0.6036500375,0.0452454611,0.0513041,0.0642355419,0.2837956011,0.1551675709,0.4054938765,0.0962855716,0.5232866662,0.2567723498,0.3769114403,0.1577415832,0.1775636445,0.1339577408
0.07,0.13,0.2265194701,0.1471754561,0.6263050737,0.0443812512,0.0487218637,0.062271889,0.3319541615,0.1481110853,0.4394588853,0.0934029662,0.5107098621,0.2654337263,0.3701512281,0.170866041,0.1809670427,0.141620452
0.07,0.15,0.2179126218,0.1371927018,0.6448946763,0.0434690393,0.0467059498,0.0600904854,0.3705092727,0.1419230744,0.4673422394,0.0901347552,0.4978114459,0.2710724462,0.3608393603,0.1833914016,0.1851053482,0.1477688052
0.07,0.17,0.2098275931,0.1276888778,0.6624835291,0.0426813583,0.044345865,0.0580793572,0.4071057736,0.1351871775,0.4937252937,0.0871190359,0.48721818,0.2769220736,0.3551201512,0.195796602,0.1874258187,0.1533203745
0.07,0.19,0.2030153962,0.1204577856,0.6765268183,0.0419010464,0.0425479588,0.0564377727,0.4356112472,0.1300240131,0.5147902274,0.0846566591,0.4748600951,0.279610024,0.3450121827,0.2077625508,0.1903486689,0.15947633
0.07,0.21,0.1963580605,0.113971807,0.6896701325,0.0412001468,0.0406396716,0.0546250097,0.4617265184,0.1243634525,0.5345051987,0.0819375146,0.4658403909,0.2811399824,0.3372734531,0.219419136,0.191919629,0.1636568105
0.07,0.23,0.1902103474,0.1081511122,0.7016385404,0.0405816464,0.0394948389,0.053470022,0.4853363159,0.1210059647,0.5524578105,0.080205033,0.458333774,0.2848409744,0.3303565607,0.2308002885,0.1972588391,0.1693300402
0.07,0.25,0.184624194,0.102083879,0.713291927,0.0401603756,0.0381163239,0.0525206759,0.509124169,0.1173314858,0.5699378905,0.0787810139,0.4515693581,0.2917218553,0.3267066895,0.2432672974,0.1992650173,0.1753710203
0.07,0.27,0.1789772557,0.0975984504,0.7234242939,0.0393588167,0.0373111724,0.0516651958,0.5282273932,0.115162433,0.5851364409,0.0774977937,0.4497054721,0.2969107264,0.3227459293,0.2522113575,0.2024952423,0.1796986
0.07,0.29,0.1742171957,0.0927930017,0.7329898025,0.0389095724,0.035913963,0.0504629935,0.5474037991,0.1111328391,0.5994847038,0.0756944903,0.4469167441,0.2996584181,0.319078502,0.2621540342,0.2053708136,0.1845687299
0.07,0.31,0.1694529868,0.0903189203,0.740228093,0.0385057986,0.0354605542,0.0497411893,0.5595902524,0.109553047,0.6103421395,0.074611784,0.4480972872,0.3011733658,0.312066464,0.2732142351,0.2081667599,0.1870816151
0.07,0.33,0.1651582604,0.0859538115,0.748887928,0.0379320246,0.0341826879,0.0489188126,0.5769803049,0.1063588765,0.623331892,0.0733782189,0.4490112146,0.3045830889,0.3116196614,0.2841934608,0.2107368396,0.1931188818
0.07,0.35,0.1610009498,0.0837542114,0.7552448388,0.0375952324,0.033849157,0.0484237037,0.5877364159,0.1052727639,0.6328672582,0.0726355555,0.454159069,0.3073555111,0.3068966568,0.2965659868,0.2144472362,0.1968971258
0.07,0.37,0.1573033742,0.0801635591,0.7625330667,0.0371693019,0.0328924271,0.0474241258,0.6022059485,0.1023498886,0.6437996001,0.0711361887,0.4611489851,0.3130971665,0.3076695512,0.3063986675,0.2147641818,0.1998603289
0.07,0.39,0.1534982754,0.0777343164,0.7687674081,0.0366666115,0.0321402652,0.0465897809,0.6132987753,0.100104556,0.6531511122,0.0698846714,0.4724089401,0.3124096476,0.3067728967,0.3175968289,0.2199894152,0.2031275035
0.07,0.41,0.1501727068,0.0749450137,0.7748822794,0.0364303839,0.0315434538,0.0461425087,0.6249922519,0.0985037281,0.6623234191,0.069213763,0.484293048,0.3181453586,0.3085274277,0.3334910393,0.2220517587,0.2084441465
0.07,0.43,0.1465611097,0.0726488878,0.7807900025,0.0359395279,0.0308301559,0.0453488325,0.6354922269,0.0963807117,0.6711850037,0.0680232488,0.502362451,0.3213031018,0.3111015605,0.3482607646,0.222523271,0.2121729525
0.07,0.45,0.143327818,0.070192152,0.78648003,0.0354960331,0.0304243432,0.0447867252,0.6460957261,0.0951391584,0.679720045,0.0671800877,0.5218887211,0.3258520778,0.315049273,0.3650067383,0.2286755211,0.2179183035
0.07,0.47,0.1402609848,0.0676303424,0.7921086728,0.0352010027,0.0298254326,0.0443695078,0.656847988,0.0936219903,0.6881630092,0.0665542617,0.5453792995,0.3304696918,0.3218788621,0.3863581178,0.2322981285,0.2241082369
0.07,0.49,0.1373285179,0.0662715821,0.7963999,0.0348089785,0.029277357,0.0438208851,0.6638567358,0.0920894226,0.69459985,0.0657313277,0.5742079785,0.3327913093,0.3250648995,0.4062225827,0.2312004778,0.2278690058
0.09,0.01,0.315191802,0.4065554111,0.2782527868,0.0529670848,0.0929920774,0.1003463036,-0.5348580355,0.2765542922,0.1579944014,0.0986962098,0.5498406076,0.2235248513,0.2622555319,0.1108017615,0.1696973624,0.1180429646
0.09,0.03,0.2876148963,0.3165368158,0.3958482879,0.0501677552,0.0766819394,0.0850673754,-0.2372253437,0.2279396559,0.1437106973,0.0851962899,0.5513055602,0.1901844563,0.3230454422,0.1199779669,0.1411818145,0.1138003634
0.09,0.05,0.2689284179,0.2696845789,0.4613870032,0.0485053372,0.0695005101,0.0784462414,-0.0779821545,0.206731295,0.2026371907,0.1026644863,0.5428001685,0.2040774759,0.3408089033,0.1312721057,0.1461091431,0.1175674087
0.09,0.07,0.2548114471,0.2388663334,0.5063222194,0.0468865237,0.0633791192,0.0732014613,0.0285895526,0.1891564065,0.261795901,0.105223475,0.5297322234,0.2139990264,0.3436816415,0.1423581885,0.1507919481,0.1212966532
0.09,0.09,0.2423990002,0.2165363659,0.5410646338,0.0458327197,0.0587012077,0.0690848905,0.107991902,0.1754761538,0.3119648088,0.1027186754,0.5178063797,0.2206053629,0.3408428496,0.1549133469,0.1546406417,0.1260571354
0.09,0.11,0.2314855786,0.1975790052,0.5709354161,0.0447581633,0.0555192554,0.0662475893,0.1757774056,0.1662948263,0.3564904774,0.0991157376,0.5065051873,0.2299329834,0.3386106646,0.167305964,0.1603017377,0.1316937805
0.09,0.13,0.2221197201,0.1831103224,0.5947699575,0.0438683377,0.0531497249,0.0639477911,0.2285493127,0.1592747857,0.3921802799,0.0958370681,0.4945929338,0.2375121156,0.3322987664,0.1799160936,0.1634325265,0.1372646627
0.09,0.15,0.2140270432,0.1700184454,0.6159545114,0.0430524563,0.0510006362,0.0623380335,0.2759176206,0.1534843727,0.4239369408,0.0934869779,0.4819183858,0.2443581493,0.3270896262,0.1926080371,0.1691517185,0.1433306975
0.09,0.17,0.2067704574,0.1607265684,0.6325029743,0.0422848666,0.0483089125,0.0600193883,0.3110498375,0.1457170793,0.4487546863,0.0900282173,0.4697518401,0.2431830257,0.3163023932,0.2047926855,0.1694046778,0.1476485888
0.09,0.19,0.1996163459,0.1504898775,0.6498937766,0.0415630774,0.0466050421,0.0586133801,0.3489140215,0.1410098788,0.4748406648,0.0879200702,0.4616461086,0.2505741374,0.3131303411,0.2160932372,0.1731598876,0.1531534411
0.09,0.21,0.1932877281,0.1431180205,0.6635942514,0.0409563583,0.0451192706,0.0570165406,0.3773582104,0.1364269131,0.4953913772,0.0855248109,0.4534023536,0.2526383563,0.3047783746,0.2276982671,0.1756046252,0.1575875647
0.09,0.23,0.1871048238,0.1356312422,0.677263934,0.0403717276,0.0435682239,0.0558767574,0.4060014496,0.1322725372,0.515895976,0.0838147171,0.4490882782,0.2565323264,0.3013259203,0.2382759281,0.1781802396,0.1618345357
0.09,0.25,0.1816108973,0.1282163959,0.6901727068,0.0397684043,0.0421689092,0.0545370158,0.433739915,0.1281760811,0.5352590602,0.0818055237,0.4445610556,0.2630852231,0.2991748213,0.2489246645,0.1806553633,0.1662904745
0.09,0.27,0.1765274181,0.1217176706,0.7017549113,0.0391994325,0.0410278814,0.0535353295,0.4583195701,0.1249985032,0.5526323669,0.0803029943,0.4416199257,0.2688599691,0.297269982,0.2594123295,0.1842286703,0.170736057
0.09,0.29,0.1716144464,0.1178072982,0.7105782554,0.0387039005,0.0400302355,0.0525821483,0.4749636591,0.1221195383,0.5658673832,0.0788732224,0.4423032441,0.2677110699,0.2901259299,0.2696140096,0.1859083132,0.1737881366
0.09,0.31,0.1670769308,0.113447838,0.7194752312,0.0382380961,0.0389095869,0.0516187894,0.4925795551,0.1189660876,0.5792128468,0.0774281842,0.4447438539,0.2693086157,0.2861607744,0.2799336473,0.18651693,0.1768631986
