arena_r,interac_r,pi1,pi2,q1,q2,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ,m,sdm,k0,k1,k2,sdk0,sdk1,sdk2
75.0,4.5,0.3,0.3,7,10,0.9,0.2929625724,0.1992176143,0.5078198133,0.0232460065,0.0280256607,0.0332472421,0.1093845848,0.0833547218,,,,,,,,
75.0,4.5,0.3,0.3,9,10,0.9,0.2764891958,0.3097057392,0.413805065,0.0227224295,0.0338623137,0.0352698447,-0.2056064135,0.0978734182,,,,,,,,
75.0,5.0,0.3,0.3,5,10,0.9,0.2278816424,0.0928669611,0.6792513965,0.0213408516,0.0194444094,0.0280309256,0.4935174743,0.0609495268,,,,,,,,
75.0,5.0,0.3,0.3,7,10,0.9,0.2176841257,0.1859494476,0.5963664267,0.0205136849,0.029907331,0.0343779004,0.2244675315,0.0898364527,,,,,,,,
75.0,5.0,0.3,0.3,9,10,0.9,0.206730101,0.3241875507,0.4690823483,0.0197440876,0.0386526405,0.0397590121,-0.179292753,0.113696257,,,,,,,,
75.0,5.5,0.3,0.3,5,10,0.9,0.1751145547,0.0749061566,0.7499792887,0.0189376406,0.0182433204,0.025981863,0.6001669755,0.0574875254,,,,,,,,
75.0,5.5,0.3,0.3,7,10,0.9,0.1712887124,0.1656201702,0.6630911175,0.0188191755,0.0303463617,0.0345960685,0.3318507771,0.0916937901,,,,,,,,
75.0,5.5,0.3,0.3,9,10,0.9,0.1628047104,0.3252365923,0.5119586973,0.0180572581,0.0438673584,0.0451582831,-0.1385144872,0.1304291119,,,,,,,,
75.0,6.0,0.3,0.3,5,10,0.9,0.1443128801,0.0608937755,0.7947933444,0.0174261928,0.0168952696,0.0242130084,0.6730057933,0.0535179012,,,,,,,,
75.0,6.0,0.3,0.3,7,10,0.9,0.1424367943,0.1434139077,0.714149298,0.0173868281,0.0300030086,0.0343082593,0.4273214826,0.0912559562,,,,,,,,
75.0,6.0,0.3,0.3,9,10,0.9,0.1363464317,0.3162502108,0.5474033575,0.016851463,0.046582196,0.0478692629,-0.0850970642,0.1390174855,,,,,,,,
75.0,6.5,0.3,0.3,5,10,0.9,0.1281414809,0.0516894659,0.8201690533,0.0164843645,0.0156259832,0.0227954258,0.7167901216,0.0498041552,,,,,,,,
75.0,6.5,0.3,0.3,7,10,0.9,0.1278455183,0.1250095505,0.7471449312,0.0163635575,0.0289544235,0.0332320358,0.4971258303,0.0883613289,,,,,,,,
75.0,6.5,0.3,0.3,9,10,0.9,0.1235532428,0.3065685306,0.5698782266,0.0161820728,0.0494495736,0.0506694528,-0.0432588347,0.147817534,,,,,,,,
75.0,7.0,0.3,0.3,5,10,0.9,0.119551545,0.0457655353,0.8346829197,0.0159301909,0.0146244855,0.0217901268,0.7431518492,0.046905654,,,,,,,,
75.0,7.0,0.3,0.3,7,10,0.9,0.1188519943,0.1138192891,0.7673287166,0.015852121,0.0282806596,0.0323931514,0.5396901384,0.0862794503,,,,,,,,
75.0,7.0,0.3,0.3,9,10,0.9,0.1165969483,0.2932278871,0.5901751645,0.0156469443,0.0510935698,0.0524789625,0.0037193903,0.1530875175,,,,,,,,
75.0,7.5,0.3,0.3,5,10,0.9,0.1148851761,0.0419503915,0.8431644325,0.0155528565,0.013899592,0.0209486551,0.7592636495,0.0446312414,,,,,,,,
75.0,7.5,0.3,0.3,7,10,0.9,0.1147710837,0.1043250163,0.7809039,0.0155189965,0.0268973958,0.0309924103,0.5722538674,0.0821019451,,,,,,,,
75.0,7.5,0.3,0.3,9,10,0.9,0.1131309144,0.2841678402,0.6027012454,0.0153633721,0.0526464749,0.0541133567,0.0343655651,0.1579322882,,,,,,,,
75.0,8.0,0.3,0.3,5,10,0.9,0.1125384101,0.0396405675,0.8478210224,0.0153275736,0.0134187372,0.0204430648,0.7685398874,0.0431771087,,,,,,,,
75.0,8.0,0.3,0.3,7,10,0.9,0.1125721974,0.0979127677,0.7895150349,0.0153433379,0.02615401,0.0303394074,0.5936894994,0.0799674704,,,,,,,,
75.0,8.0,0.3,0.3,9,10,0.9,0.1110951835,0.2754201389,0.6134846776,0.0151938329,0.0517409441,0.0531448696,0.0626443999,0.1551585582,,,,,,,,
75.0,8.5,0.3,0.3,5,10,0.9,0.1111125877,0.038085504,0.8508019083,0.0152322217,0.0130133808,0.0201321775,0.7746309002,0.0420471287,,,,,,,,
75.0,8.5,0.3,0.3,7,10,0.9,0.1111783843,0.0932963152,0.7955253006,0.0151844115,0.025482675,0.0297078912,0.6089326703,0.0779919486,,,,,,,,
75.0,8.5,0.3,0.3,9,10,0.9,0.1098916836,0.2671517232,0.6229565932,0.0150725944,0.0530742127,0.0544905232,0.0886531467,0.1592310192,,,,,,,,
75.0,9.0,0.3,0.3,5,10,0.9,0.1103598338,0.0371424217,0.8524977445,0.0151088263,0.0128680089,0.0199290898,0.778212901,0.0415748303,,,,,,,,
75.0,9.0,0.3,0.3,7,10,0.9,0.1103775022,0.0899636371,0.7996588607,0.0151132368,0.0251056466,0.0293066302,0.6197315864,0.076821721,,,,,,,,
75.0,9.0,0.3,0.3,9,10,0.9,0.1091208143,0.2627162976,0.6281628881,0.0150322722,0.0536752023,0.0551161691,0.102730293,0.1610825935,,,,,,,,
75.0,9.5,0.3,0.3,5,10,0.9,0.1095898739,0.0359194957,0.8544906304,0.0150417848,0.012434187,0.0195633438,0.7826516389,0.0402904049,,,,,,,,
75.0,9.5,0.3,0.3,7,10,0.9,0.1096857798,0.086697792,0.8036164282,0.0150457526,0.0245790045,0.0288489989,0.6302208442,0.0752914977,,,,,,,,
75.0,9.5,0.3,0.3,9,10,0.9,0.1086982015,0.2556068198,0.6356949787,0.0149563952,0.0547109428,0.0561781575,0.124481339,0.1642567874,,,,,,,,
75.0,10.0,0.3,0.3,5,10,0.9,0.1092545969,0.0353829683,0.8553624348,0.0150045512,0.0122750186,0.0193926599,0.7845964982,0.0397744787,,,,,,,,
75.0,10.0,0.3,0.3,7,10,0.9,0.1093330072,0.0842246959,0.806442297,0.0150063418,0.0236996241,0.0280024222,0.6379929052,0.0726089489,,,,,,,,
75.0,10.0,0.3,0.3,9,10,0.9,0.1082977985,0.2507921394,0.6409100621,0.0149045373,0.0543549515,0.0558587314,0.1393257834,0.1632270434,,,,,,,,
75.0,10.5,0.3,0.3,5,10,0.9,0.1089765872,0.0348260293,0.8561973836,0.0149947966,0.0121710256,0.0193474658,0.786545325,0.0395232671,,,,,,,,
75.0,10.5,0.3,0.3,7,10,0.9,0.1090567196,0.0826917864,0.808251494,0.0149792392,0.0238138214,0.0281121306,0.6428679212,0.0729706036,,,,,,,,
75.0,10.5,0.3,0.3,9,10,0.9,0.1080565225,0.2478080429,0.6441354346,0.0148912544,0.0540986616,0.0556388937,0.1485193488,0.1624916973,,,,,,,,
75.0,11.0,0.3,0.3,5,10,0.9,0.1087649937,0.0341878707,0.8570471356,0.0149901304,0.0120071025,0.0192698258,0.7886713941,0.0391100191,,,,,,,,
75.0,11.0,0.3,0.3,7,10,0.9,0.1088068887,0.0810340454,0.8101590659,0.0149212881,0.0233134994,0.0276509925,0.6480909752,0.0714811725,,,,,,,,
75.0,11.0,0.3,0.3,9,10,0.9,0.1078497601,0.2427516596,0.6493985802,0.0148452766,0.0534115384,0.0548712957,0.1638952609,0.1603389141,,,,,,,,
75.0,11.5,0.3,0.3,5,10,0.9,0.1085316577,0.034135394,0.8573329483,0.0149336612,0.011977847,0.0191432217,0.7890621603,0.0389123792,,,,,,,,
75.0,11.5,0.3,0.3,7,10,0.9,0.1084945227,0.0796604609,0.8118450164,0.0148927495,0.0234652399,0.0278453815,0.6525240946,0.0720153647,,,,,,,,
75.0,11.5,0.3,0.3,9,10,0.9,0.1076549663,0.2392017595,0.6531432741,0.0148426219,0.053755162,0.0552846958,0.1747397551,0.1614505825,,,,,,,,
75.0,12.0,0.3,0.3,5,10,0.9,0.1084363564,0.0338563124,0.8577073313,0.0149137947,0.0118719166,0.0190607785,0.7899947066,0.0386102539,,,,,,,,
75.0,12.0,0.3,0.3,7,10,0.9,0.1083389417,0.0784592775,0.8132017809,0.0149014039,0.0230039842,0.0273924878,0.6562832259,0.0705835762,,,,,,,,
75.0,12.0,0.3,0.3,9,10,0.9,0.1074898349,0.2368646812,0.655645484,0.0148205884,0.053327261,0.0548278768,0.1819161216,0.1601304755,,,,,,,,
