binCenters,prob,dprob
1.0,0.10804180445394797,0.0008937002988372819
2.0,0.25017197510297784,0.001246877824956336
3.0,0.3081462327092502,0.0013292581290057343
4.0,0.2215122205922574,0.0011954969808931771
5.0,0.08897121592613773,0.0008196237812655884
6.0,0.020777907622433842,0.00041064377685765555
7.0,0.0022626121982147742,0.00013678451156667572
8.0,9.945548124020985e-05,2.870889669814303e-05
9.0,1.6575913540034974e-05,1.1720843725466859e-05
