interac_r,mcs
4.0,2.2656174290687865
4.3,3.1095540484628255
4.6,4.523621336798037
4.9,7.0050273144703175
5.2,11.905396359635047
5.5,22.818499882435926
5.8,52.62079794807582
6.1,147.37307228451925
6.4,163.66912795268863
6.7,20.575534668301323
7.0,11.739819707802301
7.3,5.436038514442916
7.6,3.0624113475177306
7.9,2.8428184281842817
8.2,2.3958333333333335
8.5,2.3125
8.8,1.68
9.1,1.736842105263158
9.4,1.2105263157894737
9.7,1.1666666666666667
10.0,1.0
