interac_r,mcs
4.0,2.2490383371572906
4.3,3.108184518728446
4.6,4.45327670319265
4.9,6.798827949326451
5.2,11.321269421115248
5.5,21.48741217585899
5.8,48.516480010210266
6.1,101.89705560180519
6.4,117.65044713308785
6.7,34.026112946358346
7.0,11.63076923076923
7.3,6.2067887449754355
7.6,3.865329512893983
7.9,3.243478260869565
8.2,2.772307692307692
8.5,2.441340782122905
8.8,2.4166666666666665
9.1,3.2580645161290325
9.4,3.4583333333333335
9.7,4.294117647058823
10.0,4.545454545454546
