interac_r,mcs
4.0,3.0908342932367945
4.3,3.632231771064056
4.6,4.159609756097561
4.9,4.644655787312223
5.2,5.234703866862457
5.5,5.62498190765668
5.8,6.083704974271012
6.1,6.315959508938186
6.4,6.490349650349651
6.7,6.524539877300613
7.0,6.670514165792235
7.3,6.511240029006527
7.6,6.6553911205073994
7.9,5.508875739644971
8.2,4.622754491017964
8.5,4.612903225806452
8.8,5.092485549132948
9.1,3.21505376344086
9.4,3.1818181818181817
9.7,1.625
10.0,1.6666666666666667
