05 0.195432 0.0144052 0.332811 0.744888 0.471758 0.0240363 95
06 0.186907 0.00997252 0.322687 0.735695 0.490406 0.0177822 95
07 0.183258 0.0122974 0.324937 0.73776 0.491805 0.0218292 95
08 0.180046 0.0121683 0.31945 0.732702 0.500503 0.0161547 95
09 0.176422 0.00850291 0.329563 0.741966 0.494014 0.0171815 95
10 0.172454 0.00964768 0.327474 0.740073 0.500072 0.013553 95
11 0.168935 0.00953191 0.321058 0.734192 0.510006 0.0174153 95
12 0.165938 0.0082234 0.324024 0.736924 0.510038 0.0171727 95
13 0.162996 0.00984878 0.327849 0.740414 0.509155 0.0174187 95
14 0.162712 0.00895206 0.322797 0.735796 0.514491 0.0136152 95
15 0.159555 0.0068535 0.321184 0.734308 0.519261 0.0139686 95
16 0.158286 0.00689292 0.327952 0.740507 0.513762 0.0114076 95
17 0.156573 0.0070138 0.322825 0.735822 0.520602 0.013655 95
18 0.155631 0.00657664 0.322764 0.735765 0.521606 0.0122555 95
19 0.152997 0.00661892 0.321359 0.73447 0.525644 0.0116248 95
20 0.152782 0.00737318 0.317309 0.730707 0.529909 0.00904885 95
21 0.152411 0.00730298 0.324539 0.737396 0.523049 0.0100318 95
22 0.151145 0.00658467 0.31837 0.731697 0.530485 0.0108634 95
23 0.150195 0.0063547 0.315483 0.728997 0.534322 0.0167033 95
24 0.150202 0.00645875 0.317298 0.730697 0.532501 0.0115086 95
25 0.148967 0.00643251 0.317513 0.730898 0.533519 0.0108058 95
26 0.148853 0.00685619 0.32019 0.733388 0.530957 0.0132666 95
27 0.148296 0.00634397 0.327159 0.739787 0.524545 0.0118823 95
28 0.147666 0.00723644 0.323461 0.736407 0.528872 0.011437 95
29 0.148645 0.00667888 0.32114 0.734268 0.530215 0.0109665 95
30 0.147391 0.00562807 0.323585 0.736521 0.529024 0.0109231 95
31 0.14805 0.00620656 0.320536 0.733709 0.531414 0.00889916 95
32 0.14765 0.00688435 0.321976 0.73504 0.530374 0.0115349 95
33 0.14701 0.00647266 0.318421 0.731745 0.534568 0.00779249 95
34 0.147616 0.00720982 0.322101 0.735155 0.530283 0.0113997 95
35 0.147624 0.00716924 0.321506 0.734606 0.53087 0.0117308 95
