binCenters,prob,dprob,poisson
1.0,0.4403996659740158,0.001546939673788,0.30027689525975876
2.0,0.3744975045151768,0.001508168591829,0.2671311497670419
3.0,0.1530596391742567,0.0011219349113276,0.15842944140858528
4.0,0.0296253859747926,0.0005283389474482,0.07047068806911506
5.0,0.0023498339580137,0.0001508754686797,0.025076742467971112
6.0,6.797040374419825e-05,2.568952472320719e-05,0.007436224313436058
