binCenters,prob,dprob
1.0,0.42118524491030035,0.0028618451581929162
2.0,0.3708593697507223,0.0027997435692538983
3.0,0.1670698111939797,0.0021621860134057574
4.0,0.03665255660821071,0.001089139157665455
5.0,0.004098636027682591,0.00037031184299559684
6.0,0.00013438150910434723,6.718623980299653e-05
