binCenters,prob,dprob,poisson
1.0,0.1221840676067314,0.0016161968577311,0.15131312654810458
2.0,0.2573244684737342,0.0021573734963555,0.2254938147294286
3.0,0.2907138160298093,0.0022409327578969,0.2240275365449529
4.0,0.2082754925598499,0.0020039707043838,0.1669280946484768
5.0,0.0948832225225883,0.0014462129954167,0.09950558476057521
6.0,0.0225274591461484,0.0007323077451507,0.04942927382093598
7.0,0.0038966415820364,0.0003074557867761,0.02104622526329742
8.0,0.0001948320791018,6.887683147403881e-05,0.007841014405923094
