05 0.194634 0.0158283 0.327193 0.0223814 0.478172 0.0258541 145
06 0.18824 0.0134854 0.318687 0.0196044 0.493073 0.0187356 145
07 0.183432 0.0122356 0.321565 0.0181267 0.495003 0.0216391 145
08 0.180345 0.0134669 0.317754 0.0156552 0.501902 0.0176708 145
09 0.176795 0.0107709 0.327802 0.0163942 0.495402 0.0167595 145
10 0.172095 0.00972757 0.325806 0.0138084 0.502099 0.0132728 145
11 0.169342 0.0103465 0.320658 0.0156582 0.51 0.0176831 145
12 0.166092 0.00893118 0.320399 0.0161948 0.513509 0.017862 145
13 0.163514 0.00976056 0.323508 0.0166635 0.512978 0.0175085 145
14 0.162381 0.0099126 0.32064 0.0142035 0.516979 0.0145957 145
15 0.159224 0.00834092 0.317839 0.015543 0.522936 0.0148881 145
16 0.158388 0.0085945 0.322425 0.0142844 0.519187 0.0155745 145
17 0.157061 0.00917146 0.319937 0.0123918 0.523003 0.0128654 145
18 0.155776 0.00828809 0.321989 0.0122884 0.522235 0.0124038 145
19 0.153396 0.00796712 0.318209 0.0119642 0.528394 0.0134061 145
20 0.153331 0.00843368 0.31708 0.00872941 0.529589 0.0094599 145
21 0.153368 0.00927383 0.321259 0.0138367 0.525372 0.0130765 145
22 0.151962 0.00832701 0.319762 0.0112179 0.528276 0.0106316 145
23 0.150859 0.00762069 0.316309 0.0154117 0.532832 0.015747 145
24 0.150421 0.00879044 0.315942 0.012628 0.533636 0.0121925 145
25 0.150259 0.00912947 0.317697 0.0112896 0.532044 0.0114789 145
26 0.149181 0.00789875 0.317489 0.0148276 0.53333 0.0138881 145
27 0.149046 0.00778076 0.325263 0.0131512 0.525691 0.012844 145
28 0.148568 0.00856867 0.319214 0.0136492 0.532219 0.0124913 145
29 0.148898 0.00803491 0.318641 0.0122365 0.532461 0.0118459 145
30 0.148294 0.00756191 0.320032 0.0125396 0.531674 0.0112316 145
31 0.148223 0.00784775 0.317189 0.0111369 0.534588 0.0114457 145
32 0.148618 0.00894891 0.318248 0.0131632 0.533134 0.0122948 145
33 0.148688 0.0083429 0.319265 0.0104242 0.532046 0.0111472 145
34 0.148064 0.00856118 0.32144 0.0123751 0.530495 0.0117838 145
35 0.147963 0.00869127 0.322049 0.0123561 0.529987 0.0125908 145
