05 0.254889 0.0132769 0.272822 0.0113965 0.472289 0.0179253 45
06 0.239435 0.0104807 0.272437 0.0129377 0.488129 0.0136165 45
07 0.224744 0.0110394 0.283369 0.0121854 0.491887 0.0155638 45
08 0.20982 0.0131881 0.262843 0.0137155 0.527337 0.0188035 45
09 0.198228 0.0100535 0.281017 0.0089891 0.520755 0.00787954 45
10 0.188931 0.00748334 0.26475 0.0116885 0.546319 0.00947422 45
11 0.181124 0.00830124 0.268384 0.0123389 0.550493 0.013742 45
12 0.174352 0.0101891 0.259572 0.00899052 0.566076 0.0100013 45
13 0.167062 0.00914767 0.268312 0.0271728 0.564626 0.0257092 45
14 0.160989 0.00790958 0.26803 0.0131492 0.570981 0.0144671 45
15 0.156988 0.008617 0.249086 0.00691109 0.593926 0.00875747 45
16 0.152862 0.00904787 0.266918 0.0124373 0.58022 0.013499 45
17 0.150736 0.00586359 0.264898 0.0125241 0.584366 0.011824 45
18 0.147119 0.00678805 0.255144 0.0143166 0.597737 0.0160283 45
19 0.143852 0.00704353 0.243836 0.0136779 0.612312 0.0147636 45
20 0.141156 0.00489436 0.260953 0.0115685 0.59789 0.0126179 45
21 0.142111 0.00623874 0.253563 0.00685092 0.604325 0.00768153 45
22 0.137441 0.00589046 0.250485 0.00539723 0.612074 0.00649103 45
23 0.137211 0.00492672 0.254638 0.0150382 0.608151 0.0155069 45
24 0.135574 0.00655233 0.241395 0.00456712 0.623031 0.00482904 45
25 0.135501 0.00608802 0.256902 0.0114589 0.607598 0.0116236 45
26 0.133999 0.00515669 0.242277 0.0191241 0.623724 0.018925 45
27 0.133918 0.00562697 0.248882 0.0135566 0.617201 0.0139512 45
28 0.131842 0.00489199 0.255312 0.0100751 0.612846 0.0113439 45
29 0.131779 0.00570457 0.248006 0.00930884 0.620216 0.00903702 45
30 0.130794 0.00525135 0.254707 0.00683247 0.614498 0.00824809 45
31 0.130141 0.00531666 0.239664 0.013191 0.630195 0.0135881 45
32 0.129047 0.0044106 0.23762 0.00823277 0.633333 0.00802692 45
33 0.130187 0.00521926 0.242775 0.0135547 0.627037 0.0145027 45
34 0.129548 0.0041773 0.251639 0.00665776 0.618813 0.0054696 45
35 0.129633 0.00530051 0.246694 0.010845 0.623674 0.0121388 45
