05 0.193111 0.0151983 0.326822 0.0168632 0.480067 0.0191849 45
06 0.185614 0.0099164 0.317836 0.0124919 0.49655 0.0135999 45
07 0.181464 0.0132033 0.317213 0.0143101 0.501323 0.0159645 45
08 0.178954 0.0119253 0.315458 0.0138601 0.505588 0.0154162 45
09 0.174974 0.00869234 0.318068 0.00719042 0.506957 0.009791 45
10 0.172583 0.00816773 0.318181 0.0101873 0.509236 0.00839549 45
11 0.167677 0.00880482 0.312613 0.00848568 0.51971 0.0113376 45
12 0.1661 0.00711067 0.316551 0.0117512 0.51735 0.0139732 45
13 0.162713 0.00852865 0.319145 0.00945279 0.518141 0.0107563 45
14 0.161831 0.00718115 0.317037 0.00945684 0.521132 0.0106197 45
15 0.160909 0.00658748 0.31518 0.00929965 0.523911 0.0104191 45
16 0.159028 0.00774626 0.326886 0.0116893 0.514086 0.0124611 45
17 0.156442 0.00727683 0.317533 0.010191 0.526025 0.0120821 45
18 0.155789 0.00683896 0.314823 0.00968009 0.529388 0.010541 45
19 0.153372 0.00609949 0.31423 0.00515549 0.532398 0.00680335 45
20 0.154296 0.00605538 0.315081 0.00702384 0.530622 0.00943162 45
21 0.152629 0.00671877 0.321281 0.00832755 0.526089 0.00930094 45
22 0.150606 0.0070203 0.313414 0.00926623 0.53598 0.0104269 45
23 0.149223 0.00520561 0.304818 0.00687596 0.545959 0.00753333 45
24 0.150225 0.00637708 0.309572 0.00738743 0.540203 0.00878492 45
25 0.149597 0.00569083 0.314171 0.00829098 0.536232 0.00788768 45
26 0.149257 0.00625799 0.317825 0.00863025 0.532918 0.00922952 45
27 0.148042 0.00647503 0.32261 0.00898347 0.529347 0.0105497 45
28 0.148407 0.00631268 0.318492 0.00847919 0.533101 0.00949191 45
29 0.149072 0.00622089 0.314105 0.00569562 0.536823 0.00720544 45
30 0.14789 0.00490485 0.32226 0.00959658 0.52985 0.00932755 45
31 0.148556 0.00485693 0.318792 0.00938667 0.532652 0.00903809 45
32 0.147847 0.00623333 0.314807 0.00632918 0.537346 0.00715264 45
33 0.147761 0.006177 0.313838 0.00564155 0.538401 0.00611838 45
34 0.147806 0.00583336 0.320345 0.00755447 0.531849 0.00736225 45
35 0.147093 0.00633903 0.318626 0.0118 0.534281 0.0125861 45
