05 0.250663 0.0145527 0.276379 0.015104 0.472958 0.0208271 -0.106891 0.0638889 95
06 0.236316 0.0111179 0.282281 0.0158006 0.481404 0.0151611 -0.108759 0.0575149 95
07 0.222147 0.0119073 0.281913 0.0112002 0.49594 0.0130083 -0.0872856 0.0403622 95
08 0.208816 0.0121911 0.269675 0.0142769 0.521509 0.0190236 -0.0228084 0.0566403 95
09 0.198933 0.0112325 0.281472 0.0107286 0.519594 0.00956922 -0.0539735 0.0330743 95
10 0.186599 0.0106003 0.266579 0.0109228 0.546822 0.0110812 0.0168795 0.0360477 95
11 0.180538 0.00898638 0.280293 0.0161603 0.539169 0.0156117 -0.0260409 0.0562335 95
12 0.173372 0.00921407 0.277462 0.0206804 0.549167 0.0209745 -0.00692723 0.073783 95
13 0.166058 0.00788212 0.265334 0.023321 0.568608 0.0226545 0.0456094 0.0820197 95
14 0.162608 0.00891177 0.264475 0.0133589 0.572917 0.0126657 0.0526097 0.0448905 95
15 0.156945 0.00842294 0.257853 0.0121927 0.585202 0.0123282 0.0824866 0.0412746 95
16 0.153581 0.00827224 0.273057 0.0138997 0.573362 0.0145649 0.0322016 0.0480455 95
17 0.150192 0.00727641 0.264425 0.0106973 0.585383 0.0115721 0.0665248 0.0368555 95
18 0.147973 0.00665773 0.265961 0.0173232 0.586066 0.0192551 0.0634361 0.0622484 95
19 0.145033 0.00652341 0.260953 0.02289 0.594014 0.024452 0.0842234 0.0814617 95
20 0.141888 0.00680275 0.262432 0.0151472 0.595679 0.0155258 0.082536 0.052241 95
21 0.141394 0.00685284 0.254233 0.00718556 0.604374 0.00700812 0.111746 0.0223485 95
22 0.137738 0.00575936 0.259544 0.0132358 0.602718 0.0141109 0.0969675 0.0461059 95
23 0.137773 0.00573237 0.262559 0.0149553 0.599668 0.0154632 0.0864566 0.0517139 95
24 0.135477 0.00580695 0.251576 0.013395 0.612947 0.0136596 0.127015 0.0458828 95
25 0.134934 0.00592803 0.256357 0.0140113 0.60871 0.01518 0.110931 0.0489159 95
26 0.133204 0.0061228 0.244433 0.0174935 0.622363 0.0176655 0.154032 0.05998 95
27 0.133633 0.00585798 0.256016 0.0128825 0.610351 0.0134568 0.113482 0.0442911 95
28 0.132025 0.00556687 0.258152 0.0142053 0.609823 0.0148352 0.107731 0.0490484 95
29 0.13164 0.0059186 0.251216 0.0115767 0.617143 0.0110563 0.132153 0.0384141 95
30 0.131187 0.00549905 0.254869 0.00906007 0.613944 0.00985104 0.119935 0.0309288 95
31 0.130637 0.00635752 0.246805 0.0151738 0.622557 0.0154227 0.148342 0.0516243 95
32 0.129182 0.00606061 0.246197 0.0117016 0.624621 0.0119297 0.151863 0.0394273 95
33 0.130761 0.00604988 0.249909 0.0137806 0.61933 0.0140354 0.137508 0.0468139 95
34 0.129712 0.0053092 0.255674 0.00965557 0.614613 0.00954322 0.118684 0.0321363 95
35 0.129409 0.00592906 0.24902 0.0150083 0.62157 0.0152228 0.141908 0.051044 95
