05 0.248908 0.0454789 0.277277 0.0418198 0.473815 0.032432 195
06 0.236473 0.0414743 0.281979 0.0389367 0.481547 0.0308713 195
07 0.221253 0.0444661 0.286601 0.0416384 0.492145 0.0286822 195
08 0.207828 0.0401189 0.27641 0.0405828 0.515762 0.0313556 195
09 0.197627 0.0410679 0.282698 0.0408706 0.519675 0.0302057 195
10 0.188205 0.042059 0.273846 0.0475669 0.537949 0.0352402 195
11 0.181407 0.0400406 0.28109 0.0427849 0.537503 0.032409 195
12 0.173657 0.0410206 0.273205 0.0424476 0.553138 0.0348275 195
13 0.166538 0.0406773 0.269901 0.0441878 0.56356 0.0364478 195
14 0.163072 0.0414032 0.272363 0.0474892 0.564565 0.0373073 195
15 0.157408 0.0406442 0.260793 0.0437431 0.581798 0.0363218 195
16 0.153771 0.041641 0.269949 0.0456832 0.57628 0.037611 195
17 0.150496 0.0410184 0.264175 0.0454349 0.585329 0.0382234 195
18 0.148756 0.0406457 0.264807 0.0473389 0.586437 0.0402405 195
19 0.145526 0.0419764 0.260521 0.0499407 0.593953 0.0429296 195
20 0.142821 0.0417683 0.259035 0.0516015 0.598145 0.0437246 195
21 0.141243 0.0421213 0.254943 0.0486745 0.603814 0.0404904 195
22 0.138762 0.0415917 0.261144 0.0485678 0.600095 0.0412507 195
23 0.137722 0.0416443 0.260976 0.0488778 0.601302 0.0412495 195
24 0.136799 0.0420901 0.255174 0.0523415 0.608027 0.0436016 195
25 0.13603 0.0420345 0.261053 0.0497649 0.602917 0.041591 195
26 0.133928 0.0426236 0.249794 0.0523291 0.616278 0.0442549 195
27 0.134003 0.0431311 0.252293 0.0518412 0.613703 0.0431503 195
28 0.132631 0.0418589 0.257627 0.0536003 0.609742 0.0447961 195
29 0.132369 0.0439355 0.252319 0.0486199 0.615312 0.0399193 195
30 0.132067 0.0427884 0.254739 0.052803 0.613193 0.0441929 195
31 0.131239 0.0432444 0.245639 0.0520378 0.623123 0.0445209 195
32 0.130776 0.0436175 0.249837 0.0520381 0.619386 0.0431997 195
33 0.131195 0.043939 0.250427 0.0492098 0.618377 0.0411574 195
34 0.130451 0.0432145 0.253498 0.0503802 0.616051 0.0418975 195
35 0.130206 0.0437215 0.251354 0.0509707 0.61844 0.042749 195
