05 0.455832 0.0160425 0.194547 0.0133982 0.349621 0.0136514 -0.0394737 0.0334877 95
06 0.416676 0.0164268 0.194635 0.0106113 0.388689 0.0180753 -0.000581777 0.0334075 95
07 0.367393 0.0157614 0.203818 0.0118444 0.428789 0.015771 0.0211531 0.0330312 95
08 0.314969 0.0117016 0.193081 0.00954034 0.49195 0.0156745 0.105789 0.0317699 95
09 0.29065 0.0146634 0.198094 0.0151957 0.511256 0.0238099 0.115067 0.051538 95
10 0.250763 0.0128059 0.176539 0.0134093 0.572697 0.016158 0.219618 0.0391678 95
11 0.227225 0.00865293 0.165658 0.00958539 0.607117 0.0115807 0.275802 0.0283526 95
12 0.206475 0.00973969 0.176672 0.0115219 0.616853 0.0122626 0.263509 0.0325257 95
13 0.189185 0.00871068 0.165243 0.0148033 0.645572 0.0159362 0.315086 0.0438744 95
14 0.173414 0.00883112 0.152286 0.0123857 0.674301 0.0151374 0.369729 0.0381036 95
15 0.161375 0.00797414 0.138825 0.00892087 0.6998 0.0117594 0.42215 0.0276615 95
16 0.152737 0.00767763 0.127636 0.0116723 0.719627 0.0113057 0.464355 0.0329095 95
17 0.145336 0.00835581 0.133148 0.0126348 0.721516 0.0137887 0.45522 0.0372634 95
18 0.137972 0.0063925 0.12892 0.00898243 0.733108 0.0114367 0.475269 0.0281915 95
19 0.133367 0.00723506 0.1201 0.012481 0.746534 0.0133463 0.506334 0.0369367 95
20 0.130639 0.00718731 0.121733 0.00957258 0.747628 0.0121885 0.504161 0.0298691 95
21 0.12575 0.00925259 0.120782 0.0119252 0.753468 0.0152496 0.511904 0.0371443 95
22 0.122475 0.00613745 0.109678 0.00723125 0.767847 0.00925259 0.548491 0.0222539 95
23 0.12043 0.00825786 0.109184 0.0110047 0.770386 0.0137621 0.552018 0.0340357 95
24 0.117816 0.00932828 0.0998509 0.0148463 0.782333 0.0173227 0.582632 0.0452623 95
25 0.116075 0.0112675 0.10199 0.00844082 0.781935 0.0129035 0.577955 0.0259436 95
26 0.114384 0.00945469 0.0903326 0.0113238 0.795283 0.0144639 0.614618 0.0349026 95
27 0.1133 0.00976168 0.0969534 0.0126301 0.789747 0.0152016 0.59584 0.0382073 95
28 0.11185 0.00805159 0.0929498 0.0108924 0.7952 0.0137072 0.6093 0.0338507 95
29 0.110682 0.0102437 0.0955328 0.0119484 0.793785 0.0154379 0.60272 0.0369014 95
30 0.109986 0.010561 0.0933409 0.00727961 0.796673 0.0111996 0.609991 0.0217067 95
31 0.110582 0.010567 0.0991438 0.00788528 0.790274 0.011692 0.591987 0.0236611 95
32 0.109307 0.0106082 0.0954793 0.00852108 0.795214 0.0120899 0.604255 0.025477 95
33 0.108972 0.0113672 0.0995444 0.00707522 0.791484 0.0114615 0.592395 0.0208811 95
34 0.108711 0.0113578 0.0952875 0.00564263 0.796002 0.0113009 0.605427 0.0177811 95
35 0.108236 0.0121062 0.094797 0.00749043 0.796967 0.0126831 0.607373 0.0229369 95
