05 0.250663 0.0145527 0.276379 0.015104 0.472958 0.0208271 -0.0798 0.0473974 95
06 0.236316 0.0111179 0.282281 0.0158006 0.481404 0.0151611 -0.083158 0.044049 95
07 0.222147 0.0119073 0.281913 0.0112002 0.49594 0.0130083 -0.0678861 0.031253 95
08 0.208816 0.0121911 0.269675 0.0142769 0.521509 0.0190236 -0.0178406 0.044849 95
09 0.198933 0.0112325 0.281472 0.0107286 0.519594 0.00956922 -0.0433502 0.0267021 95
10 0.186599 0.0106003 0.266579 0.0109228 0.546822 0.0110812 0.0136645 0.0293171 95
11 0.180538 0.00898638 0.280293 0.0161603 0.539169 0.0156117 -0.0214171 0.0462233 95
12 0.173372 0.00921407 0.277462 0.0206804 0.549167 0.0209745 -0.00575665 0.0609595 95
13 0.166058 0.00788212 0.265334 0.023321 0.568608 0.0226545 0.0379407 0.0684004 95
14 0.162608 0.00891177 0.264475 0.0133589 0.572917 0.0126657 0.0439674 0.0373253 95
15 0.156945 0.00842294 0.257853 0.0121927 0.585202 0.0123282 0.0694972 0.0347281 95
16 0.153581 0.00827224 0.273057 0.0138997 0.573362 0.0145649 0.0272474 0.0407279 95
17 0.150192 0.00727641 0.264425 0.0106973 0.585383 0.0115721 0.0565323 0.0313439 95
18 0.147973 0.00665773 0.265961 0.0173232 0.586066 0.0192551 0.0541443 0.053143 95
19 0.145033 0.00652341 0.260953 0.02289 0.594014 0.024452 0.0721084 0.0696585 95
20 0.141888 0.00680275 0.262432 0.0151472 0.595679 0.0155258 0.0708144 0.044802 95
21 0.141394 0.00685284 0.254233 0.00718556 0.604374 0.00700812 0.0959081 0.0190581 95
22 0.137738 0.00575936 0.259544 0.0132358 0.602718 0.0141109 0.08363 0.0397759 95
23 0.137773 0.00573237 0.262559 0.0149553 0.599668 0.0154632 0.0745503 0.0446495 95
24 0.135477 0.00580695 0.251576 0.013395 0.612947 0.0136596 0.109795 0.039609 95
25 0.134934 0.00592803 0.256357 0.0140113 0.60871 0.01518 0.0959969 0.0424136 95
26 0.133204 0.0061228 0.244433 0.0174935 0.622363 0.0176655 0.133496 0.0519363 95
27 0.133633 0.00585798 0.256016 0.0128825 0.610351 0.0134568 0.0983197 0.0383455 95
28 0.132025 0.00556687 0.258152 0.0142053 0.609823 0.0148352 0.0935177 0.0425324 95
29 0.13164 0.0059186 0.251216 0.0115767 0.617143 0.0110563 0.114711 0.0331781 95
30 0.131187 0.00549905 0.254869 0.00906007 0.613944 0.00985104 0.104205 0.0268916 95
31 0.130637 0.00635752 0.246805 0.0151738 0.622557 0.0154227 0.128947 0.0448799 95
32 0.129182 0.00606061 0.246197 0.0117016 0.624621 0.0119297 0.132227 0.034279 95
33 0.130761 0.00604988 0.249909 0.0137806 0.61933 0.0140354 0.119513 0.0407088 95
34 0.129712 0.0053092 0.255674 0.00965557 0.614613 0.00954322 0.103265 0.0278608 95
35 0.129409 0.00592906 0.24902 0.0150083 0.62157 0.0152228 0.12353 0.0444565 95
