iter,f0,f1,f2
    225,    0.1660000000,    0.0140000000,    0.8200000000
    226,    0.1640000000,    0.0140000000,    0.8220000000
    227,    0.1790000000,    0.0110000000,    0.8100000000
    228,    0.1590000000,    0.0120000000,    0.8290000000
    229,    0.1580000000,    0.0130000000,    0.8290000000
    230,    0.1680000000,    0.0100000000,    0.8220000000
    231,    0.1450000000,    0.0130000000,    0.8420000000
    232,    0.1510000000,    0.0140000000,    0.8350000000
    233,    0.1580000000,    0.0140000000,    0.8280000000
    234,    0.1490000000,    0.0170000000,    0.8340000000
    235,    0.1640000000,    0.0120000000,    0.8240000000
    236,    0.1790000000,    0.0130000000,    0.8080000000
    237,    0.1740000000,    0.0110000000,    0.8150000000
    238,    0.1730000000,    0.0170000000,    0.8100000000
    239,    0.1640000000,    0.0120000000,    0.8240000000
    240,    0.1640000000,    0.0100000000,    0.8260000000
    241,    0.1540000000,    0.0140000000,    0.8320000000
    242,    0.1770000000,    0.0090000000,    0.8140000000
    243,    0.1740000000,    0.0110000000,    0.8150000000
    244,    0.1720000000,    0.0130000000,    0.8150000000
    245,    0.1630000000,    0.0140000000,    0.8230000000
    246,    0.1780000000,    0.0120000000,    0.8100000000
    247,    0.1860000000,    0.0120000000,    0.8020000000
    248,    0.1760000000,    0.0160000000,    0.8080000000
    249,    0.1750000000,    0.0130000000,    0.8120000000
    250,    0.1870000000,    0.0140000000,    0.7990000000
    251,    0.1680000000,    0.0130000000,    0.8190000000
    252,    0.1690000000,    0.0110000000,    0.8200000000
    253,    0.1800000000,    0.0140000000,    0.8060000000
    254,    0.1740000000,    0.0130000000,    0.8130000000
    255,    0.1780000000,    0.0160000000,    0.8060000000
    256,    0.1720000000,    0.0200000000,    0.8080000000
    257,    0.1720000000,    0.0140000000,    0.8140000000
    258,    0.1770000000,    0.0090000000,    0.8140000000
    259,    0.1630000000,    0.0150000000,    0.8220000000
    260,    0.1660000000,    0.0140000000,    0.8200000000
    261,    0.1730000000,    0.0190000000,    0.8080000000
    262,    0.1800000000,    0.0200000000,    0.8000000000
    263,    0.1610000000,    0.0170000000,    0.8220000000
    264,    0.1950000000,    0.0170000000,    0.7880000000
    265,    0.1860000000,    0.0200000000,    0.7940000000
    266,    0.1830000000,    0.0170000000,    0.8000000000
    267,    0.1680000000,    0.0160000000,    0.8160000000
    268,    0.1620000000,    0.0160000000,    0.8220000000
    269,    0.1570000000,    0.0170000000,    0.8260000000
    270,    0.1500000000,    0.0120000000,    0.8380000000
    271,    0.1610000000,    0.0140000000,    0.8250000000
    272,    0.1700000000,    0.0060000000,    0.8240000000
    273,    0.1600000000,    0.0050000000,    0.8350000000
    274,    0.1710000000,    0.0110000000,    0.8180000000
    275,    0.1650000000,    0.0100000000,    0.8250000000
    276,    0.1350000000,    0.0120000000,    0.8530000000
    277,    0.1630000000,    0.0100000000,    0.8270000000
    278,    0.1720000000,    0.0100000000,    0.8180000000
    279,    0.1560000000,    0.0100000000,    0.8340000000
    280,    0.1300000000,    0.0120000000,    0.8580000000
    281,    0.1280000000,    0.0080000000,    0.8640000000
    282,    0.1480000000,    0.0100000000,    0.8420000000
    283,    0.1400000000,    0.0120000000,    0.8480000000
    284,    0.1490000000,    0.0140000000,    0.8370000000
    285,    0.1750000000,    0.0130000000,    0.8120000000
    286,    0.1660000000,    0.0210000000,    0.8130000000
    287,    0.1640000000,    0.0140000000,    0.8220000000
    288,    0.1610000000,    0.0140000000,    0.8250000000
    289,    0.1660000000,    0.0150000000,    0.8190000000
    290,    0.1530000000,    0.0160000000,    0.8310000000
    291,    0.1810000000,    0.0110000000,    0.8080000000
    292,    0.1580000000,    0.0090000000,    0.8330000000
    293,    0.1520000000,    0.0090000000,    0.8390000000
    294,    0.1670000000,    0.0120000000,    0.8210000000
    295,    0.1620000000,    0.0100000000,    0.8280000000
    296,    0.1590000000,    0.0110000000,    0.8300000000
    297,    0.1540000000,    0.0100000000,    0.8360000000
    298,    0.1450000000,    0.0100000000,    0.8450000000
    299,    0.1580000000,    0.0110000000,    0.8310000000
    300,    0.1770000000,    0.0060000000,    0.8170000000
    301,    0.1530000000,    0.0080000000,    0.8390000000
    302,    0.1550000000,    0.0140000000,    0.8310000000
    303,    0.1590000000,    0.0130000000,    0.8280000000
    304,    0.1580000000,    0.0110000000,    0.8310000000
    305,    0.1670000000,    0.0110000000,    0.8220000000
    306,    0.1530000000,    0.0170000000,    0.8300000000
    307,    0.1610000000,    0.0150000000,    0.8240000000
    308,    0.1680000000,    0.0180000000,    0.8140000000
    309,    0.1780000000,    0.0150000000,    0.8070000000
    310,    0.1670000000,    0.0110000000,    0.8220000000
    311,    0.1570000000,    0.0140000000,    0.8290000000
    312,    0.1670000000,    0.0110000000,    0.8220000000
    313,    0.1680000000,    0.0110000000,    0.8210000000
    314,    0.1780000000,    0.0110000000,    0.8110000000
    315,    0.1940000000,    0.0090000000,    0.7970000000
    316,    0.1610000000,    0.0100000000,    0.8290000000
    317,    0.1670000000,    0.0130000000,    0.8200000000
    318,    0.1630000000,    0.0130000000,    0.8240000000
    319,    0.1470000000,    0.0070000000,    0.8460000000
    320,    0.1630000000,    0.0070000000,    0.8300000000
    321,    0.1590000000,    0.0120000000,    0.8290000000
    322,    0.1580000000,    0.0110000000,    0.8310000000
    323,    0.1640000000,    0.0100000000,    0.8260000000
    324,    0.1680000000,    0.0070000000,    0.8250000000
    325,    0.1870000000,    0.0090000000,    0.8040000000
    326,    0.1680000000,    0.0190000000,    0.8130000000
    327,    0.1740000000,    0.0140000000,    0.8120000000
    328,    0.1770000000,    0.0170000000,    0.8060000000
    329,    0.1820000000,    0.0200000000,    0.7980000000
    330,    0.1720000000,    0.0180000000,    0.8100000000
    331,    0.1890000000,    0.0130000000,    0.7980000000
    332,    0.1960000000,    0.0130000000,    0.7910000000
    333,    0.1610000000,    0.0160000000,    0.8230000000
    334,    0.1820000000,    0.0120000000,    0.8060000000
    335,    0.1740000000,    0.0130000000,    0.8130000000
    336,    0.1640000000,    0.0110000000,    0.8250000000
    337,    0.1710000000,    0.0140000000,    0.8150000000
    338,    0.1640000000,    0.0110000000,    0.8250000000
    339,    0.1660000000,    0.0130000000,    0.8210000000
    340,    0.1730000000,    0.0100000000,    0.8170000000
    341,    0.1680000000,    0.0120000000,    0.8200000000
    342,    0.1590000000,    0.0190000000,    0.8220000000
    343,    0.1590000000,    0.0170000000,    0.8240000000
    344,    0.1670000000,    0.0160000000,    0.8170000000
    345,    0.1550000000,    0.0170000000,    0.8280000000
    346,    0.1650000000,    0.0170000000,    0.8180000000
    347,    0.1680000000,    0.0120000000,    0.8200000000
    348,    0.1800000000,    0.0180000000,    0.8020000000
    349,    0.1780000000,    0.0160000000,    0.8060000000
    350,    0.1680000000,    0.0190000000,    0.8130000000
    351,    0.1700000000,    0.0160000000,    0.8140000000
    352,    0.1610000000,    0.0170000000,    0.8220000000
    353,    0.1670000000,    0.0130000000,    0.8200000000
    354,    0.1800000000,    0.0160000000,    0.8040000000
    355,    0.1800000000,    0.0100000000,    0.8100000000
    356,    0.1750000000,    0.0120000000,    0.8130000000
    357,    0.1740000000,    0.0130000000,    0.8130000000
    358,    0.1770000000,    0.0060000000,    0.8170000000
    359,    0.1710000000,    0.0110000000,    0.8180000000
    360,    0.1570000000,    0.0080000000,    0.8350000000
    361,    0.1670000000,    0.0090000000,    0.8240000000
    362,    0.1660000000,    0.0100000000,    0.8240000000
    363,    0.1690000000,    0.0080000000,    0.8230000000
    364,    0.1610000000,    0.0080000000,    0.8310000000
    365,    0.1570000000,    0.0160000000,    0.8270000000
    366,    0.1600000000,    0.0180000000,    0.8220000000
    367,    0.1640000000,    0.0100000000,    0.8260000000
    368,    0.1460000000,    0.0100000000,    0.8440000000
    369,    0.1810000000,    0.0110000000,    0.8080000000
    370,    0.1790000000,    0.0110000000,    0.8100000000
    371,    0.1530000000,    0.0120000000,    0.8350000000
    372,    0.1620000000,    0.0090000000,    0.8290000000
    373,    0.1530000000,    0.0150000000,    0.8320000000
    374,    0.1730000000,    0.0150000000,    0.8120000000
    375,    0.1520000000,    0.0190000000,    0.8290000000
    376,    0.1490000000,    0.0160000000,    0.8350000000
    377,    0.1860000000,    0.0160000000,    0.7980000000
    378,    0.1910000000,    0.0180000000,    0.7910000000
    379,    0.1770000000,    0.0100000000,    0.8130000000
    380,    0.1510000000,    0.0090000000,    0.8400000000
    381,    0.1470000000,    0.0110000000,    0.8420000000
    382,    0.1660000000,    0.0130000000,    0.8210000000
    383,    0.1630000000,    0.0120000000,    0.8250000000
    384,    0.1600000000,    0.0090000000,    0.8310000000
    385,    0.1670000000,    0.0100000000,    0.8230000000
    386,    0.1600000000,    0.0130000000,    0.8270000000
    387,    0.1740000000,    0.0180000000,    0.8080000000
    388,    0.1670000000,    0.0240000000,    0.8090000000
    389,    0.2000000000,    0.0190000000,    0.7810000000
    390,    0.1720000000,    0.0220000000,    0.8060000000
    391,    0.1540000000,    0.0250000000,    0.8210000000
    392,    0.1700000000,    0.0230000000,    0.8070000000
    393,    0.1690000000,    0.0190000000,    0.8120000000
    394,    0.1940000000,    0.0140000000,    0.7920000000
    395,    0.1960000000,    0.0210000000,    0.7830000000
    396,    0.1710000000,    0.0130000000,    0.8160000000
    397,    0.1760000000,    0.0110000000,    0.8130000000
    398,    0.1760000000,    0.0140000000,    0.8100000000
    399,    0.1910000000,    0.0160000000,    0.7930000000
    400,    0.1740000000,    0.0180000000,    0.8080000000
    401,    0.1860000000,    0.0210000000,    0.7930000000
    402,    0.2040000000,    0.0270000000,    0.7690000000
    403,    0.2020000000,    0.0170000000,    0.7810000000
    404,    0.1800000000,    0.0160000000,    0.8040000000
    405,    0.1650000000,    0.0200000000,    0.8150000000
    406,    0.1700000000,    0.0190000000,    0.8110000000
    407,    0.1830000000,    0.0150000000,    0.8020000000
    408,    0.1690000000,    0.0190000000,    0.8120000000
    409,    0.1640000000,    0.0160000000,    0.8200000000
    410,    0.1630000000,    0.0170000000,    0.8200000000
    411,    0.1700000000,    0.0200000000,    0.8100000000
    412,    0.1700000000,    0.0190000000,    0.8110000000
    413,    0.1740000000,    0.0130000000,    0.8130000000
    414,    0.1620000000,    0.0170000000,    0.8210000000
    415,    0.1580000000,    0.0220000000,    0.8200000000
    416,    0.1870000000,    0.0190000000,    0.7940000000
    417,    0.1900000000,    0.0120000000,    0.7980000000
    418,    0.1860000000,    0.0110000000,    0.8030000000
    419,    0.1610000000,    0.0160000000,    0.8230000000
    420,    0.1580000000,    0.0140000000,    0.8280000000
    421,    0.1470000000,    0.0160000000,    0.8370000000
    422,    0.1680000000,    0.0150000000,    0.8170000000
    423,    0.1550000000,    0.0170000000,    0.8280000000
    424,    0.1380000000,    0.0090000000,    0.8530000000
    425,    0.1600000000,    0.0100000000,    0.8300000000
    426,    0.1490000000,    0.0100000000,    0.8410000000
    427,    0.1320000000,    0.0110000000,    0.8570000000
    428,    0.1610000000,    0.0120000000,    0.8270000000
    429,    0.1710000000,    0.0140000000,    0.8150000000
    430,    0.1790000000,    0.0110000000,    0.8100000000
    431,    0.1750000000,    0.0170000000,    0.8080000000
    432,    0.1860000000,    0.0140000000,    0.8000000000
    433,    0.1830000000,    0.0160000000,    0.8010000000
    434,    0.1730000000,    0.0150000000,    0.8120000000
    435,    0.1880000000,    0.0160000000,    0.7960000000
    436,    0.1710000000,    0.0190000000,    0.8100000000
    437,    0.1790000000,    0.0130000000,    0.8080000000
    438,    0.1850000000,    0.0230000000,    0.7920000000
    439,    0.1920000000,    0.0190000000,    0.7890000000
    440,    0.1800000000,    0.0260000000,    0.7940000000
    441,    0.1910000000,    0.0140000000,    0.7950000000
    442,    0.1720000000,    0.0190000000,    0.8090000000
    443,    0.1810000000,    0.0150000000,    0.8040000000
    444,    0.1800000000,    0.0170000000,    0.8030000000
    445,    0.1730000000,    0.0220000000,    0.8050000000
    446,    0.1740000000,    0.0190000000,    0.8070000000
    447,    0.1850000000,    0.0230000000,    0.7920000000
    448,    0.1730000000,    0.0180000000,    0.8090000000
    449,    0.1710000000,    0.0200000000,    0.8090000000
    450,    0.1670000000,    0.0170000000,    0.8160000000
    451,    0.1560000000,    0.0140000000,    0.8300000000
    452,    0.1440000000,    0.0190000000,    0.8370000000
    453,    0.1590000000,    0.0130000000,    0.8280000000
    454,    0.1710000000,    0.0110000000,    0.8180000000
    455,    0.1750000000,    0.0120000000,    0.8130000000
    456,    0.1590000000,    0.0140000000,    0.8270000000
    457,    0.1680000000,    0.0120000000,    0.8200000000
    458,    0.1440000000,    0.0140000000,    0.8420000000
    459,    0.1600000000,    0.0170000000,    0.8230000000
    460,    0.1870000000,    0.0130000000,    0.8000000000
    461,    0.1730000000,    0.0160000000,    0.8110000000
    462,    0.1960000000,    0.0150000000,    0.7890000000
    463,    0.1790000000,    0.0140000000,    0.8070000000
    464,    0.1840000000,    0.0160000000,    0.8000000000
    465,    0.1790000000,    0.0110000000,    0.8100000000
    466,    0.1530000000,    0.0120000000,    0.8350000000
    467,    0.1640000000,    0.0130000000,    0.8230000000
    468,    0.1700000000,    0.0110000000,    0.8190000000
    469,    0.1530000000,    0.0150000000,    0.8320000000
    470,    0.1570000000,    0.0160000000,    0.8270000000
    471,    0.1600000000,    0.0130000000,    0.8270000000
    472,    0.1720000000,    0.0140000000,    0.8140000000
    473,    0.1590000000,    0.0110000000,    0.8300000000
    474,    0.1760000000,    0.0110000000,    0.8130000000
    475,    0.1660000000,    0.0150000000,    0.8190000000
    476,    0.1490000000,    0.0130000000,    0.8380000000
    477,    0.1590000000,    0.0090000000,    0.8320000000
    478,    0.1740000000,    0.0090000000,    0.8170000000
    479,    0.1750000000,    0.0130000000,    0.8120000000
    480,    0.1390000000,    0.0160000000,    0.8450000000
    481,    0.1440000000,    0.0110000000,    0.8450000000
    482,    0.1590000000,    0.0080000000,    0.8330000000
    483,    0.1700000000,    0.0110000000,    0.8190000000
    484,    0.1590000000,    0.0090000000,    0.8320000000
    485,    0.1810000000,    0.0070000000,    0.8120000000
    486,    0.1600000000,    0.0120000000,    0.8280000000
    487,    0.1630000000,    0.0070000000,    0.8300000000
    488,    0.1600000000,    0.0090000000,    0.8310000000
    489,    0.1650000000,    0.0120000000,    0.8230000000
    490,    0.1750000000,    0.0170000000,    0.8080000000
    491,    0.1720000000,    0.0200000000,    0.8080000000
    492,    0.1870000000,    0.0170000000,    0.7960000000
    493,    0.1920000000,    0.0180000000,    0.7900000000
    494,    0.1770000000,    0.0170000000,    0.8060000000
    495,    0.1710000000,    0.0100000000,    0.8190000000
    496,    0.1460000000,    0.0090000000,    0.8450000000
    497,    0.1600000000,    0.0100000000,    0.8300000000
    498,    0.1460000000,    0.0170000000,    0.8370000000
    499,    0.1790000000,    0.0100000000,    0.8110000000
    500,    0.1770000000,    0.0100000000,    0.8130000000
    501,    0.1770000000,    0.0130000000,    0.8100000000
    502,    0.1840000000,    0.0130000000,    0.8030000000
    503,    0.1700000000,    0.0130000000,    0.8170000000
    504,    0.1650000000,    0.0130000000,    0.8220000000
    505,    0.1650000000,    0.0160000000,    0.8190000000
    506,    0.1860000000,    0.0190000000,    0.7950000000
    507,    0.1680000000,    0.0120000000,    0.8200000000
    508,    0.1420000000,    0.0110000000,    0.8470000000
    509,    0.1500000000,    0.0140000000,    0.8360000000
    510,    0.1600000000,    0.0090000000,    0.8310000000
    511,    0.1560000000,    0.0090000000,    0.8350000000
    512,    0.1820000000,    0.0080000000,    0.8100000000
    513,    0.1680000000,    0.0110000000,    0.8210000000
    514,    0.1760000000,    0.0110000000,    0.8130000000
    515,    0.1550000000,    0.0090000000,    0.8360000000
    516,    0.1600000000,    0.0090000000,    0.8310000000
