iter,f0,f1,f2,k0,k1,k2
     62,    0.1480000000,    0.1220000000,    0.7300000000,    0.8224657534,    0.5294285714,    0.6790209790
     63,    0.1520000000,    0.1140000000,    0.7340000000,    0.8076712329,    0.5602857143,    0.6865734266
     64,    0.1560000000,    0.1200000000,    0.7240000000,    0.7928767123,    0.5371428571,    0.6676923077
     65,    0.1660000000,    0.1260000000,    0.7080000000,    0.7558904110,    0.5140000000,    0.6374825175
     66,    0.1540000000,    0.1240000000,    0.7220000000,    0.8002739726,    0.5217142857,    0.6639160839
     67,    0.1840000000,    0.1140000000,    0.7020000000,    0.6893150685,    0.5602857143,    0.6261538462
     68,    0.1360000000,    0.1240000000,    0.7400000000,    0.8668493151,    0.5217142857,    0.6979020979
     69,    0.1400000000,    0.1180000000,    0.7420000000,    0.8520547945,    0.5448571429,    0.7016783217
     70,    0.1620000000,    0.1020000000,    0.7360000000,    0.7706849315,    0.6065714286,    0.6903496503
     71,    0.1620000000,    0.0980000000,    0.7400000000,    0.7706849315,    0.6220000000,    0.6979020979
     72,    0.1540000000,    0.1080000000,    0.7380000000,    0.8002739726,    0.5834285714,    0.6941258741
     73,    0.1240000000,    0.1180000000,    0.7580000000,    0.9112328767,    0.5448571429,    0.7318881119
     74,    0.1360000000,    0.1260000000,    0.7380000000,    0.8668493151,    0.5140000000,    0.6941258741
     75,    0.1140000000,    0.1220000000,    0.7640000000,    0.9482191781,    0.5294285714,    0.7432167832
     76,    0.1420000000,    0.1100000000,    0.7480000000,    0.8446575342,    0.5757142857,    0.7130069930
     77,    0.1320000000,    0.1120000000,    0.7560000000,    0.8816438356,    0.5680000000,    0.7281118881
     78,    0.1260000000,    0.1100000000,    0.7640000000,    0.9038356164,    0.5757142857,    0.7432167832
     79,    0.1420000000,    0.1060000000,    0.7520000000,    0.8446575342,    0.5911428571,    0.7205594406
     80,    0.1420000000,    0.1020000000,    0.7560000000,    0.8446575342,    0.6065714286,    0.7281118881
     81,    0.1320000000,    0.1200000000,    0.7480000000,    0.8816438356,    0.5371428571,    0.7130069930
     82,    0.1520000000,    0.1120000000,    0.7360000000,    0.8076712329,    0.5680000000,    0.6903496503
     83,    0.1240000000,    0.1220000000,    0.7540000000,    0.9112328767,    0.5294285714,    0.7243356643
     84,    0.1240000000,    0.1160000000,    0.7600000000,    0.9112328767,    0.5525714286,    0.7356643357
     85,    0.1260000000,    0.1140000000,    0.7600000000,    0.9038356164,    0.5602857143,    0.7356643357
     86,    0.1400000000,    0.1160000000,    0.7440000000,    0.8520547945,    0.5525714286,    0.7054545455
     87,    0.1580000000,    0.1120000000,    0.7300000000,    0.7854794521,    0.5680000000,    0.6790209790
     88,    0.1540000000,    0.1100000000,    0.7360000000,    0.8002739726,    0.5757142857,    0.6903496503
     89,    0.1580000000,    0.1020000000,    0.7400000000,    0.7854794521,    0.6065714286,    0.6979020979
     90,    0.1320000000,    0.1040000000,    0.7640000000,    0.8816438356,    0.5988571429,    0.7432167832
     91,    0.1400000000,    0.1080000000,    0.7520000000,    0.8520547945,    0.5834285714,    0.7205594406
     92,    0.1400000000,    0.1100000000,    0.7500000000,    0.8520547945,    0.5757142857,    0.7167832168
     93,    0.1420000000,    0.1180000000,    0.7400000000,    0.8446575342,    0.5448571429,    0.6979020979
     94,    0.1560000000,    0.1060000000,    0.7380000000,    0.7928767123,    0.5911428571,    0.6941258741
     95,    0.1660000000,    0.1140000000,    0.7200000000,    0.7558904110,    0.5602857143,    0.6601398601
     96,    0.1540000000,    0.1300000000,    0.7160000000,    0.8002739726,    0.4985714286,    0.6525874126
     97,    0.1680000000,    0.1200000000,    0.7120000000,    0.7484931507,    0.5371428571,    0.6450349650
     98,    0.1620000000,    0.1200000000,    0.7180000000,    0.7706849315,    0.5371428571,    0.6563636364
     99,    0.1620000000,    0.1200000000,    0.7180000000,    0.7706849315,    0.5371428571,    0.6563636364
    100,    0.1480000000,    0.1360000000,    0.7160000000,    0.8224657534,    0.4754285714,    0.6525874126
    101,    0.1380000000,    0.1340000000,    0.7280000000,    0.8594520548,    0.4831428571,    0.6752447552
    102,    0.1400000000,    0.1480000000,    0.7120000000,    0.8520547945,    0.4291428571,    0.6450349650
    103,    0.1540000000,    0.1520000000,    0.6940000000,    0.8002739726,    0.4137142857,    0.6110489510
    104,    0.1800000000,    0.1400000000,    0.6800000000,    0.7041095890,    0.4600000000,    0.5846153846
    105,    0.1980000000,    0.1400000000,    0.6620000000,    0.6375342466,    0.4600000000,    0.5506293706
    106,    0.1740000000,    0.1420000000,    0.6840000000,    0.7263013699,    0.4522857143,    0.5921678322
    107,    0.1860000000,    0.1440000000,    0.6700000000,    0.6819178082,    0.4445714286,    0.5657342657
    108,    0.1680000000,    0.1380000000,    0.6940000000,    0.7484931507,    0.4677142857,    0.6110489510
    109,    0.1520000000,    0.1380000000,    0.7100000000,    0.8076712329,    0.4677142857,    0.6412587413
    110,    0.1380000000,    0.1320000000,    0.7300000000,    0.8594520548,    0.4908571429,    0.6790209790
    111,    0.1360000000,    0.1320000000,    0.7320000000,    0.8668493151,    0.4908571429,    0.6827972028
    112,    0.1320000000,    0.1520000000,    0.7160000000,    0.8816438356,    0.4137142857,    0.6525874126
    113,    0.1640000000,    0.1500000000,    0.6860000000,    0.7632876712,    0.4214285714,    0.5959440559
    114,    0.1500000000,    0.1380000000,    0.7120000000,    0.8150684932,    0.4677142857,    0.6450349650
    115,    0.1560000000,    0.1480000000,    0.6960000000,    0.7928767123,    0.4291428571,    0.6148251748
    116,    0.1480000000,    0.1540000000,    0.6980000000,    0.8224657534,    0.4060000000,    0.6186013986
    117,    0.1700000000,    0.1460000000,    0.6840000000,    0.7410958904,    0.4368571429,    0.5921678322
    118,    0.1640000000,    0.1460000000,    0.6900000000,    0.7632876712,    0.4368571429,    0.6034965035
    119,    0.1520000000,    0.1480000000,    0.7000000000,    0.8076712329,    0.4291428571,    0.6223776224
    120,    0.1520000000,    0.1460000000,    0.7020000000,    0.8076712329,    0.4368571429,    0.6261538462
    121,    0.1560000000,    0.1540000000,    0.6900000000,    0.7928767123,    0.4060000000,    0.6034965035
    122,    0.1440000000,    0.1580000000,    0.6980000000,    0.8372602740,    0.3905714286,    0.6186013986
    123,    0.1460000000,    0.1660000000,    0.6880000000,    0.8298630137,    0.3597142857,    0.5997202797
    124,    0.1520000000,    0.1660000000,    0.6820000000,    0.8076712329,    0.3597142857,    0.5883916084
    125,    0.1340000000,    0.1600000000,    0.7060000000,    0.8742465753,    0.3828571429,    0.6337062937
    126,    0.1680000000,    0.1460000000,    0.6860000000,    0.7484931507,    0.4368571429,    0.5959440559
    127,    0.1700000000,    0.1480000000,    0.6820000000,    0.7410958904,    0.4291428571,    0.5883916084
    128,    0.1720000000,    0.1520000000,    0.6760000000,    0.7336986301,    0.4137142857,    0.5770629371
    129,    0.1520000000,    0.1480000000,    0.7000000000,    0.8076712329,    0.4291428571,    0.6223776224
    130,    0.1420000000,    0.1580000000,    0.7000000000,    0.8446575342,    0.3905714286,    0.6223776224
    131,    0.1560000000,    0.1600000000,    0.6840000000,    0.7928767123,    0.3828571429,    0.5921678322
    132,    0.1300000000,    0.1760000000,    0.6940000000,    0.8890410959,    0.3211428571,    0.6110489510
    133,    0.1520000000,    0.1620000000,    0.6860000000,    0.8076712329,    0.3751428571,    0.5959440559
    134,    0.1740000000,    0.1480000000,    0.6780000000,    0.7263013699,    0.4291428571,    0.5808391608
    135,    0.1800000000,    0.1480000000,    0.6720000000,    0.7041095890,    0.4291428571,    0.5695104895
    136,    0.1720000000,    0.1440000000,    0.6840000000,    0.7336986301,    0.4445714286,    0.5921678322
    137,    0.1460000000,    0.1380000000,    0.7160000000,    0.8298630137,    0.4677142857,    0.6525874126
    138,    0.1520000000,    0.1440000000,    0.7040000000,    0.8076712329,    0.4445714286,    0.6299300699
    139,    0.1740000000,    0.1500000000,    0.6760000000,    0.7263013699,    0.4214285714,    0.5770629371
    140,    0.1720000000,    0.1440000000,    0.6840000000,    0.7336986301,    0.4445714286,    0.5921678322
    141,    0.1540000000,    0.1520000000,    0.6940000000,    0.8002739726,    0.4137142857,    0.6110489510
    142,    0.1360000000,    0.1500000000,    0.7140000000,    0.8668493151,    0.4214285714,    0.6488111888
    143,    0.1500000000,    0.1420000000,    0.7080000000,    0.8150684932,    0.4522857143,    0.6374825175
    144,    0.1780000000,    0.1340000000,    0.6880000000,    0.7115068493,    0.4831428571,    0.5997202797
    145,    0.1580000000,    0.1500000000,    0.6920000000,    0.7854794521,    0.4214285714,    0.6072727273
    146,    0.1360000000,    0.1460000000,    0.7180000000,    0.8668493151,    0.4368571429,    0.6563636364
    147,    0.1420000000,    0.1400000000,    0.7180000000,    0.8446575342,    0.4600000000,    0.6563636364
    148,    0.1640000000,    0.1460000000,    0.6900000000,    0.7632876712,    0.4368571429,    0.6034965035
    149,    0.1800000000,    0.1380000000,    0.6820000000,    0.7041095890,    0.4677142857,    0.5883916084
    150,    0.1860000000,    0.1420000000,    0.6720000000,    0.6819178082,    0.4522857143,    0.5695104895
    151,    0.1620000000,    0.1320000000,    0.7060000000,    0.7706849315,    0.4908571429,    0.6337062937
    152,    0.1600000000,    0.1420000000,    0.6980000000,    0.7780821918,    0.4522857143,    0.6186013986
    153,    0.1640000000,    0.1420000000,    0.6940000000,    0.7632876712,    0.4522857143,    0.6110489510
    154,    0.1420000000,    0.1460000000,    0.7120000000,    0.8446575342,    0.4368571429,    0.6450349650
    155,    0.1340000000,    0.1480000000,    0.7180000000,    0.8742465753,    0.4291428571,    0.6563636364
    156,    0.1460000000,    0.1460000000,    0.7080000000,    0.8298630137,    0.4368571429,    0.6374825175
    157,    0.1440000000,    0.1480000000,    0.7080000000,    0.8372602740,    0.4291428571,    0.6374825175
    158,    0.1500000000,    0.1320000000,    0.7180000000,    0.8150684932,    0.4908571429,    0.6563636364
    159,    0.1820000000,    0.1240000000,    0.6940000000,    0.6967123288,    0.5217142857,    0.6110489510
    160,    0.1880000000,    0.1200000000,    0.6920000000,    0.6745205479,    0.5371428571,    0.6072727273
    161,    0.1700000000,    0.1200000000,    0.7100000000,    0.7410958904,    0.5371428571,    0.6412587413
    162,    0.1780000000,    0.1180000000,    0.7040000000,    0.7115068493,    0.5448571429,    0.6299300699
    163,    0.1660000000,    0.1180000000,    0.7160000000,    0.7558904110,    0.5448571429,    0.6525874126
    164,    0.1680000000,    0.1100000000,    0.7220000000,    0.7484931507,    0.5757142857,    0.6639160839
    165,    0.1580000000,    0.0940000000,    0.7480000000,    0.7854794521,    0.6374285714,    0.7130069930
    166,    0.1400000000,    0.0900000000,    0.7700000000,    0.8520547945,    0.6528571429,    0.7545454545
    167,    0.1500000000,    0.0920000000,    0.7580000000,    0.8150684932,    0.6451428571,    0.7318881119
    168,    0.1380000000,    0.1100000000,    0.7520000000,    0.8594520548,    0.5757142857,    0.7205594406
    169,    0.1120000000,    0.1080000000,    0.7800000000,    0.9556164384,    0.5834285714,    0.7734265734
    170,    0.1300000000,    0.1160000000,    0.7540000000,    0.8890410959,    0.5525714286,    0.7243356643
    171,    0.1200000000,    0.1160000000,    0.7640000000,    0.9260273973,    0.5525714286,    0.7432167832
    172,    0.1320000000,    0.1060000000,    0.7620000000,    0.8816438356,    0.5911428571,    0.7394405594
    173,    0.1340000000,    0.1060000000,    0.7600000000,    0.8742465753,    0.5911428571,    0.7356643357
    174,    0.1640000000,    0.1100000000,    0.7260000000,    0.7632876712,    0.5757142857,    0.6714685315
    175,    0.1640000000,    0.1000000000,    0.7360000000,    0.7632876712,    0.6142857143,    0.6903496503
    176,    0.1620000000,    0.1020000000,    0.7360000000,    0.7706849315,    0.6065714286,    0.6903496503
    177,    0.1420000000,    0.1040000000,    0.7540000000,    0.8446575342,    0.5988571429,    0.7243356643
    178,    0.1760000000,    0.1040000000,    0.7200000000,    0.7189041096,    0.5988571429,    0.6601398601
    179,    0.1400000000,    0.1080000000,    0.7520000000,    0.8520547945,    0.5834285714,    0.7205594406
    180,    0.1420000000,    0.1080000000,    0.7500000000,    0.8446575342,    0.5834285714,    0.7167832168
    181,    0.1240000000,    0.1100000000,    0.7660000000,    0.9112328767,    0.5757142857,    0.7469930070
    182,    0.1500000000,    0.1160000000,    0.7340000000,    0.8150684932,    0.5525714286,    0.6865734266
    183,    0.1260000000,    0.1280000000,    0.7460000000,    0.9038356164,    0.5062857143,    0.7092307692
    184,    0.1360000000,    0.1280000000,    0.7360000000,    0.8668493151,    0.5062857143,    0.6903496503
    185,    0.1500000000,    0.1220000000,    0.7280000000,    0.8150684932,    0.5294285714,    0.6752447552
    186,    0.1360000000,    0.1320000000,    0.7320000000,    0.8668493151,    0.4908571429,    0.6827972028
    187,    0.1400000000,    0.1400000000,    0.7200000000,    0.8520547945,    0.4600000000,    0.6601398601
    188,    0.1140000000,    0.1380000000,    0.7480000000,    0.9482191781,    0.4677142857,    0.7130069930
    189,    0.1580000000,    0.1300000000,    0.7120000000,    0.7854794521,    0.4985714286,    0.6450349650
    190,    0.1740000000,    0.1260000000,    0.7000000000,    0.7263013699,    0.5140000000,    0.6223776224
    191,    0.1660000000,    0.1320000000,    0.7020000000,    0.7558904110,    0.4908571429,    0.6261538462
    192,    0.1480000000,    0.1400000000,    0.7120000000,    0.8224657534,    0.4600000000,    0.6450349650
    193,    0.1400000000,    0.1300000000,    0.7300000000,    0.8520547945,    0.4985714286,    0.6790209790
    194,    0.1640000000,    0.1320000000,    0.7040000000,    0.7632876712,    0.4908571429,    0.6299300699
    195,    0.1720000000,    0.1280000000,    0.7000000000,    0.7336986301,    0.5062857143,    0.6223776224
    196,    0.1560000000,    0.1240000000,    0.7200000000,    0.7928767123,    0.5217142857,    0.6601398601
    197,    0.1540000000,    0.1220000000,    0.7240000000,    0.8002739726,    0.5294285714,    0.6676923077
    198,    0.1820000000,    0.1080000000,    0.7100000000,    0.6967123288,    0.5834285714,    0.6412587413
    199,    0.1320000000,    0.1140000000,    0.7540000000,    0.8816438356,    0.5602857143,    0.7243356643
    200,    0.1160000000,    0.1120000000,    0.7720000000,    0.9408219178,    0.5680000000,    0.7583216783
    201,    0.1320000000,    0.1140000000,    0.7540000000,    0.8816438356,    0.5602857143,    0.7243356643
    202,    0.1500000000,    0.1200000000,    0.7300000000,    0.8150684932,    0.5371428571,    0.6790209790
    203,    0.1300000000,    0.1240000000,    0.7460000000,    0.8890410959,    0.5217142857,    0.7092307692
    204,    0.1300000000,    0.1280000000,    0.7420000000,    0.8890410959,    0.5062857143,    0.7016783217
    205,    0.1560000000,    0.1240000000,    0.7200000000,    0.7928767123,    0.5217142857,    0.6601398601
    206,    0.1480000000,    0.1340000000,    0.7180000000,    0.8224657534,    0.4831428571,    0.6563636364
    207,    0.1680000000,    0.1240000000,    0.7080000000,    0.7484931507,    0.5217142857,    0.6374825175
    208,    0.1760000000,    0.1120000000,    0.7120000000,    0.7189041096,    0.5680000000,    0.6450349650
    209,    0.1420000000,    0.1180000000,    0.7400000000,    0.8446575342,    0.5448571429,    0.6979020979
    210,    0.1280000000,    0.1180000000,    0.7540000000,    0.8964383562,    0.5448571429,    0.7243356643
    211,    0.1580000000,    0.1200000000,    0.7220000000,    0.7854794521,    0.5371428571,    0.6639160839
    212,    0.1760000000,    0.1200000000,    0.7040000000,    0.7189041096,    0.5371428571,    0.6299300699
    213,    0.1720000000,    0.1080000000,    0.7200000000,    0.7336986301,    0.5834285714,    0.6601398601
    214,    0.1580000000,    0.1160000000,    0.7260000000,    0.7854794521,    0.5525714286,    0.6714685315
    215,    0.1660000000,    0.1180000000,    0.7160000000,    0.7558904110,    0.5448571429,    0.6525874126
    216,    0.1460000000,    0.1160000000,    0.7380000000,    0.8298630137,    0.5525714286,    0.6941258741
    217,    0.1540000000,    0.1100000000,    0.7360000000,    0.8002739726,    0.5757142857,    0.6903496503
    218,    0.1520000000,    0.1160000000,    0.7320000000,    0.8076712329,    0.5525714286,    0.6827972028
    219,    0.1820000000,    0.1040000000,    0.7140000000,    0.6967123288,    0.5988571429,    0.6488111888
    220,    0.1740000000,    0.1160000000,    0.7100000000,    0.7263013699,    0.5525714286,    0.6412587413
    221,    0.1860000000,    0.1120000000,    0.7020000000,    0.6819178082,    0.5680000000,    0.6261538462
    222,    0.1620000000,    0.1240000000,    0.7140000000,    0.7706849315,    0.5217142857,    0.6488111888
    223,    0.1680000000,    0.1240000000,    0.7080000000,    0.7484931507,    0.5217142857,    0.6374825175
    224,    0.1640000000,    0.1260000000,    0.7100000000,    0.7632876712,    0.5140000000,    0.6412587413
    225,    0.1400000000,    0.1220000000,    0.7380000000,    0.8520547945,    0.5294285714,    0.6941258741
    226,    0.1380000000,    0.1240000000,    0.7380000000,    0.8594520548,    0.5217142857,    0.6941258741
    227,    0.1480000000,    0.1220000000,    0.7300000000,    0.8224657534,    0.5294285714,    0.6790209790
    228,    0.1320000000,    0.1340000000,    0.7340000000,    0.8816438356,    0.4831428571,    0.6865734266
    229,    0.1480000000,    0.1340000000,    0.7180000000,    0.8224657534,    0.4831428571,    0.6563636364
    230,    0.1520000000,    0.1280000000,    0.7200000000,    0.8076712329,    0.5062857143,    0.6601398601
    231,    0.1680000000,    0.1180000000,    0.7140000000,    0.7484931507,    0.5448571429,    0.6488111888
    232,    0.1560000000,    0.1280000000,    0.7160000000,    0.7928767123,    0.5062857143,    0.6525874126
    233,    0.1440000000,    0.1200000000,    0.7360000000,    0.8372602740,    0.5371428571,    0.6903496503
    234,    0.1280000000,    0.1340000000,    0.7380000000,    0.8964383562,    0.4831428571,    0.6941258741
    235,    0.1340000000,    0.1240000000,    0.7420000000,    0.8742465753,    0.5217142857,    0.7016783217
    236,    0.1480000000,    0.1160000000,    0.7360000000,    0.8224657534,    0.5525714286,    0.6903496503
    237,    0.1340000000,    0.1060000000,    0.7600000000,    0.8742465753,    0.5911428571,    0.7356643357
    238,    0.1340000000,    0.1160000000,    0.7500000000,    0.8742465753,    0.5525714286,    0.7167832168
    239,    0.1540000000,    0.1200000000,    0.7260000000,    0.8002739726,    0.5371428571,    0.6714685315
    240,    0.1400000000,    0.1220000000,    0.7380000000,    0.8520547945,    0.5294285714,    0.6941258741
    241,    0.1480000000,    0.1340000000,    0.7180000000,    0.8224657534,    0.4831428571,    0.6563636364
    242,    0.1240000000,    0.1420000000,    0.7340000000,    0.9112328767,    0.4522857143,    0.6865734266
    243,    0.1060000000,    0.1400000000,    0.7540000000,    0.9778082192,    0.4600000000,    0.7243356643
    244,    0.1280000000,    0.1360000000,    0.7360000000,    0.8964383562,    0.4754285714,    0.6903496503
    245,    0.1260000000,    0.1320000000,    0.7420000000,    0.9038356164,    0.4908571429,    0.7016783217
    246,    0.1400000000,    0.1280000000,    0.7320000000,    0.8520547945,    0.5062857143,    0.6827972028
    247,    0.1180000000,    0.1240000000,    0.7580000000,    0.9334246575,    0.5217142857,    0.7318881119
    248,    0.1440000000,    0.1140000000,    0.7420000000,    0.8372602740,    0.5602857143,    0.7016783217
    249,    0.1320000000,    0.1280000000,    0.7400000000,    0.8816438356,    0.5062857143,    0.6979020979
    250,    0.1320000000,    0.1240000000,    0.7440000000,    0.8816438356,    0.5217142857,    0.7054545455
    251,    0.1440000000,    0.1200000000,    0.7360000000,    0.8372602740,    0.5371428571,    0.6903496503
    252,    0.1280000000,    0.1200000000,    0.7520000000,    0.8964383562,    0.5371428571,    0.7205594406
    253,    0.1340000000,    0.1320000000,    0.7340000000,    0.8742465753,    0.4908571429,    0.6865734266
    254,    0.1440000000,    0.1380000000,    0.7180000000,    0.8372602740,    0.4677142857,    0.6563636364
    255,    0.1520000000,    0.1360000000,    0.7120000000,    0.8076712329,    0.4754285714,    0.6450349650
    256,    0.1460000000,    0.1420000000,    0.7120000000,    0.8298630137,    0.4522857143,    0.6450349650
    257,    0.1720000000,    0.1260000000,    0.7020000000,    0.7336986301,    0.5140000000,    0.6261538462
    258,    0.1480000000,    0.1260000000,    0.7260000000,    0.8224657534,    0.5140000000,    0.6714685315
    259,    0.1660000000,    0.1160000000,    0.7180000000,    0.7558904110,    0.5525714286,    0.6563636364
    260,    0.1700000000,    0.1020000000,    0.7280000000,    0.7410958904,    0.6065714286,    0.6752447552
    261,    0.1480000000,    0.1060000000,    0.7460000000,    0.8224657534,    0.5911428571,    0.7092307692
    262,    0.1520000000,    0.1020000000,    0.7460000000,    0.8076712329,    0.6065714286,    0.7092307692
    263,    0.1360000000,    0.1100000000,    0.7540000000,    0.8668493151,    0.5757142857,    0.7243356643
    264,    0.1260000000,    0.1120000000,    0.7620000000,    0.9038356164,    0.5680000000,    0.7394405594
    265,    0.1420000000,    0.1220000000,    0.7360000000,    0.8446575342,    0.5294285714,    0.6903496503
    266,    0.1580000000,    0.1100000000,    0.7320000000,    0.7854794521,    0.5757142857,    0.6827972028
    267,    0.1420000000,    0.1120000000,    0.7460000000,    0.8446575342,    0.5680000000,    0.7092307692
    268,    0.1560000000,    0.1080000000,    0.7360000000,    0.7928767123,    0.5834285714,    0.6903496503
    269,    0.1520000000,    0.1120000000,    0.7360000000,    0.8076712329,    0.5680000000,    0.6903496503
    270,    0.1580000000,    0.1160000000,    0.7260000000,    0.7854794521,    0.5525714286,    0.6714685315
    271,    0.1480000000,    0.1100000000,    0.7420000000,    0.8224657534,    0.5757142857,    0.7016783217
    272,    0.1520000000,    0.1060000000,    0.7420000000,    0.8076712329,    0.5911428571,    0.7016783217
