0	0.0	100.0	100.0	0.0	0.0	0.1
0.004500535848242791	1.0	100.0	99.0	0.0	0.0	0.1
0.006090047019975111	2.0	100.0	98.0	0.0	0.0	0.1
0.009479262047646791	3.0	99.0	98.0	0.0	0.0	0.1
0.03377474169633131	4.0	98.0	98.0	0.0	0.0	0.1
0.034974333286750786	5.0	98.0	97.0	0.0	0.0	0.1
0.04632950306744961	6.0	97.0	97.0	0.0	0.0	0.1
0.061000210389075105	5.0	98.0	97.0	0.0	0.0	0.1
0.06624088191432681	6.0	97.0	97.0	0.0	0.0	0.1
0.08274435919015453	7.0	96.0	97.0	0.0	0.0	0.1
0.08633289834195591	8.0	96.0	96.0	0.0	0.0	0.1
0.08715686483393924	9.0	95.0	96.0	0.0	0.0	0.1
0.09426441179616776	10.0	95.0	95.0	0.0	0.0	0.1
0.0957391908889252	11.0	95.0	94.0	0.0	0.0	0.1
0.1002294205789247	12.0	94.0	94.0	0.0	0.0	0.1
0.10862601578884848	13.0	93.0	94.0	0.0	0.0	0.1
0.11684850930080484	14.0	93.0	93.0	0.0	0.0	0.1
0.12943391361346518	15.0	93.0	92.0	0.0	0.0	0.1
0.13319596537668132	16.0	92.0	92.0	0.0	0.0	0.1
0.1552143232713778	17.0	92.0	91.0	0.0	0.0	0.1
0.16020914414998286	18.0	91.0	91.0	0.0	0.0	0.1
0.16405677485455616	19.0	90.0	91.0	0.0	0.0	0.1
0.16513797149368425	20.0	90.0	90.0	0.0	0.0	0.1
0.17838925528828542	21.0	89.0	90.0	0.0	0.0	0.1
0.17970818706451627	22.0	89.0	89.0	0.0	0.0	0.1
0.1810121025862598	21.0	89.0	90.0	0.0	0.0	0.1
0.18292716719903152	22.0	88.0	90.0	0.0	0.0	0.1
0.19308568726949124	23.0	88.0	89.0	0.0	0.0	0.1
0.1969991200741767	24.0	88.0	88.0	0.0	0.0	0.1
0.2081750131619129	23.0	88.0	89.0	0.0	0.0	0.1
0.21495106051502014	24.0	87.0	89.0	0.0	0.0	0.1
0.21860910134229333	25.0	87.0	88.0	0.0	0.0	0.1
0.22425612878786844	26.0	86.0	88.0	0.0	0.0	0.1
0.23239102291482275	27.0	86.0	87.0	0.0	0.0	0.1
0.23657468479354188	28.0	85.0	87.0	0.0	0.0	0.1
0.23956663802661118	27.0	85.0	88.0	0.0	0.0	0.1
0.24221561091409147	28.0	85.0	87.0	0.0	0.0	0.1
0.24826511310847366	29.0	85.0	86.0	0.0	0.0	0.1
0.2497870480675306	30.0	84.0	86.0	0.0	0.0	0.1
0.2545617481132703	31.0	83.0	86.0	0.0	0.0	0.1
0.26391970188374614	30.0	83.0	87.0	0.0	0.0	0.1
0.2665844162368846	31.0	82.0	87.0	0.0	0.0	0.1
0.28056471137070393	32.0	82.0	86.0	0.0	0.0	0.1
0.283771907026452	33.0	82.0	85.0	0.0	0.0	0.1
0.3015702240206462	32.0	82.0	86.0	0.0	0.0	0.1
0.30536270724396763	33.0	81.0	86.0	0.0	0.0	0.1
0.32187710776047007	34.0	81.0	85.0	0.0	0.0	0.1
0.3220354100207366	35.0	80.0	85.0	0.0	0.0	0.1
0.3307634151279019	36.0	80.0	84.0	0.0	0.0	0.1
0.34208196075287994	37.0	79.0	84.0	0.0	0.0	0.1
0.36363857782852754	38.0	78.0	84.0	0.0	0.0	0.1
0.37876890535688856	39.0	78.0	83.0	0.0	0.0	0.1
0.38993277719706726	40.0	77.0	83.0	0.0	0.0	0.1
0.3930994826271126	39.0	77.0	84.0	0.0	0.0	0.1
0.39628497891001613	40.0	77.0	83.0	0.0	0.0	0.1
0.40578634642689704	41.0	76.0	83.0	0.0	0.0	0.1
0.40783308381664335	42.0	76.0	82.0	0.0	0.0	0.1
0.4384659258726456	41.0	76.0	83.0	0.0	0.0	0.1
0.4505818600927311	42.0	75.0	83.0	0.0	0.0	0.1
0.4565640224372376	43.0	75.0	82.0	0.0	0.0	0.1
0.46691336952443785	44.0	75.0	81.0	0.0	0.0	0.1
0.47129655231565587	45.0	74.0	81.0	0.0	0.0	0.1
0.4785050448296705	44.0	74.0	82.0	0.0	0.0	0.1
0.47890999992211214	43.0	74.0	83.0	0.0	0.0	0.1
0.4938468576817152	44.0	74.0	82.0	0.0	0.0	0.1
0.5030437450014672	45.0	74.0	81.0	0.0	0.0	0.1
0.5138413264615728	46.0	74.0	80.0	0.0	0.0	0.1
0.5147583960781931	45.0	75.0	80.0	0.0	0.0	0.1
0.5152246039230757	46.0	75.0	79.0	0.0	0.0	0.1
0.5204633663840857	47.0	75.0	78.0	0.0	0.0	0.1
0.5221139487238967	48.0	74.0	78.0	0.0	0.0	0.1
0.5325935283158324	49.0	74.0	77.0	0.0	0.0	0.1
0.5335958617741493	50.0	74.0	76.0	0.0	0.0	0.1
0.5363492370060728	51.0	74.0	75.0	0.0	0.0	0.1
0.5376880809794153	52.0	73.0	75.0	0.0	0.0	0.1
0.5412783211024322	53.0	73.0	74.0	0.0	0.0	0.1
0.5444598310432447	52.0	73.0	75.0	0.0	0.0	0.1
0.5515265580061912	53.0	73.0	74.0	0.0	0.0	0.1
0.5665753519279091	54.0	72.0	74.0	0.0	0.0	0.1
0.5710259116503312	55.0	71.0	74.0	0.0	0.0	0.1
0.5717072289192534	54.0	72.0	74.0	0.0	0.0	0.1
0.5753804869032962	53.0	72.0	75.0	0.0	0.0	0.1
0.6191411117782912	52.0	72.0	76.0	0.0	0.0	0.1
0.635358269188716	51.0	73.0	76.0	0.0	0.0	0.1
0.6360299512818915	50.0	73.0	77.0	0.0	0.0	0.1
0.6495455401059235	49.0	74.0	77.0	0.0	0.0	0.1
0.6542905872545726	50.0	74.0	76.0	0.0	0.0	0.1
0.6645561180079251	51.0	73.0	76.0	0.0	0.0	0.1
0.664885856206958	52.0	72.0	76.0	0.0	0.0	0.1
0.6661183909318878	53.0	71.0	76.0	0.0	0.0	0.1
0.6668244071765534	54.0	70.0	76.0	0.0	0.0	0.1
0.6957585523242001	53.0	71.0	76.0	0.0	0.0	0.1
0.7062313146469562	52.0	71.0	77.0	0.0	0.0	0.1
0.7077325684465465	53.0	70.0	77.0	0.0	0.0	0.1
0.7199567507806417	54.0	70.0	76.0	0.0	0.0	0.1
0.7207834436364126	55.0	69.0	76.0	0.0	0.0	0.1
0.7235117493435019	56.0	69.0	75.0	0.0	0.0	0.1
0.7298702359760211	57.0	69.0	74.0	0.0	0.0	0.1
0.7391217756377654	56.0	70.0	74.0	0.0	0.0	0.1
