N,arena_r,interac_r,pi1,pi2,q1,q2,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ
50,20,7,0.3,0.3,7,10,0.05,0.1609123719,0.3412302924,0.4978573357,0.0523760017,0.0690408165,0.0728013931,-0.1846032492,0.1975182104
50,20,7,0.3,0.3,7,10,0.1,0.157940015,0.3369603599,0.5050996251,0.0521037686,0.0708123484,0.0750801975,-0.1688210947,0.203881914
50,20,7,0.3,0.3,7,10,0.15,0.1551938015,0.3316339915,0.5131722069,0.0520065622,0.072945186,0.0775119704,-0.1500957761,0.2110472757
50,20,7,0.3,0.3,7,10,0.2,0.1525828543,0.3258795301,0.5215376156,0.0519542239,0.0744648657,0.079489971,-0.1302214446,0.2163968139
50,20,7,0.3,0.3,7,10,0.25,0.1496748813,0.3204859785,0.5298391402,0.0518634247,0.0771910108,0.0824985673,-0.1111328168,0.2253644252
50,20,7,0.3,0.3,7,10,0.3,0.1469237691,0.3128190952,0.5402571357,0.0516624446,0.0789966303,0.0849068876,-0.0853810547,0.2318023467
50,20,7,0.3,0.3,7,10,0.35,0.1445944514,0.3052843789,0.5501211697,0.0515004336,0.0812139731,0.0874657519,-0.0604475881,0.2392079441
50,20,7,0.3,0.3,7,10,0.4,0.1413941515,0.2971966008,0.5614092477,0.0514219875,0.0836737155,0.090136554,-0.032983954,0.2471701793
50,20,7,0.3,0.3,7,10,0.45,0.1391379155,0.2862051487,0.5746569358,0.0513174069,0.0852141839,0.0922434026,0.0022466383,0.252642685
50,20,7,0.3,0.3,7,10,0.5,0.1362861285,0.2771562109,0.5865576606,0.0509698953,0.0888319991,0.0962026954,0.0322452387,0.264415884
50,20,7,0.3,0.3,7,10,0.55,0.1333847538,0.2634285429,0.6031867033,0.0504437254,0.090373073,0.0981092352,0.0763296176,0.2697978525
50,20,7,0.3,0.3,7,10,0.6,0.1304414896,0.248455986,0.6211025244,0.0503894757,0.091518602,0.0999242709,0.1241905524,0.2740990848
50,20,7,0.3,0.3,7,10,0.65,0.1279777056,0.2353659585,0.6366563359,0.0502224226,0.094411143,0.1031203019,0.1659244189,0.2834388648
50,20,7,0.3,0.3,7,10,0.7,0.1255667083,0.2162178455,0.6582154461,0.0499536802,0.0965156822,0.105998819,0.2257797551,0.2908748357
50,20,7,0.3,0.3,7,10,0.75,0.1219247188,0.1911886028,0.6868866783,0.0495322639,0.0944959655,0.1045788871,0.3045094726,0.2854474829
50,20,7,0.3,0.3,7,10,0.8,0.1192456886,0.1654607348,0.7152935766,0.0491368422,0.0948253919,0.1059481656,0.384372107,0.2877452216
50,20,7,0.3,0.3,7,10,0.85,0.1163209198,0.1353510622,0.748328018,0.0486375327,0.0902155267,0.1020310452,0.4776258935,0.2744682696
50,20,7,0.3,0.3,7,10,0.9,0.1132077981,0.0964987753,0.7902934266,0.0480911454,0.0813498735,0.0943839806,0.597295876,0.2486087334
50,20,7,0.3,0.3,7,10,0.95,0.1098756311,0.0560917771,0.8340325919,0.0474757416,0.0688857871,0.0842883326,0.7218490377,0.2127843672
60,20,7,0.3,0.3,7,8,0.0,0.1817670582,0.3815926018,0.4366403399,0.0498322221,0.062533101,0.0637920385,-0.3265448638,0.1752258661
60,20,7,0.3,0.3,7,8,0.05,0.1790740648,0.3811927851,0.43973315,0.0498692081,0.0646876895,0.0661796772,-0.3226524202,0.1824071167
60,20,7,0.3,0.3,7,8,0.1,0.176187953,0.3810798967,0.4427321503,0.0498764916,0.0665468487,0.067972536,-0.3194276431,0.1882986101
60,20,7,0.3,0.3,7,8,0.15,0.1740009164,0.3791915354,0.4468075481,0.0498328685,0.0691472768,0.070852757,-0.3115755228,0.196930915
60,20,7,0.3,0.3,7,8,0.2,0.1712536866,0.3782703491,0.4504759643,0.0496728567,0.0708902856,0.0728136465,-0.3060647338,0.2027887854
60,20,7,0.3,0.3,7,8,0.25,0.1687524785,0.3752931767,0.4559543447,0.0496803464,0.0728028784,0.0747878462,-0.2946320087,0.2089137305
60,20,7,0.3,0.3,7,8,0.3,0.1661371324,0.3735366992,0.4603261685,0.0496704972,0.0751648693,0.0772579194,-0.2867472299,0.2164961599
60,20,7,0.3,0.3,7,8,0.35,0.1636311755,0.3727493127,0.4636195118,0.0498199863,0.0793623603,0.0815577055,-0.2818791136,0.2297416404
60,20,7,0.3,0.3,7,8,0.4,0.1616150962,0.3686142631,0.4697706407,0.0496305071,0.0823550784,0.0847800793,-0.2674578855,0.2394384362
60,20,7,0.3,0.3,7,8,0.45,0.158897359,0.3661979505,0.4749046905,0.0494036108,0.0843956761,0.0872476502,-0.2574912105,0.246355038
60,20,7,0.3,0.3,7,8,0.5,0.1567836374,0.3629608431,0.4802555195,0.0494547311,0.0889080193,0.0917807662,-0.2456661668,0.2603985438
60,20,7,0.3,0.3,7,8,0.55,0.1544887112,0.3556519204,0.4898593685,0.0494252764,0.0926316624,0.0956042837,-0.2214444722,0.2720635414
60,20,7,0.3,0.3,7,8,0.6,0.1522057819,0.3494350579,0.4983591602,0.0493371315,0.0985470634,0.1018661445,-0.2005109556,0.2907421046
60,20,7,0.3,0.3,7,8,0.65,0.150062651,0.3408252937,0.5091120553,0.0492785741,0.1030185957,0.107014773,-0.172538532,0.3052486128
60,20,7,0.3,0.3,7,8,0.7,0.1476959094,0.329846705,0.5224573857,0.0489862615,0.109578623,0.1136810988,-0.1372360243,0.3256005479
60,20,7,0.3,0.3,7,8,0.75,0.1452418562,0.3144475548,0.540310589,0.0489301121,0.1150385166,0.1195689638,-0.0885845205,0.3427901126
60,20,7,0.3,0.3,7,8,0.8,0.1427778889,0.2970334916,0.5601886195,0.0488104379,0.1233236917,0.1282647882,-0.0338783637,0.3685689185
60,20,7,0.3,0.3,7,8,0.85,0.1407403982,0.2654501375,0.5938094643,0.0487435884,0.1313747687,0.1370216338,0.0629091894,0.3938640485
60,20,7,0.3,0.3,7,8,0.9,0.1379435974,0.2229088561,0.6391475464,0.0484573588,0.1380560601,0.1446666242,0.1933298342,0.4152660829
60,20,7,0.3,0.3,7,8,0.95,0.1347590602,0.1520214946,0.7132194451,0.0479576072,0.1412130071,0.1489792761,0.4091764559,0.4261822265
60,20,7,0.3,0.3,7,10,0.0,0.1640043323,0.3438965259,0.4920991419,0.0477394421,0.0614598068,0.0645964902,-0.1956939099,0.1749967374
60,20,7,0.3,0.3,7,10,0.05,0.1611208031,0.3400151629,0.498864034,0.0476506967,0.0630511108,0.0664368661,-0.1811662918,0.1804246358
60,20,7,0.3,0.3,7,10,0.1,0.1578479547,0.336376156,0.5057758894,0.0477327734,0.0646781995,0.0685714326,-0.1669764226,0.1861421653
60,20,7,0.3,0.3,7,10,0.15,0.1551802883,0.3313839873,0.5134357244,0.0474870858,0.0666420365,0.0707118666,-0.1493322503,0.1927107257
60,20,7,0.3,0.3,7,10,0.2,0.1523155045,0.3255163709,0.5221681246,0.0473097481,0.0685181993,0.073145061,-0.1288646172,0.1993555546
60,20,7,0.3,0.3,7,10,0.25,0.1493896526,0.318982671,0.5316276764,0.0472785682,0.0705534868,0.0755538467,-0.1063376656,0.2062071585
60,20,7,0.3,0.3,7,10,0.3,0.1467229026,0.3125295343,0.5407475631,0.0471868028,0.0722385726,0.0773356284,-0.0843115055,0.2116593436
60,20,7,0.3,0.3,7,10,0.35,0.14366675,0.30432017,0.5520130801,0.0467625789,0.0746182082,0.0802070801,-0.0566272599,0.219848383
60,20,7,0.3,0.3,7,10,0.4,0.1410245772,0.297241523,0.5617338999,0.0467835681,0.0769788335,0.0828741531,-0.032749146,0.2275553033
60,20,7,0.3,0.3,7,10,0.45,0.1380882279,0.2852651004,0.5766466717,0.0465822727,0.078937527,0.0854800698,0.0061164709,0.2344515084
60,20,7,0.3,0.3,7,10,0.5,0.1354244772,0.2750898109,0.5894857119,0.0463534127,0.081489241,0.0885140342,0.0393060901,0.2430018588
60,20,7,0.3,0.3,7,10,0.55,0.1324855453,0.2593154211,0.6081990336,0.0459600998,0.0818453329,0.0890591863,0.0895681913,0.2444624828
60,20,7,0.3,0.3,7,10,0.6,0.1300114971,0.2480008331,0.6219876697,0.0458508859,0.0845363115,0.0921668809,0.1259860035,0.2532941415
60,20,7,0.3,0.3,7,10,0.65,0.1270525702,0.2302116138,0.642735816,0.0455638541,0.0858285903,0.0938476451,0.1823125885,0.2578163945
60,20,7,0.3,0.3,7,10,0.7,0.1235751895,0.2076074315,0.668817379,0.0451379942,0.0870507595,0.0956792526,0.253602516,0.2624036765
60,20,7,0.3,0.3,7,10,0.75,0.1208092144,0.1843886528,0.6948021328,0.0450042535,0.0862179159,0.0956920847,0.3260248271,0.2608089985
60,20,7,0.3,0.3,7,10,0.8,0.1174063984,0.1587668083,0.7238267933,0.0444288071,0.0839718203,0.0939261475,0.4062931767,0.254609751
60,20,7,0.3,0.3,7,10,0.85,0.114075981,0.1295828543,0.7563411647,0.0438328036,0.08294741,0.0935783395,0.4971754561,0.2524078534
60,20,7,0.3,0.3,7,10,0.9,0.1106976589,0.0893240856,0.7999782554,0.0432710071,0.0723548167,0.0844367559,0.6213300841,0.2214842074
60,20,7,0.3,0.3,7,10,0.95,0.1071869533,0.0470459885,0.8457670582,0.0427531194,0.0551328376,0.0701410524,0.7516750812,0.1712933797
70,20,7,0.3,0.3,7,8,0.0,0.1814873424,0.3815960296,0.436916628,0.0459109331,0.0580657172,0.0594101851,-0.3262754311,0.1631037945
70,20,7,0.3,0.3,7,8,0.05,0.1790388831,0.3812971043,0.4396640126,0.0460893306,0.0594343791,0.0608158998,-0.322930196,0.1674572802
70,20,7,0.3,0.3,7,8,0.1,0.1766336273,0.3808252937,0.442541079,0.0461435642,0.0612482392,0.0626416493,-0.3191095083,0.1732672862
70,20,7,0.3,0.3,7,8,0.15,0.1737774128,0.3787725212,0.4474500661,0.0462101982,0.063559125,0.0651289267,-0.3100949763,0.1808124461
70,20,7,0.3,0.3,7,8,0.2,0.1710714464,0.3777319242,0.4511966294,0.0460512404,0.0658542697,0.0674052299,-0.3042672189,0.1881745748
70,20,7,0.3,0.3,7,8,0.25,0.1685375085,0.3757248545,0.455737637,0.0461080476,0.0682065876,0.070047289,-0.295712072,0.195910172
70,20,7,0.3,0.3,7,8,0.3,0.1659732924,0.3745285821,0.4594981255,0.045992863,0.0708576374,0.0729060624,-0.2895590388,0.2045483404
70,20,7,0.3,0.3,7,8,0.35,0.1637551326,0.3709276252,0.4653172421,0.0459227819,0.0730344074,0.075172353,-0.2765380084,0.2115159383
70,20,7,0.3,0.3,7,8,0.4,0.16128018,0.3682592209,0.4704605991,0.0458563699,0.075822935,0.0780878796,-0.2660578427,0.2204137979
70,20,7,0.3,0.3,7,8,0.45,0.158737887,0.3663709787,0.4748911344,0.0459068691,0.0791711167,0.0816070843,-0.257850823,0.2310252402
70,20,7,0.3,0.3,7,8,0.5,0.1563828329,0.3606948263,0.4829223408,0.0457492276,0.0816376508,0.0842333354,-0.2384673117,0.2389309876
70,20,7,0.3,0.3,7,8,0.55,0.1540116399,0.354824651,0.4911637091,0.045643905,0.0863447557,0.0893712993,-0.2184855929,0.2540225509
70,20,7,0.3,0.3,7,8,0.6,0.1513811547,0.3469960367,0.5016228086,0.045580984,0.0910563943,0.0941789138,-0.1923692648,0.2687030943
70,20,7,0.3,0.3,7,8,0.65,0.1493084586,0.3375989574,0.513092584,0.0455111139,0.0958666752,0.0991361911,-0.1621053308,0.2836969276
70,20,7,0.3,0.3,7,8,0.7,0.1468540722,0.3284944478,0.52465148,0.0452336323,0.1005138479,0.1044479841,-0.1323374156,0.2987543856
70,20,7,0.3,0.3,7,8,0.75,0.1445183704,0.3112460456,0.544235584,0.0452700259,0.1072643124,0.1115663933,-0.0782565073,0.3198065449
70,20,7,0.3,0.3,7,8,0.8,0.1423504124,0.2918466812,0.5658029064,0.0449180884,0.115013534,0.1197489757,-0.017890456,0.3440245054
70,20,7,0.3,0.3,7,8,0.85,0.1392639697,0.2617890527,0.5989469775,0.0448016194,0.1232323577,0.1284584669,0.0753688721,0.369604717
70,20,7,0.3,0.3,7,8,0.9,0.1364711679,0.2186320563,0.6448967758,0.0445829195,0.1302092533,0.1363173495,0.2076326633,0.3917890808
70,20,7,0.3,0.3,7,8,0.95,0.1327710929,0.1470747313,0.7201541757,0.0440364892,0.1306610494,0.1380517694,0.4260047131,0.394626795
70,20,7,0.3,0.3,7,10,0.0,0.1638808155,0.3445922805,0.491526904,0.0441682294,0.0564359168,0.0595513418,-0.197657657,0.1607715713
70,20,7,0.3,0.3,7,10,0.05,0.1607872318,0.3404588139,0.4987539544,0.0440428092,0.0583474862,0.0615141096,-0.1821636734,0.1670299189
70,20,7,0.3,0.3,7,10,0.1,0.1582580069,0.336670261,0.5050717321,0.04429924,0.0597840416,0.0633288397,-0.1682687899,0.1719057017
70,20,7,0.3,0.3,7,10,0.15,0.1549479059,0.3307745207,0.5142775735,0.0438635754,0.0616773473,0.0654599434,-0.1472714678,0.1784140048
70,20,7,0.3,0.3,7,10,0.2,0.1522756454,0.3256470168,0.5220773378,0.043934057,0.0632601715,0.0674229733,-0.1292166958,0.1838158454
70,20,7,0.3,0.3,7,10,0.25,0.1494680616,0.3192801085,0.5312518299,0.0436959736,0.0646517652,0.0692149908,-0.1073083872,0.1887659215
70,20,7,0.3,0.3,7,10,0.3,0.1466319849,0.3119080944,0.5414599207,0.0435157622,0.0672764985,0.0720448604,-0.0823562681,0.197334503
70,20,7,0.3,0.3,7,10,0.35,0.1437170707,0.304862213,0.5514207162,0.0435358493,0.0688848445,0.0742545338,-0.0583037098,0.2030300416
70,20,7,0.3,0.3,7,10,0.4,0.1409371943,0.2952620416,0.5638007641,0.0433472249,0.0708544155,0.0764282033,-0.0267233192,0.2094944776
70,20,7,0.3,0.3,7,10,0.45,0.1380419181,0.2841461777,0.5778119042,0.0430035663,0.0728241192,0.078818747,0.0095195487,0.2162375667
70,20,7,0.3,0.3,7,10,0.5,0.1352820366,0.2737314957,0.5909864677,0.042865061,0.0750308036,0.0813879305,0.0435234763,0.2235506378
70,20,7,0.3,0.3,7,10,0.55,0.1323810476,0.260672689,0.6069462634,0.04262947,0.0768696799,0.0835766255,0.0856008855,0.2297265759
70,20,7,0.3,0.3,7,10,0.6,0.1293072446,0.2430451673,0.6276475881,0.0422562615,0.0774220594,0.0846131071,0.1415572535,0.2321034297
70,20,7,0.3,0.3,7,10,0.65,0.1262185168,0.2261992359,0.6475822473,0.0420590302,0.0790851938,0.0865266867,0.1951837755,0.2375910053
70,20,7,0.3,0.3,7,10,0.7,0.1233043882,0.2060652694,0.6706303424,0.0417438056,0.0796461824,0.0876878484,0.2584998036,0.2400905493
70,20,7,0.3,0.3,7,10,0.75,0.1200783376,0.183846467,0.6960751955,0.0412982621,0.0793872972,0.0879658875,0.3283822616,0.2400353243
70,20,7,0.3,0.3,7,10,0.8,0.1165753562,0.1540656979,0.729358946,0.0409946284,0.0774895386,0.0866822439,0.4212275503,0.2349640114
70,20,7,0.3,0.3,7,10,0.85,0.1130539508,0.1213666583,0.7655793909,0.040374653,0.073032869,0.0831982025,0.5228460742,0.2225048253
70,20,7,0.3,0.3,7,10,0.9,0.1096275217,0.0855697504,0.8048027279,0.0399306319,0.0647176865,0.0761279173,0.633663227,0.1983122344
70,20,7,0.3,0.3,7,10,0.95,0.1055634663,0.0439628664,0.8504736673,0.0392339422,0.0478430121,0.0620488888,0.7625479344,0.1490144698
80,20,7,0.3,0.3,7,8,0.0,0.1817639965,0.3811397776,0.4370962259,0.0431775194,0.0542713986,0.0554376606,-0.3251833292,0.1521963026
80,20,7,0.3,0.3,7,8,0.05,0.1791315296,0.3806447763,0.4402236941,0.0429724077,0.0557058017,0.056990409,-0.3210658585,0.157064581
80,20,7,0.3,0.3,7,8,0.1,0.1765544239,0.3801087228,0.4433368533,0.043129114,0.0579686846,0.0593548558,-0.3168805924,0.1643501328
80,20,7,0.3,0.3,7,8,0.15,0.1736843914,0.3787703699,0.4475452387,0.0430739306,0.059938984,0.0614050232,-0.3099955011,0.1707544859
80,20,7,0.3,0.3,7,8,0.2,0.1710438015,0.3774967508,0.4514594476,0.0430477847,0.0615933539,0.0633461218,-0.303534054,0.176336092
80,20,7,0.3,0.3,7,8,0.25,0.1686543364,0.3777509998,0.4535946638,0.043101355,0.0634138855,0.0651723318,-0.3019073357,0.1820845137
80,20,7,0.3,0.3,7,8,0.3,0.1661876406,0.3740911022,0.4597212572,0.0430661085,0.0664068378,0.0683504535,-0.2884609473,0.1917424906
80,20,7,0.3,0.3,7,8,0.35,0.163631842,0.3719643839,0.4644037741,0.0430789063,0.0683847652,0.0704624949,-0.2795249938,0.198096345
80,20,7,0.3,0.3,7,8,0.4,0.161026056,0.3683674706,0.4706064734,0.0429220219,0.0717447625,0.0739791596,-0.2661284679,0.2088492613
80,20,7,0.3,0.3,7,8,0.45,0.1586948263,0.3647715571,0.4765336166,0.0427835401,0.074688031,0.0770278869,-0.2530094976,0.2181944897
80,20,7,0.3,0.3,7,8,0.5,0.1560624844,0.3590911647,0.4848463509,0.0427073602,0.077456256,0.0800981631,-0.2333359785,0.2271478364
80,20,7,0.3,0.3,7,8,0.55,0.1538364159,0.3521090977,0.4940544864,0.0427782851,0.0810002567,0.0838607726,-0.2101637091,0.2383362618
80,20,7,0.3,0.3,7,8,0.6,0.1514912522,0.3478059235,0.5007028243,0.0424982613,0.0861811223,0.0892432113,-0.1949090227,0.2546447779
80,20,7,0.3,0.3,7,8,0.65,0.1488555986,0.3383905899,0.5127538115,0.0424464155,0.09045058,0.0937815494,-0.1640273682,0.2680846604
80,20,7,0.3,0.3,7,8,0.7,0.1464312047,0.3287588728,0.5248099225,0.0420913026,0.0956713541,0.0991370608,-0.132707823,0.2843574563
80,20,7,0.3,0.3,7,8,0.75,0.143908023,0.3085231192,0.5475688578,0.0421275279,0.1004279575,0.104476305,-0.0694773807,0.2995180889
80,20,7,0.3,0.3,7,8,0.8,0.1415316796,0.2873130467,0.5711552737,0.0419353425,0.1081011093,0.1125819823,-0.0034708198,0.3234533371
80,20,7,0.3,0.3,7,8,0.85,0.1389172082,0.256492127,0.6045906648,0.0416844309,0.1141710758,0.1191243648,0.0916064109,0.3425009002
80,20,7,0.3,0.3,7,8,0.9,0.1357207573,0.2107486253,0.6535306173,0.0414159823,0.1201526702,0.1259884081,0.2320333667,0.3616747914
80,20,7,0.3,0.3,7,8,0.95,0.1320511747,0.1284780055,0.7394708198,0.0409812768,0.1081132662,0.1154723629,0.4825148088,0.3267622066
80,20,7,0.3,0.3,7,10,0.0,0.1642153212,0.3436883904,0.4920962884,0.0413374081,0.0529822152,0.0556874844,-0.1952804924,0.1507594638
80,20,7,0.3,0.3,7,10,0.05,0.1609893777,0.3406945764,0.498316046,0.0412543911,0.0544182177,0.0576374467,-0.1830731067,0.1559821488
80,20,7,0.3,0.3,7,10,0.1,0.1581096601,0.3362064484,0.5056838915,0.041253202,0.0559111693,0.059214666,-0.1667290052,0.160847225
80,20,7,0.3,0.3,7,10,0.15,0.154961947,0.3311347163,0.5139033367,0.0411355312,0.0575883983,0.0613235541,-0.148366096,0.1667213625
80,20,7,0.3,0.3,7,10,0.2,0.1523612847,0.3255054361,0.5221332792,0.0411321799,0.0589093147,0.0630050775,-0.1288775931,0.1713098103
80,20,7,0.3,0.3,7,10,0.25,0.1494975006,0.319367908,0.5311345914,0.0410073793,0.0606163259,0.0649016776,-0.1076012247,0.1769731809
80,20,7,0.3,0.3,7,10,0.3,0.1463499125,0.312561922,0.5410881655,0.0406612247,0.0631348171,0.0675805855,-0.0840356786,0.1852316577
80,20,7,0.3,0.3,7,10,0.35,0.1434730067,0.3033087978,0.5532181955,0.0404603241,0.0640406395,0.0689276777,-0.0533994001,0.1886431012
80,20,7,0.3,0.3,7,10,0.4,0.1405947888,0.2935092477,0.5658959635,0.0404273409,0.0659799876,0.0711254547,-0.0211225319,0.1950074453
80,20,7,0.3,0.3,7,10,0.45,0.1377130717,0.2842574356,0.5780294926,0.0402468704,0.0685334854,0.0741786097,0.0095146213,0.2035898058
80,20,7,0.3,0.3,7,10,0.5,0.1348945264,0.2712911147,0.5938143589,0.0399762348,0.0701453436,0.0761236087,0.0512321295,0.2090703903
80,20,7,0.3,0.3,7,10,0.55,0.131891902,0.2586295301,0.6094785679,0.0397654348,0.0713523385,0.0775834568,0.0922195076,0.2131711425
80,20,7,0.3,0.3,7,10,0.6,0.128868158,0.242671832,0.62846001,0.0394287881,0.0720444701,0.0786840758,0.1431163459,0.2158859115
80,20,7,0.3,0.3,7,10,0.65,0.1258905899,0.2245692952,0.649540115,0.0391878299,0.0747265462,0.0817815162,0.2004015246,0.2247167494
80,20,7,0.3,0.3,7,10,0.7,0.1225164959,0.2016768933,0.6758066108,0.0389961399,0.0746129979,0.0822217593,0.2724528243,0.2250387789
80,20,7,0.3,0.3,7,10,0.75,0.1193825294,0.1780848538,0.7025326168,0.0385156172,0.0749359265,0.0831322193,0.3463629093,0.2268443311
80,20,7,0.3,0.3,7,10,0.8,0.1160849788,0.14993989,0.7339751312,0.0382102533,0.0712899617,0.0801285287,0.4340953512,0.2164145287
80,20,7,0.3,0.3,7,10,0.85,0.1127212572,0.1202126968,0.767066046,0.0377250632,0.0683221776,0.0779800556,0.5266406523,0.2083358494
80,20,7,0.3,0.3,7,10,0.9,0.1091180955,0.0824838165,0.808398088,0.0371391728,0.0589554998,0.0696792376,0.6434304549,0.1807248126
80,20,7,0.3,0.3,7,10,0.95,0.1051921395,0.0442967383,0.8505111222,0.0366498626,0.0460447926,0.0590073971,0.7619176456,0.143108111
90,20,7,0.3,0.3,7,8,0.0,0.181964009,0.3824666056,0.4355693854,0.0406759558,0.0509441605,0.0518727629,-0.3293638257,0.1426012929
90,20,7,0.3,0.3,7,8,0.05,0.1791024466,0.3812471882,0.4396503652,0.0406556541,0.0526195589,0.0537101421,-0.3228440112,0.1481940672
90,20,7,0.3,0.3,7,8,0.1,0.1762231109,0.3799900025,0.4437868866,0.0406794326,0.0544672873,0.0557541972,-0.3161931184,0.154324565
90,20,7,0.3,0.3,7,8,0.15,0.1736275931,0.3790349635,0.4473374434,0.0407708961,0.0561615313,0.0575751821,-0.3107324835,0.1598276522
90,20,7,0.3,0.3,7,8,0.2,0.1711773168,0.3763299175,0.4524927657,0.0406236941,0.0578136932,0.0593569064,-0.3001670693,0.1652988104
90,20,7,0.3,0.3,7,8,0.25,0.1686422839,0.3772299703,0.4541277458,0.0406654046,0.0600325279,0.0616317779,-0.3003321947,0.1723702536
90,20,7,0.3,0.3,7,8,0.3,0.1660855897,0.3738254881,0.4600889222,0.0406816957,0.062388285,0.0642918372,-0.2875620539,0.1801224831
90,20,7,0.3,0.3,7,8,0.35,0.1633787109,0.3728056319,0.4638156572,0.0406082953,0.0645122604,0.0663019727,-0.2817956067,0.186710412
90,20,7,0.3,0.3,7,8,0.4,0.1608216279,0.3682868727,0.4708914993,0.0404103133,0.0667060957,0.0686565886,-0.2656822461,0.1938386284
90,20,7,0.3,0.3,7,8,0.45,0.158683829,0.3636499209,0.4776662501,0.040475599,0.0703922751,0.0728000619,-0.2496335916,0.2057994976
90,20,7,0.3,0.3,7,8,0.5,0.1559169097,0.35903102,0.4850520703,0.0402340438,0.0723174897,0.0749103046,-0.2330099697,0.2120755067
90,20,7,0.3,0.3,7,8,0.55,0.1535817712,0.3528319587,0.4935862701,0.0401565233,0.0762937528,0.0788811856,-0.2120776473,0.2244238219
90,20,7,0.3,0.3,7,8,0.6,0.1512460218,0.345531506,0.5032224722,0.0401145504,0.0802811761,0.0833185271,-0.1878405399,0.2372298041
90,20,7,0.3,0.3,7,8,0.65,0.1486557805,0.3367994668,0.5145447527,0.0399884622,0.0853047665,0.0884591398,-0.1590541809,0.252860284
90,20,7,0.3,0.3,7,8,0.7,0.1463127551,0.3257007415,0.5279865034,0.0398270445,0.0905258745,0.0939429551,-0.1234149796,0.2692081967
90,20,7,0.3,0.3,7,8,0.75,0.1438770307,0.308165292,0.5479576772,0.0396452459,0.0957634182,0.0996104981,-0.0683729068,0.2857394906
90,20,7,0.3,0.3,7,8,0.8,0.1413950401,0.2881397428,0.570465217,0.0396141226,0.1028077613,0.1072560659,-0.0058142687,0.3078792755
90,20,7,0.3,0.3,7,8,0.85,0.1385924075,0.258952373,0.6024552195,0.0392879755,0.1092697521,0.1139962692,0.0845504735,0.327929307
90,20,7,0.3,0.3,7,8,0.9,0.1354170902,0.2011084451,0.6634744647,0.0390243226,0.111870796,0.1174717801,0.2612575745,0.3368137643
90,20,7,0.3,0.3,7,8,0.95,0.1319322947,0.1344858785,0.7335818268,0.0385638159,0.1097942867,0.1163692068,0.4646100697,0.3316319548
90,20,7,0.3,0.3,7,10,0.0,0.163944014,0.3448697826,0.4911862034,0.0390655837,0.0503059523,0.0529718399,-0.1985533617,0.1433525055
90,20,7,0.3,0.3,7,10,0.05,0.1608789469,0.3404575523,0.4986635008,0.0390123498,0.0512140202,0.0542942526,-0.1822516038,0.1467546452
90,20,7,0.3,0.3,7,10,0.1,0.1581121942,0.3357017968,0.5061860091,0.0388940213,0.0528350833,0.0560517068,-0.1652175845,0.1521485061
90,20,7,0.3,0.3,7,10,0.15,0.1549541504,0.329923297,0.5151225527,0.0387703363,0.0537156482,0.0571754341,-0.1447240412,0.1552837338
90,20,7,0.3,0.3,7,10,0.2,0.1520526535,0.3249513733,0.5229959732,0.0386313112,0.0556594202,0.0592434682,-0.1269067733,0.1616552985
90,20,7,0.3,0.3,7,10,0.25,0.1491838152,0.3176808576,0.5331353273,0.0385761422,0.0575485007,0.0619237508,-0.1022263878,0.1685182329
90,20,7,0.3,0.3,7,10,0.3,0.1463224749,0.3107500347,0.5429274903,0.0383895639,0.0595777953,0.0639171948,-0.0785725791,0.1749451008
90,20,7,0.3,0.3,7,10,0.35,0.1435362271,0.3028545086,0.5536092644,0.0383423177,0.0607693624,0.0655364866,-0.0520997528,0.1791712002
90,20,7,0.3,0.3,7,10,0.4,0.1404638285,0.2937938849,0.5657422867,0.0380703232,0.0628285635,0.0678017744,-0.0218454831,0.1859492219
90,20,7,0.3,0.3,7,10,0.45,0.1377501736,0.2840718154,0.5781780111,0.0379808686,0.0642902698,0.0695022251,0.0100343803,0.1908036107
90,20,7,0.3,0.3,7,10,0.5,0.1346841623,0.2701084173,0.5952074204,0.0376720859,0.0662003289,0.0718611907,0.0549905857,0.1973540508
90,20,7,0.3,0.3,7,10,0.55,0.1318017162,0.256732428,0.6114658558,0.0375550425,0.0677379682,0.0735972246,0.0980009998,0.2023845003
90,20,7,0.3,0.3,7,10,0.6,0.1289094393,0.2423098114,0.6287807493,0.0373589534,0.0693377502,0.0758803254,0.1441611264,0.2081548227
90,20,7,0.3,0.3,7,10,0.65,0.1257113499,0.2227397595,0.6515488906,0.0369516549,0.0702669966,0.0769830383,0.2060693715,0.2113599296
90,20,7,0.3,0.3,7,10,0.7,0.1227434808,0.2024628287,0.6747936905,0.0367902508,0.0699671032,0.0771689499,0.269868033,0.2110224361
90,20,7,0.3,0.3,7,10,0.75,0.1194173123,0.1789832542,0.7015994335,0.0363539288,0.0711584848,0.0788285883,0.3436329251,0.2153597049
90,20,7,0.3,0.3,7,10,0.8,0.1159382932,0.1488894443,0.7351722625,0.0359546634,0.0678115109,0.075961298,0.4373933739,0.2057067982
90,20,7,0.3,0.3,7,10,0.85,0.1125775223,0.118069927,0.7693525508,0.0354960896,0.0628591775,0.0719233877,0.5332126968,0.1915897531
90,20,7,0.3,0.3,7,10,0.9,0.1087487573,0.0815868255,0.8096644172,0.0349257056,0.0542158885,0.0644601743,0.6464907662,0.1663186934
90,20,7,0.3,0.3,7,10,0.95,0.1050815629,0.0421662918,0.8527521453,0.0343205783,0.0414368309,0.0539632688,0.7684195618,0.1291602286
