pi,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ
0.05,0.05,0.494059485128718,0.1973331667083227,0.308607348162958,0.0157138461439215,0.0128759940274314,0.015507112432397,-0.0860589852536874,0.0412591004872598
0.05,0.1,0.4440527368157966,0.2011287178205455,0.3548185453636601,0.0183554751541049,0.0152578071026148,0.0190998839259169,-0.0474388902774309,0.0496154981311466
0.05,0.15,0.396958260434891,0.200115721069733,0.4029260184953766,0.0170758603699244,0.0164224040653669,0.0204292443660713,0.0026945763559105,0.0532740524968053
0.05,0.2,0.3540057485628606,0.1967655586103485,0.4492286928267948,0.0175267714353147,0.0171719400038006,0.0214853423644089,0.0556975756060976,0.0558292223720102
0.05,0.25,0.3151199700074983,0.1827375656085968,0.5021424643839024,0.0164792931765624,0.018096383919785,0.0233717714096576,0.1366673331667086,0.0595645392492277
0.05,0.3,0.2822489377655576,0.166495376155961,0.5512556860784793,0.0162592132188608,0.0184581158603666,0.0238040933094591,0.2182649337665571,0.0607203250301923
0.05,0.35,0.2522246938265424,0.1485488627843037,0.5992264433891522,0.0147473133167531,0.0190718424472157,0.0232010713238065,0.3021287178205447,0.061344756218238
0.05,0.4,0.2299465133716579,0.1346980754811295,0.6353554111472132,0.0139707780193295,0.0167658676720085,0.0208183248926795,0.365959260184954,0.0543500602366965
0.05,0.45,0.2090937265683587,0.1170917270682334,0.673814546363409,0.0142965542398935,0.0169410989620357,0.0212237625870251,0.4396310922269421,0.0551059605110966
0.05,0.5,0.1908470382404403,0.0991277180704829,0.710025243689079,0.0133286944916142,0.0168123595612423,0.0216178193302852,0.5117698075481131,0.0552425384527699
0.05,0.55,0.1763961509622585,0.0898582854286433,0.7337455636090984,0.0131246819078102,0.0168239758071483,0.0216297074861986,0.5540289927518117,0.0552776591004952
0.05,0.6,0.1639330167458127,0.077222194451387,0.7588447888027939,0.0121342907547977,0.0164314444673369,0.0202545835173581,0.6044003999000199,0.0531174724520321
0.05,0.65,0.1519677580604837,0.0595666083479128,0.7884656335915987,0.0117737721312011,0.013729480132868,0.0182579949927343,0.6693324168957729,0.0457169552584703
0.05,0.7,0.1422621844538857,0.048467133216696,0.8092706823294176,0.0115798528542883,0.0119728226414867,0.016934947970375,0.7123364158960255,0.0408805932533486
0.05,0.75,0.134140714821294,0.0392269432641841,0.8266323419145194,0.0112152326943717,0.0113373931694649,0.0161180037144512,0.7481784553861511,0.0387927900533811
0.05,0.8,0.1261757060734814,0.0316770807298181,0.842147213196702,0.0105957241214361,0.0098712307781619,0.0142552647417291,0.7787930517370657,0.0339977262980529
0.05,0.85,0.1191132216945766,0.0243441639590106,0.8565426143464155,0.0102802931691216,0.0085760288920403,0.013326824305268,0.8078542864283943,0.0304788820893488
0.05,0.9,0.1124148962759316,0.0146618345413649,0.8729232691827059,0.0100304694828054,0.0074211431419705,0.012437920280729,0.8435996000999761,0.0272802065646701
0.05,0.95,0.1074543864033998,0.007552111972007,0.8849935016245927,0.0099738649168542,0.0054825948385284,0.0114733368189276,0.8698892776805786,0.0224385264959845
0.1,0.05,0.345014496375907,0.2616650837290674,0.3933204198950243,0.0156243972620561,0.0141712491703884,0.015883759171671,-0.1300097475631105,0.044226257512448
0.1,0.1,0.3198862784303929,0.2597068232941755,0.4204068982754309,0.0152309820488192,0.0158610301030864,0.0179428228660347,-0.09900674831292,0.0496648830722075
0.1,0.15,0.2970657335666081,0.2566605848537855,0.4462736815796062,0.0149240720990617,0.0174265965856176,0.0194661842605988,-0.0670474881279648,0.0543193774318341
0.1,0.2,0.2751579605098707,0.2484208947763059,0.4764211447138231,0.0147611497600776,0.0172325942126882,0.0196617227828413,-0.0204206448387887,0.0541269112082179
0.1,0.25,0.2547183204198947,0.2385828542864292,0.5066988252936764,0.0148155623173172,0.0172415833365446,0.0202041585105571,0.0295331167208179,0.0546873251836464
0.1,0.3,0.2362654336415906,0.2287560609847541,0.5349785053736575,0.0143547910945495,0.0199953864398837,0.0234891046629183,0.0774663834041491,0.0634798775426857
0.1,0.35,0.2187265683579108,0.209975256185954,0.5712981754561363,0.0141258881648513,0.0202529414552701,0.0244754023290774,0.1513476630842281,0.0649812852396177
0.1,0.4,0.2047355661084734,0.1990299925018751,0.5962344413896525,0.0134985946392833,0.0183553016925612,0.0220524720495033,0.1981744563859023,0.0587630754346258
0.1,0.45,0.1904428892776805,0.1780712321919516,0.6314858785303661,0.0133238620545991,0.0190073452829775,0.022814509923166,0.2753434141464629,0.0608292004891211
0.1,0.5,0.1780534866283422,0.1629320169957503,0.6590144963759037,0.012815620877093,0.022163074632273,0.0256012849248343,0.333150462384403,0.0699274341893804
0.1,0.55,0.1664396400899774,0.144096725818545,0.6894636340914782,0.0122576677337261,0.0207746333728673,0.0239122194639074,0.401270182454388,0.0654614862096422
0.1,0.6,0.1558270432391893,0.1223081729567609,0.721864783804049,0.0121348497510426,0.0179489485955606,0.0217205308869164,0.4772484378905269,0.0576184280780378
0.1,0.65,0.1466558360409885,0.1061814546363418,0.7471627093226701,0.0113533594833032,0.016937696596158,0.0204163113479819,0.5347998000499864,0.0542917045402979
0.1,0.7,0.1386200949762545,0.0885541114721324,0.7728257935516093,0.011158791874167,0.0162718048696685,0.0198679615090821,0.5957175706073443,0.0524115712484192
0.1,0.75,0.1307765558610343,0.0730389902524369,0.7961844538865257,0.0109224566941206,0.0139060590887625,0.0177305518317375,0.6501064733816517,0.0455426700092626
