pi,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ
0.05,0.05,0.6657698075481113,0.1445893526618336,0.1896408397900518,0.0153609650799665,0.0118130257176495,0.013104091792054,-0.0995378655336153,0.0367301432273531
0.05,0.1,0.6390239940014988,0.1535758560359897,0.2074001499625103,0.0162758540219542,0.0129502821175165,0.0155409005523329,-0.0997515621094691,0.041441464787366
0.05,0.15,0.6071064733816581,0.160269182704323,0.2326243439140227,0.0169105340124093,0.0134527607782514,0.0157277810649084,-0.0879140214946234,0.0426333026214113
0.05,0.2,0.5744886278430402,0.1662459385153707,0.2592654336415898,0.0186653404239438,0.0155807412893359,0.0187036501081514,-0.0732264433891517,0.0498651326868234
0.05,0.25,0.5390212446888274,0.1693644088977752,0.291614346413396,0.0186041339102458,0.0159778338005114,0.0211904809791793,-0.0471144713821544,0.0531461485802021
0.05,0.3,0.5034628842789298,0.1717183204198942,0.3248187953011744,0.0196072482663644,0.0168418195803869,0.0209856118959713,-0.0186178455386139,0.0546692510567451
0.05,0.35,0.4673186703324177,0.1722949262684321,0.3603864033991513,0.0185752435739492,0.0185693833163842,0.023329823297364,0.0157965508622869,0.0604685899301325
0.05,0.4,0.4325963509122706,0.1625363659085225,0.404867283179203,0.0185241133844735,0.0202490676252037,0.0257330843826008,0.0797945513621579,0.0662312196330083
0.05,0.45,0.4019830042489368,0.1537485628592846,0.4442684328917772,0.0181238850987373,0.0202476606935,0.0258010741204422,0.136771307173208,0.0662963955074424
0.05,0.5,0.3733154211447133,0.1450837290677323,0.4816008497875532,0.0182548208599492,0.0212004301298483,0.026908741874671,0.1914333916520885,0.0693096021343677
0.05,0.55,0.3473121719570112,0.1277913021744561,0.5248965258685306,0.0171185505901178,0.0198401407335967,0.0253524316472285,0.2693139215196183,0.0650327131144219
0.05,0.6,0.324062734316421,0.1164291427143212,0.5595081229692581,0.0167851962580615,0.0210689235721685,0.0261091554153112,0.3266498375406156,0.0682470025596484
0.05,0.65,0.3025256185953509,0.0994423894026499,0.5980319920019984,0.0167514747417502,0.0209392990018609,0.0271475408878217,0.3991472131966986,0.0690261388915436
0.05,0.7,0.2837138215446119,0.0821977005748561,0.6340884778805285,0.0154063568508958,0.0174798356603066,0.0230943752829031,0.4696930767308161,0.0580540466035164
0.05,0.75,0.2667828042989248,0.0685038740314922,0.6647133216695795,0.0156265979737734,0.0163758067736563,0.0222580108048486,0.527705573606595,0.0550096243521613
0.05,0.8,0.2519577605598596,0.0521469632591851,0.6958952761809557,0.0145896698174993,0.0157920358535845,0.021363924737275,0.5916013496625854,0.052947996444444
0.05,0.85,0.2382956760809801,0.0405708572856787,0.7211334666333443,0.0142579733412239,0.0134436431256514,0.0194120112869442,0.6399917520619868,0.0462992975382471
0.05,0.9,0.2258370407398164,0.0238252936765812,0.7503376655836047,0.0136071649376565,0.0096596697702345,0.0165775511897606,0.7026870782304423,0.0358968907302297
0.05,0.95,0.2144618845288688,0.012692076980755,0.7728460384903733,0.0135125537685392,0.0079024464382919,0.0156340106795253,0.7474618845288632,0.0314389035561092
0.1,0.05,0.5090589852536856,0.2157943014246451,0.2751467133216689,0.0161105406448706,0.0133211646457102,0.0145667333270038,-0.1564418895276214,0.0412090626184244
0.1,0.1,0.4909300174956261,0.2188430392401914,0.2902269432641832,0.0166007409842058,0.0145194475501208,0.0152435062855967,-0.1474591352161997,0.0442824013858384
0.1,0.15,0.471846788302925,0.2226340914771318,0.305519120219945,0.0166808953688769,0.0150524110188576,0.016943647683595,-0.1397490627343185,0.0470484697213103
0.1,0.2,0.4523301674581349,0.2247295676080992,0.3229402649337671,0.0171296734410481,0.0160007608580963,0.0180572196317647,-0.1265188702824313,0.0500587413479575
0.1,0.25,0.4326818295426153,0.2246240939765068,0.3426940764808808,0.0169375763393685,0.0156546529611858,0.0185941089435108,-0.1065541114721329,0.0499034148658825
0.1,0.3,0.4120549862534373,0.2240359910022495,0.3639090227443139,0.0170173580721585,0.0182370283852364,0.0211557727599285,-0.0841629592601851,0.0576298295304014
0.1,0.35,0.3931827043239171,0.2225811047238199,0.3842361909522609,0.0166125513026989,0.0190273220101852,0.0219306737216968,-0.0609260184953789,0.0599853177420672
0.1,0.4,0.3741432141964508,0.2184008997750575,0.4074558860284922,0.0172609598390807,0.0200028307794222,0.024245115301252,-0.0293459135216228,0.0642507768600965
0.1,0.45,0.3553791552111998,0.2089677580604857,0.4356530867283183,0.0159827080116654,0.0192427833277167,0.0219765356936603,0.0177175706073468,0.0604621023490938
0.1,0.5,0.3355543614096487,0.1997873031742066,0.4646583354161457,0.0165407105832352,0.02041574144503,0.023978729868958,0.0650837290677323,0.0648102127590181
0.1,0.55,0.3198632841789564,0.1898882779305182,0.490248437890529,0.0166512628383396,0.0223464709754971,0.0263566170663878,0.1104718820294926,0.0710495590173821
0.1,0.6,0.3032689327668078,0.1748785303674077,0.5218525368657831,0.015959563185931,0.0217965304908748,0.0259943214796559,0.1720954761309676,0.0695873824614057
0.1,0.65,0.2883229192701816,0.1602591852036984,0.5514178955261183,0.0152328328644322,0.0219723020240471,0.0257706872176526,0.2308995251187214,0.0697152912657469
0.1,0.7,0.2738247938015479,0.136751562109472,0.58942364408898,0.0155051296387267,0.020801568767384,0.0246328689116248,0.3159205198700358,0.0662360064463929
0.1,0.75,0.2598587853036737,0.118887778055486,0.6212534366408403,0.0147063354859102,0.020368889343475,0.0248411101565842,0.3834778805298682,0.0655788888435343
0.1,0.8,0.2473064233941519,0.0961962009497632,0.6564973756560825,0.0144305260205473,0.0211735860345765,0.0256788445147187,0.4641049737565559,0.0680260165838717
0.1,0.85,0.2354613846538373,0.0710594851287179,0.6934791302174466,0.0140675360664991,0.0178652025075239,0.0227246260000751,0.5513601599600108,0.058455031015123
0.1,0.9,0.2238262934266442,0.0448267933016747,0.731346913271684,0.0137872066961686,0.0160916823837507,0.0215001539783957,0.6416933266683345,0.0536835187458972
0.1,0.95,0.2137955511122227,0.02410047488128,0.7621039740064944,0.0134527391338139,0.0103155175475799,0.0169607395682889,0.7139030242439344,0.0375917746634488
0.15,0.05,0.4142999250187441,0.2577093226693319,0.3279907523119224,0.0156018756082202,0.0143410855783692,0.0156634339931856,-0.1874278930267413,0.0443456051499242
0.15,0.1,0.4023096725818525,0.2584743814046479,0.3392159460134963,0.0155760819501493,0.0142970068903771,0.0156967625853576,-0.1777328167957995,0.0442907763661118
0.15,0.15,0.3908112971757052,0.2596893276680824,0.3494993751562125,0.0160827588535648,0.0159166644926899,0.0174123250058535,-0.1698792801799523,0.0492456539912335
0.15,0.2,0.3795423644088973,0.2593749062734312,0.3610827293176718,0.0160583083576126,0.0163817859266766,0.0178186252036727,-0.1576670832291905,0.0505821970570261
0.15,0.25,0.3669302674331435,0.2576338415396146,0.3754358910272418,0.0158467468634247,0.0172038555115963,0.0187151663501055,-0.1398317920519873,0.0531228773732982
0.15,0.3,0.3555846038490394,0.2572484378905266,0.3871669582604332,0.0163403764613693,0.0175455197467675,0.0192348932404239,-0.1273299175206201,0.0543259327339589
0.15,0.35,0.3427385653586627,0.252813796550862,0.4044476380904767,0.0158068856781242,0.0184608929796907,0.0208064850478159,-0.1011799550112474,0.0577282710071975
0.15,0.4,0.3320822294426396,0.2498342914271434,0.4180834791302159,0.0159054074650208,0.0189194683805875,0.0215261708042239,-0.0815851037240708,0.059365107565399
0.15,0.45,0.3199405148712814,0.2410134966258435,0.4390459885028743,0.0164660396159744,0.0201824135770614,0.0228900608240535,-0.0429810047488127,0.0632548879781763
0.15,0.5,0.3081259685078728,0.2323056735816054,0.4595683579105232,0.0153303172820397,0.0202446237382279,0.0225688698992189,-0.0050429892526875,0.0630581173756749
0.15,0.55,0.2962826793301677,0.22475231192202,0.4789650087478146,0.0152614816587183,0.0199913327539381,0.0230985015814051,0.0294603849037746,0.0630811670892814
0.15,0.6,0.285007998000499,0.2104468882779304,0.5045451137215682,0.0150043638990792,0.0219163464322811,0.0249996005316747,0.0836513371657073,0.0688322933962369
0.15,0.65,0.2741012246938258,0.1963049237690573,0.5295938515371158,0.0154039930212834,0.023236522938048,0.0271819379770271,0.1369840039990011,0.0736549838531233
0.15,0.7,0.2629585103724055,0.1759702574356409,0.561071232191951,0.0149149682594518,0.0223568751206135,0.0260981833602708,0.2091307173206691,0.070811933601498
0.15,0.75,0.2525261184703822,0.1543716570857282,0.5931022244438903,0.0145429151188804,0.0235204822756331,0.0275776865880843,0.2843589102724338,0.0746186511393507
0.15,0.8,0.2420032491877041,0.1289470132466886,0.6290497375656083,0.0142612671049993,0.0211284924143223,0.024860395724045,0.3711557110722311,0.0671173805526897
0.15,0.85,0.2320179955011263,0.1022266933266686,0.6657553111722067,0.0139555428443676,0.0214885864422994,0.0257243729254844,0.4613019245188694,0.0687015458100833
0.15,0.9,0.2224411397150721,0.0707620594851287,0.7067968007998002,0.0136597802727834,0.0185494439312195,0.0230625551438378,0.5652726818295428,0.060161443006277
0.15,0.95,0.2128972756810805,0.0333656585853542,0.7537370657335669,0.0132042869961323,0.0123434197195269,0.0179601461098714,0.6870057485628585,0.0426469855489253
0.2,0.05,0.3500122469382668,0.2862119470132454,0.3637758060484887,0.0152413122786393,0.0149397311633506,0.0156986934012475,-0.2086480879780021,0.0455781557279489
0.2,0.1,0.3434398900274938,0.2861022244438887,0.3704578855286187,0.0150557114872695,0.0153265716176389,0.0167321931744733,-0.2017465633591587,0.0473853364097511
0.2,0.15,0.3356575856035992,0.2840517370657321,0.3802906773306662,0.0151710653241371,0.0157727636325042,0.0168219272250864,-0.1878127968007981,0.048367454490095
0.2,0.2,0.3283506623344162,0.2828455386153449,0.388803799050237,0.0148824982844348,0.0159312471487975,0.0171183160843469,-0.1768872781804529,0.048980810381942
0.2,0.25,0.3212446888277933,0.2808522869282662,0.3979030242439392,0.0152840721801945,0.0169999242761152,0.0186850499959637,-0.1638015496125932,0.0526848985481941
0.2,0.3,0.3142996750812291,0.2773036740814786,0.4083966508372905,0.0150577528998984,0.016335620863553,0.0180476142129731,-0.1462106973256666,0.0507188559400792
0.2,0.35,0.3068297925518623,0.2748297925518611,0.4183404148962751,0.0152273363455974,0.0173609409935624,0.0189791092711913,-0.1313191702074471,0.0537009912583162
0.2,0.4,0.2987845538615341,0.2708140464883772,0.4304013996500865,0.0152313023526276,0.0187190788407667,0.0205671178836631,-0.111226693326668,0.0580052755651965
0.2,0.45,0.2916513371657084,0.26455761059735,0.4437910522369416,0.0152216015529425,0.0195806982176155,0.0214348741521267,-0.0853241689577583,0.0605962705873579
0.2,0.5,0.2828397900524861,0.2559695076230937,0.4611907023244191,0.0148554224563258,0.0182978979662283,0.0206544032480151,-0.0507483129217681,0.0572501991804718
0.2,0.55,0.2762924268932765,0.2480529867533124,0.4756545863534115,0.0147300022109202,0.0194729605274101,0.0220299945434652,-0.0204513871532133,0.0609759155982855
0.2,0.6,0.2682896775806043,0.2336245938515376,0.4980857285678586,0.0148383225440419,0.0212209692283658,0.0235578840046237,0.0308365408647832,0.0659998224613554
