pi,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ
0.05,0.05,0.6659302299744427,0.1454547272525257,0.1886150427730253,0.0153720604576541,0.0114846748193474,0.01307365936704,-0.1022944117320262,0.0360430090057349
0.05,0.1,0.6385487168092489,0.1533771803132979,0.2080741028774584,0.0162618260819598,0.012842769140806,0.0142051851776452,-0.0986802577491374,0.0398907234592573
0.05,0.15,0.6078403510721037,0.1606389290078865,0.2315207199200108,0.017093987196577,0.0136576820844356,0.0157278959026977,-0.0897571380957622,0.0430432600715689
0.05,0.2,0.5731682035329404,0.1666944783912889,0.2601373180757682,0.0183458906687,0.0152113766473799,0.0184346059683001,-0.0732516387068096,0.0488573592630599
0.05,0.25,0.5388415731585354,0.1702394178424622,0.2909190089989983,0.0185232349086344,0.0161373516158062,0.0197340595518404,-0.0495598266859262,0.0520087627834528
0.05,0.3,0.5026612598600159,0.1722654149538937,0.325073325186091,0.0189540150578332,0.0172939967865382,0.0221255900244669,-0.0194575047216963,0.0567135835975433
0.05,0.35,0.467024219531162,0.170522830796578,0.3624529496722584,0.0187348300711156,0.018041469385438,0.0227149640452334,0.0214072880791024,0.0587979028161095
0.05,0.4,0.4333774025108324,0.1632329741139863,0.4033896233751781,0.0186735135171322,0.0190938630434056,0.0243366266968198,0.0769236751472053,0.062524352783631
0.05,0.45,0.4026451505388282,0.1540151094322845,0.4433397400288847,0.0180509852326403,0.0204858432015792,0.0255156620202651,0.1353095211643157,0.0664873484234236
0.05,0.5,0.3725331629818904,0.1428816798133532,0.4845851572047532,0.0175792944835356,0.0201783684755102,0.0251466211050368,0.1988217975780467,0.0655033580560573
0.05,0.55,0.3465552716364891,0.1292395289412292,0.5242051994222866,0.017046083787326,0.0205454498222915,0.0258526895155071,0.2657261415398281,0.0669435891600901
0.05,0.6,0.3236300411065437,0.1144850572158649,0.5618849016775915,0.0166765038864889,0.0203779789647647,0.0256918723813536,0.3329147872458616,0.0664478303108831
0.05,0.65,0.3023195200533264,0.0968601266525946,0.6008203532940787,0.0162095275835148,0.0188135025372014,0.0247269365296601,0.4071000999888894,0.062353941604063
0.05,0.7,0.2835021664259514,0.0811763137429179,0.6353215198311286,0.0153144383861717,0.0179844908187581,0.0233553313485586,0.4729688923452927,0.0593243129860749
0.05,0.75,0.2666422619708903,0.066960448839018,0.6663972891900882,0.0150941419230783,0.0168310160774243,0.022694060147625,0.5324763915120522,0.0563560923024736
0.05,0.8,0.2517493611820912,0.0526137095878234,0.6956369292300869,0.0148279561745403,0.0156372058751514,0.0218732700515289,0.59040951005444,0.0531476818018317
0.05,0.85,0.237864015109433,0.0386172647483606,0.7235187201422045,0.0144628702948616,0.0144449163570443,0.0204284635188152,0.6462841906454831,0.0493182962329039
0.05,0.9,0.2258212420842144,0.0240238862348625,0.7501548716809213,0.013790138902344,0.0110322751983015,0.0176066468158311,0.7021070992111963,0.0396711972124342
0.05,0.95,0.2143782913009671,0.0121113209643375,0.773510387734699,0.0135722466744135,0.0082894474845614,0.0159363570308998,0.7492877458060239,0.0325152520000228
0.1,0.05,0.50907888012443,0.2142028663481842,0.276718253527383,0.015916916211348,0.0133399632102116,0.0146162295295538,-0.1516874791689854,0.041296155949977
