pi,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ,m
0.1,0.15,0.1072766808297939,0.37742814296426,0.5152951762059473,0.0100826424403701,0.0212766044700641,0.0214606290500811,-0.2395611097225727,0.0640138379902094,0.272942764308921
0.1,0.2,0.0959547613096732,0.3640072481879534,0.5400379905023741,0.0093594178744867,0.0255827128633895,0.0263269169551033,-0.1879765058735327,0.0774923426818824,0.3100569857535611
0.1,0.25,0.0880879780054992,0.3562876780804796,0.5556243439140209,0.0089742274283369,0.0203797809269957,0.0212847620899482,-0.1569510122469383,0.0620443239439397,0.3334365158710314
0.1,0.3,0.08027168207948,0.3423354161459629,0.5773929017745577,0.0088176198826498,0.024901093708571,0.0257303631844285,-0.1072779305173682,0.0755325506015705,0.3660893526618365
0.1,0.35,0.0739882529367657,0.3308425393651595,0.5951692076980756,0.0083313931591305,0.0237122373459361,0.0243544885308047,-0.0665158710322434,0.0717789632226771,0.3927538115471134
0.1,0.4,0.0683566608347912,0.3268537865533623,0.6047895526118481,0.0082330134973282,0.0262523592517591,0.026967882764963,-0.0489180204948765,0.0794726012684813,0.4071843289177721
0.1,0.45,0.0634533866533364,0.2948172956760794,0.6417293176705804,0.0078085459051421,0.0263394164852753,0.0271512792103672,0.0520947263184214,0.0798301121809179,0.4625939765058706
0.1,0.5,0.059083229192702,0.2754656335916017,0.6654511372156945,0.007790238839067,0.0330258819890508,0.0339603986185588,0.1145198700324909,0.1000121625966605,0.4981767058235418
0.1,0.55,0.0552601849537617,0.2628555361159714,0.6818842789302653,0.0073146795463495,0.0259024154273063,0.0266145703569712,0.1561732066983223,0.078419401211584,0.5228264183953979
0.1,0.6,0.0521452136965763,0.2403284178955271,0.7075263684078986,0.0070077569671451,0.0331451446628509,0.0337460422425096,0.2268695326168443,0.1000363315682115,0.561289552611848
0.1,0.65,0.0492079480129971,0.222025743564109,0.728766308422894,0.0068064856433622,0.0264350446775341,0.0270294399607881,0.2847148212946759,0.0798995293158565,0.593149462634341
0.1,0.7,0.0459380154961261,0.1633474131467126,0.7907145713571578,0.0066651074230473,0.0287949261838178,0.0295088039425943,0.4640197450637325,0.08709865631023,0.6860718570357367
0.1,0.75,0.043661834541365,0.1471524618845284,0.8091857035741079,0.006550982028186,0.0233903665974392,0.024220843411432,0.5148807798050511,0.0710015766063105,0.713778555361162
0.1,0.8,0.0412666833291681,0.1071759560109977,0.8515573606598337,0.0062540076928274,0.0193800549984271,0.0204980918973484,0.6372054486378381,0.0592582018942027,0.7773360409897505
0.1,0.85,0.0392246938265437,0.0990657335666085,0.8617095726068503,0.0061424140256486,0.0242565955570437,0.0252548734077659,0.6635781054736332,0.0737680645218534,0.7925643589102755
0.1,0.9,0.0373239190202453,0.0548442889277681,0.907831792051984,0.0060655626480517,0.0144094586296814,0.0155815579777103,0.7981432141964477,0.0444004752370733,0.8617476880779762
0.1,0.95,0.0355276180954764,0.0368790302424394,0.9275933516620825,0.0058880641598162,0.0154396360921925,0.0166446491638771,0.8538352911772035,0.0475239213482621,0.8913900274931235
0.15,0.05,0.0994998750312429,0.4052029492626833,0.495297175706074,0.0095774507299375,0.0173020317101684,0.0183853586998287,-0.3151087228192926,0.0529894221201656,0.242945763559111
0.15,0.1,0.0917998000499882,0.39746913271682,0.5107310672331916,0.0094987714974101,0.0160339985491028,0.0161631109965169,-0.2842071982004484,0.0482311080947226,0.2660966008497873
0.15,0.15,0.0850139965008751,0.3928950262434376,0.5220909772556869,0.0089462731932904,0.0168443752557214,0.0173411424384246,-0.2636990752311884,0.0510298929498676,0.2831364658835302
0.15,0.2,0.07924943764059,0.3867738065483617,0.5339767558110466,0.0084632301935296,0.0207147791137527,0.0209643079917417,-0.2395708572856767,0.0623938662192473,0.3009651337165699
0.15,0.25,0.0739625093726568,0.3869780054986256,0.5390594851287162,0.008405450261674,0.0202525187599214,0.0204404491299687,-0.2348965258685351,0.0609454866498117,0.3085892276930742
0.15,0.3,0.0693221694576354,0.3709687578105475,0.5597090727318172,0.0082997548694088,0.0228897525910957,0.0232103606211742,-0.1822284428892777,0.0689898658033657,0.3395636090977258
0.15,0.35,0.0652366908272931,0.358093476630843,0.5766698325418658,0.0079130407206483,0.0226185490236446,0.0228437893572181,-0.1395171207198203,0.0680808874045074,0.3650047488127986
0.15,0.4,0.0612219445138714,0.3453041739565118,0.5934738815296201,0.0077477886082365,0.0241604264257428,0.0245985645954181,-0.0971344663834036,0.0729194174469038,0.3902108222944301
0.15,0.45,0.0580024993751564,0.3278007998000498,0.6141967008247929,0.0074538576422924,0.023189686486888,0.0239388815342889,-0.0414048987753067,0.070318254508065,0.4212950512371893
0.15,0.5,0.055174956260935,0.3212494376405898,0.623575606098476,0.0074818368502886,0.0244624766797776,0.0248297471752896,-0.0189232691827035,0.0737547005348449,0.4353634091477139
0.15,0.55,0.0519607598100477,0.3000642339415157,0.6479750062484368,0.0069932974927815,0.0266246807111232,0.0272009535707153,0.0478465383654054,0.0804503149929617,0.4719625093726552
0.15,0.6,0.0494718820294929,0.2782469382654332,0.6722811797050744,0.0069089269559086,0.0253870834529774,0.0261287039136645,0.115787303174208,0.0769028708196193,0.5084217695576116
0.15,0.65,0.0469637590602351,0.251508122969258,0.7015281179705086,0.0068169227856807,0.0232983904272564,0.0238339730570058,0.1985118720319926,0.0704307539115187,0.5522921769557629
0.15,0.7,0.0446075981004751,0.2315578605348668,0.72383454136466,0.0065319202578136,0.0278448148462428,0.0282939148333323,0.2607188202949262,0.083983544525818,0.58575181204699
0.15,0.75,0.0428350412396903,0.1909482629342667,0.7662166958260416,0.0064655844132258,0.0297615619987734,0.0302312302293457,0.384320169957508,0.0897543542268925,0.6493250437390623
0.15,0.8,0.0407475631092228,0.16351312171957,0.7957393151712068,0.0062304702619527,0.0253452242104391,0.0260846655418637,0.4687130717320667,0.076775113962742,0.6936089727568102
0.15,0.85,0.0389822544363912,0.1326243439140212,0.82839340164959,0.0062356984385268,0.0285588707274236,0.0292142721362502,0.5631447138215475,0.0863320135910975,0.7425901024743848
0.15,0.9,0.0369800049987506,0.0795913521619596,0.8834286428392899,0.005934020567876,0.0211866400166756,0.0218133323768435,0.7242459385153706,0.0641866124101948,0.825142964258935
0.15,0.95,0.0354963759060238,0.0518937765558611,0.9126098475381162,0.0059208149238647,0.0366196253907526,0.0372381456708266,0.8088222944263939,0.110477396452332,0.8689147713071743
0.2,0.05,0.0789362659335168,0.4136365908522851,0.5074271432141955,0.0080635405966151,0.0166032497052476,0.0165895374577392,-0.3198460384903748,0.0497960368682345,0.2611407148212932
0.2,0.1,0.0743354161459634,0.4093076730817287,0.5163569107723056,0.0081200657560779,0.0175573934172786,0.0178686480421515,-0.3022584353911518,0.0529834348767088,0.2745353661584584
0.2,0.15,0.0705433641589602,0.4061547113221673,0.5233019245188689,0.0082392464206142,0.0157797277677054,0.0163050090093597,-0.2890074981254658,0.0478644645447705,0.2849528867783033
0.2,0.2,0.0672004498875279,0.4003224193951502,0.5324771307173207,0.0080986301185787,0.018493539946291,0.0184825604115111,-0.2681677080729796,0.0554696403040931,0.2987156960759811
0.2,0.25,0.063856785803549,0.3959177705573601,0.5402254436390885,0.007692316592962,0.0229227395096735,0.0229752184420384,-0.2516100974756317,0.0688206974613854,0.3103381654586328
0.2,0.3,0.0608627843039241,0.3914316420894768,0.5477055736065982,0.0076641318585807,0.0182867954690774,0.0186576335966581,-0.2351577105723553,0.055231224534813,0.3215583604098972
0.2,0.35,0.0582581854536367,0.374877780554861,0.5668640339915031,0.0075576830845569,0.0214384539711433,0.0213994744940813,-0.182891527118219,0.0642763824363681,0.3502960509872546
0.2,0.4,0.05553311672082,0.3686595851037246,0.5758072981754567,0.007305851456786,0.023163227079313,0.0235815840588225,-0.1615118720319925,0.0699080382174486,0.3637109472631851
0.2,0.45,0.0532656835791054,0.3529035241189708,0.5938307923019251,0.0072491478525998,0.0267791745593003,0.0269583866653236,-0.1119762559360164,0.0805167357839244,0.3907461884528878
0.2,0.5,0.0506820794801302,0.3289610097475637,0.6203569107723091,0.006968852220752,0.0209000952002653,0.0214082947208385,-0.0375651087228183,0.0632084851213692,0.4305353661584636
0.2,0.55,0.0486413396650839,0.313410147463135,0.6379485128717811,0.0068585771560031,0.0264743080552306,0.0271307454452121,0.0111282179455109,0.0800793615556733,0.4569227693076716
0.2,0.6,0.0470617345663586,0.3133889027743062,0.6395493626593345,0.0067951407557554,0.0299536344509443,0.0302838508981056,0.0127715571107219,0.0901911197999943,0.4593240439890017
0.2,0.65,0.0449932516870784,0.27728767808048,0.677719070232443,0.0066072841961646,0.0274005469038912,0.0281276120340016,0.1231437140714829,0.0829287058417841,0.5165786053486645
0.2,0.7,0.0431774556360913,0.2714806298425393,0.6853419145213693,0.0065560660174066,0.0279462732256592,0.0285125860846344,0.1423806548362907,0.084405132535953,0.528012871782054
0.2,0.75,0.0413831542114475,0.2332414396400906,0.7253754061484629,0.0062532316563887,0.0298243221603932,0.0301781714984729,0.2588925268682816,0.0898268158192594,0.5880631092226942
0.2,0.8,0.0396420894776309,0.1916533366658332,0.7687045738565373,0.0061222845436153,0.0254851436034578,0.026064817313279,0.3853979005248708,0.0770351045201947,0.653056860784806
0.2,0.85,0.0386428392901778,0.1597710572356908,0.8015861034741303,0.006050797826437,0.0295279117464641,0.0302305581628639,0.4820439890027486,0.0892863816557923,0.7023791552111955
0.2,0.9,0.0369412646838293,0.1108347913021744,0.852223944013997,0.0059313404303053,0.0263927821432808,0.0270082549703022,0.6305543614096482,0.0797938192568638,0.7783359160209955
0.2,0.95,0.0355603599100228,0.0633614096475878,0.9010782304423892,0.0058304303675142,0.0251842083538947,0.0259139176595875,0.7743554111472133,0.076282334367377,0.8516173456635836
0.25,0.05,0.0652099475131218,0.4222776805798542,0.5125123719070216,0.0078864067243735,0.0151423288901986,0.0153523258628016,-0.3320429892526869,0.045636983643199,0.2687685578605323
0.25,0.1,0.0628520369907522,0.4166300924768804,0.5205178705323656,0.0076496144657512,0.0170728917941995,0.0175162279919002,-0.3127423144213951,0.0516620115802994,0.2807768057985484
0.25,0.15,0.0605296175956012,0.4133109222694323,0.5261594601349658,0.0075577235381251,0.0169160220848226,0.0170739147856744,-0.3004623844038987,0.0509059589553198,0.2892391902024487
0.25,0.2,0.058346413396651,0.407337665583602,0.5343159210197441,0.0074926275603462,0.0198378729567747,0.0202215768168003,-0.28035941014746,0.0598973227303498,0.3014738815296162
0.25,0.25,0.0560362409397653,0.4035183704073974,0.5404453886528381,0.0073640638417882,0.0178752685278784,0.0182780901451755,-0.2665913521619567,0.0540286272009323,0.3106680829792572
0.25,0.3,0.0544791302174459,0.3971297175706069,0.5483911522119476,0.0071088414557709,0.0172611389874833,0.0175841466013303,-0.2458682829292662,0.0521064245762969,0.3225867283179213
0.25,0.35,0.0521767058235444,0.389125468632842,0.5586978255436147,0.0070508522354172,0.020341527811022,0.0205692712017358,-0.2195531117220692,0.0612523268237798,0.338046738315422
0.25,0.4,0.0510767308172958,0.3820549862534361,0.5668682829292689,0.0070632401141241,0.0210591185892491,0.0212054685464842,-0.1972416895776032,0.0633237057249824,0.3503024243939034
0.25,0.45,0.0495018745313674,0.3728095476130972,0.5776885778555362,0.0069002578926626,0.0189995847012584,0.0192284162634886,-0.1679305173706582,0.0572275856660055,0.3665328667833043
0.25,0.5,0.0475396150962263,0.3554878780304926,0.5969725068732837,0.0068554717380944,0.0227719326259568,0.023025979760675,-0.1140032491877015,0.0685698450125887,0.3954587603099255
0.25,0.55,0.0460782304423898,0.3468012996750816,0.6071204698825305,0.0065701695920184,0.0266238099886252,0.0269312083534912,-0.0864821294676327,0.0801788283307417,0.4106807048237958
0.25,0.6,0.0445788552861786,0.3214698825293672,0.6339512621844535,0.0065120536537487,0.0275754447871869,0.0278184538396993,-0.0089885028742808,0.0829693434140732,0.4509268932766803
0.25,0.65,0.043374156460885,0.3051399650087479,0.651485878530367,0.0065705572019817,0.023938283248779,0.0244385323420667,0.041205948512871,0.0723150988396248,0.4772288177955505
0.25,0.7,0.0420287428142967,0.2715843539115217,0.6863869032741836,0.0065061450678637,0.0332166440980831,0.0336926960695175,0.1432181954511402,0.1001259842656837,0.5295803549112754
0.25,0.75,0.0404626343414149,0.255184203949013,0.7043531617095726,0.0062326291369301,0.0251341264105676,0.0255678214876842,0.1939847538115465,0.0758360743088196,0.5565297425643589
0.25,0.8,0.0391529617595604,0.2336355911022249,0.727211447138216,0.0061129450227192,0.0286626442073435,0.0291852065082683,0.2599402649337661,0.0865104949229554,0.590817170707324
0.25,0.85,0.0378960259935019,0.1833749062734318,0.7787290677330668,0.0061237804257928,0.0291890203697804,0.0298560810783274,0.4119792551862031,0.0882341218178882,0.6680936015996002
0.25,0.9,0.03657935516121,0.1335718570357409,0.8298487878030475,0.0060436961938932,0.0260887408238793,0.0269337126879161,0.5627050737315655,0.0791111943356748,0.7447731817045713
0.25,0.95,0.0352739315171211,0.0707570607348169,0.8939690077480592,0.0058218075169408,0.020812123047843,0.0216361281018621,0.7524548862784254,0.0632603741975482,0.8409535116220888
0.3,0.05,0.0558012996750813,0.4244618845288689,0.5197368157960501,0.0072374897796419,0.01540712852376,0.0154220934622479,-0.3291869532616877,0.046236350509768,0.2796052236940751
0.3,0.1,0.0541767058235445,0.4271504623844037,0.518672831792051,0.0071112950470141,0.0162281809027119,0.0161911761217012,-0.3356280929767564,0.0486475379271251,0.2780092476880765
0.3,0.15,0.0528455386153464,0.419761559610097,0.527392901774555,0.0070211562948043,0.0173735756816784,0.0176913846151904,-0.3121302174456389,0.0524385359785472,0.2910893526618325
0.3,0.2,0.0517080729817548,0.4158570357410646,0.5324348912771806,0.0070970949909573,0.0180177150635415,0.0184560240109949,-0.2992791802049487,0.0544914541380781,0.2986523369157708
0.3,0.25,0.0505996000999752,0.4082889277680578,0.5411114721319662,0.006923990167529,0.0206607357050766,0.0208782798826264,-0.2754663834041494,0.0621997512927796,0.3116672081979492
0.3,0.3,0.0492241939515123,0.406657585603598,0.5441182204448894,0.0069463281312052,0.0198240692863304,0.0199771437005492,-0.2691969507623065,0.0596252822732101,0.3161773306673341
0.3,0.35,0.0483584103974009,0.4083104223944016,0.5433311672081969,0.006850840085167,0.0196056270964878,0.020186741957589,-0.2732896775806064,0.0593979961505646,0.3149967508122953
0.3,0.4,0.0468120469882531,0.3939337665583597,0.5592541864533854,0.006717526690218,0.0198284483012285,0.0200992319030908,-0.228613346663334,0.059756128505548,0.3388812796800782
0.3,0.45,0.0458785303674084,0.3787153211697073,0.5754061484628841,0.0066259143851728,0.0187009541923153,0.0192047846170414,-0.1820244938765305,0.0566066930016721,0.3631092226943261
0.3,0.5,0.0446380904773809,0.3672314421394658,0.5881304673831543,0.0066323441370914,0.0204000961062615,0.020749047544562,-0.1463324168957773,0.0615492397570852,0.3821957010747314
0.3,0.55,0.0437938015496128,0.3651954511372158,0.5910107473131732,0.0065705952218659,0.024313397321285,0.0247607478575745,-0.1393801549612584,0.0733875425001447,0.3865161209697597
0.3,0.6,0.0428227943014249,0.3472211947013261,0.6099560109972537,0.006477371402809,0.0219523190272082,0.0221197324686326,-0.0844863784053985,0.0660243705230492,0.4149340164958806
0.3,0.65,0.04145263684079,0.3171082229442645,0.6414391402149464,0.0062970484094004,0.0223876312919944,0.022851441041225,0.0072226943264173,0.0676267036252138,0.4621587103224196
0.3,0.7,0.0406508372906777,0.3185443639090228,0.6408047988003003,0.0063257651650823,0.0249818352778881,0.0255288491116571,0.0037160709822545,0.0754925196674334,0.4612071982004504
0.3,0.75,0.0394051487128221,0.2686850787303166,0.6919097725568589,0.0061358425243913,0.0245920881545273,0.0250276967972135,0.1545396150962256,0.0742118731062682,0.5378646588352884
0.3,0.8,0.0385598600349916,0.2515943514121461,0.7098457885528607,0.0061038494722923,0.0258508637783241,0.026292013290813,0.2066570857285685,0.0779937408474613,0.564768682829291
0.3,0.85,0.0375068732816799,0.2029327668082982,0.7595603599100247,0.0059731913786675,0.0351244391922184,0.0356294669939145,0.3536948262934283,0.1058783453783513,0.6393405398650369
0.3,0.9,0.0364583854036494,0.144409397650587,0.819132216945765,0.0059863870817402,0.0247547541224324,0.0252636352156399,0.5303134216445908,0.0747731434605048,0.7286983254186474
0.3,0.95,0.0351387153211701,0.0833276680829792,0.8815336165958516,0.0058688587688909,0.0210124690787591,0.0217415140259818,0.7148782804298931,0.0637664521835002,0.8223004248937773
0.35,0.05,0.0484053986503377,0.4285633591602101,0.523031242189451,0.0067876071518089,0.0155648176061661,0.0158644184791495,-0.3340954761309693,0.0469940536914818,0.2845468632841764
0.35,0.1,0.0478995251187207,0.4250812296925761,0.5270192451887017,0.0067441754332484,0.0159749694862769,0.0158864841777569,-0.3231432141964506,0.0478364231503107,0.2905288677830525
0.35,0.15,0.0471252186953264,0.420248187953011,0.5326265933516605,0.0067674268639128,0.0168314330150663,0.0169131763018317,-0.3078697825543616,0.0505760423319644,0.2989398900274908
0.35,0.2,0.0464451387153214,0.4167205698575362,0.5368342914271431,0.0066360418915949,0.0218168604358001,0.021979087419728,-0.2966068482879294,0.0656128082913284,0.3052514371407147
0.35,0.25,0.0457095726068485,0.413764308922768,0.5405261184703817,0.006689665973895,0.017338012741619,0.0176799004565907,-0.2870024993751543,0.0523559259398289,0.3107891777055724
0.35,0.3,0.0449920019995003,0.409705573606599,0.5453024243939011,0.0066630650616661,0.018248679169385,0.0185697742749028,-0.274108722819297,0.0550671326136728,0.3179536365908516
0.35,0.35,0.0441907023244192,0.4009407648087975,0.5548685328667817,0.0065294619634098,0.0217287997900234,0.0220393332946345,-0.2470129967508132,0.0654969328746814,0.3323027993001726
0.35,0.4,0.0433341664583858,0.3959955011247181,0.5606703324168983,0.0063937903360436,0.0192458172015392,0.0195662730767631,-0.2313206698325379,0.0580579074798417,0.3410054986253474
0.35,0.45,0.0428872781804551,0.3890224943764055,0.5680902274431413,0.0064875296234272,0.0218399632297431,0.0220781364017269,-0.2099547613096698,0.0657580628612131,0.3521353411647119
0.35,0.5,0.0421667083229195,0.3806600849787548,0.5771732066983246,0.00635180693875,0.0245500698347842,0.0247997629411959,-0.184146963259185,0.0738999026107643,0.3657598100474869
0.35,0.55,0.0415761059735068,0.3734036490877288,0.5850202449387668,0.0064198340268862,0.0231050054464575,0.0234324100348213,-0.1617870532366907,0.0696424209277364,0.3775303674081502
0.35,0.6,0.0406698325418648,0.3652241939515129,0.5941059735066242,0.006374575452291,0.0210413515370655,0.0211635362548015,-0.1363424143964016,0.0632462393289326,0.3911589602599363
0.35,0.65,0.0400132466883282,0.3460409897525627,0.6139457635591118,0.006220134603156,0.0264844165391677,0.026758415642057,-0.0781362159460136,0.0797272487203925,0.4209186453386677
0.35,0.7,0.039248187953012,0.3203061734566356,0.6404456385903525,0.0062695803161507,0.0239257389515749,0.0241097097991317,-0.0001667083229186,0.0719611877022816,0.4606684578855288
0.35,0.75,0.0385176205948516,0.2953974006498377,0.6660849787553095,0.0059302826186461,0.0293526239583736,0.0296523570193971,0.075290177455634,0.0883576049361444,0.4991274681329642
0.35,0.8,0.0378455386153465,0.259278430392402,0.702876030992254,0.0062265267779132,0.0289531683436497,0.0295074927407095,0.18431917020745,0.0874138294280091,0.5543140464883811
0.35,0.85,0.0370204948762813,0.2283656585853539,0.7346138465383669,0.0059510150272903,0.0303820343356464,0.0309173834310965,0.2778825293676591,0.0916814521023894,0.6019207698075504
0.35,0.9,0.035952011997001,0.1537645588602842,0.8102834291427148,0.0059139831396323,0.0271620056993513,0.0277084490334273,0.5027543114221462,0.08203246043213,0.7154251437140722
0.35,0.95,0.0349912521869535,0.0948497875531123,0.8701589602599373,0.0056939593831213,0.0229522369406525,0.0233743925122915,0.6804593851537127,0.0692788663935966,0.805238440389906
0.4,0.05,0.0429442639340166,0.4321222194451385,0.5249335166208433,0.0063243294280359,0.0148678952334494,0.0148515513955709,-0.3393109222694337,0.0445873418624699,0.2874002749312649
0.4,0.1,0.042767308172957,0.4287260684828787,0.528506623344162,0.0063799365966485,0.0170637317947835,0.0171366279827843,-0.3289455136215954,0.0512640915723515,0.292759935016243
0.4,0.15,0.0425498625343667,0.424958760309923,0.5324913771557099,0.0064871854918831,0.0168460247198792,0.017110099009882,-0.3174261434641361,0.0508021484496406,0.2987370657335648
0.4,0.2,0.0419637590602351,0.422922769307671,0.5351134716320906,0.0063766320472435,0.0170001407032122,0.0170067669170175,-0.3107320669832514,0.0510070483234421,0.3026702074481358
0.4,0.25,0.0414533866533368,0.4174843789052724,0.541062234441388,0.0063850128545455,0.0186230990552162,0.0189635538838589,-0.2939065233691569,0.0562097519942914,0.311593351662082
0.4,0.3,0.0412656835791054,0.4148592851787057,0.5438750312421881,0.0063469791703496,0.0198297615817463,0.0202131857683364,-0.2858435391152234,0.0598727089318291,0.3158125468632821
0.4,0.35,0.0408565358660338,0.4104573856535861,0.5486860784803775,0.0062769349922374,0.018894331056258,0.019318473765876,-0.2722286928267946,0.0571071358783921,0.3230291177205663
0.4,0.4,0.0405018745313675,0.4016690827293163,0.5578290427393149,0.0062042774748759,0.0198314766566539,0.0201003921929007,-0.2455091227193176,0.0597633455062085,0.3367435641089723
0.4,0.45,0.0400424893776559,0.3955036240939758,0.5644538865283695,0.006305846033757,0.0204858255719083,0.0207587676781672,-0.2265533616595821,0.0617304188219839,0.3466808297925542
0.4,0.5,0.039725068732817,0.3853411647088233,0.5749337665583609,0.006233249064615,0.0225803748317673,0.022946347466089,-0.1957485628592857,0.0681070971296238,0.3624006498375414
0.4,0.55,0.0394793801549615,0.3819850037490607,0.5785356160959763,0.0061266742377651,0.0189089866216102,0.0191098219164015,-0.1854343914021452,0.056927795159622,0.3678034241439644
0.4,0.6,0.0390767308172959,0.3688835291177212,0.5920397400649845,0.0060608053020842,0.0239026866929684,0.0242441677591213,-0.1457273181704579,0.0720495411450583,0.3880596100974767
0.4,0.65,0.0385248687828046,0.3535481129717582,0.6079270182454387,0.0061029864729513,0.0278712799681541,0.028240904240692,-0.0991692076980778,0.0839834641770003,0.4118905273681581
0.4,0.7,0.038248187953012,0.3392594351412145,0.6224923769057746,0.0061241438047015,0.0211149870135136,0.021388151027471,-0.0560264933766543,0.0636181250544982,0.4337385653586619
0.4,0.75,0.0374673831542118,0.3088022994251437,0.6537303174206437,0.0059451659670194,0.0237833377537999,0.0241401844053482,0.0361257185703562,0.0717068599129482,0.4805954761309655
0.4,0.8,0.0371174706323423,0.2856393401649572,0.6772431892027015,0.0060751705491038,0.0299913761265553,0.0304915987482854,0.1059645088727871,0.0904743510013961,0.5158647838040524
0.4,0.85,0.0365063734066486,0.2323354161459643,0.7311582104473882,0.0059617549320256,0.0300479361667827,0.0305276467025664,0.2664873781554595,0.0906235190361318,0.5967373156710822
0.4,0.9,0.0358322919270186,0.1870787303174204,0.7770889777555594,0.0059650328557986,0.0278956188314134,0.028494465795655,0.4029315171207185,0.0842857034584819,0.6656334666333392
0.4,0.95,0.0351857035741069,0.1064966258435397,0.8583176705823574,0.0058002375435071,0.0173644910985672,0.0181394545169489,0.645324418895278,0.0528684367140834,0.7874765058735362
0.45,0.05,0.0387783054236444,0.4336440889777541,0.5275776055985976,0.0061914932954573,0.0167067290537699,0.0165598773656511,-0.3397105723569106,0.049973335473191,0.2913664083978964
0.45,0.1,0.0386350912271936,0.4321674581354648,0.5291974506373379,0.0060701571888975,0.0170632485407177,0.0171762773469434,-0.3351374656335918,0.0513027744283789,0.2937961759560068
0.45,0.15,0.0384926268432895,0.4277605598600341,0.5337468132966756,0.006130049601999,0.0163257053166617,0.0165378695867208,-0.3217743064233925,0.0491892802200443,0.3006202199450134
0.45,0.2,0.0383934016495879,0.4249432641839536,0.5366633341664584,0.0060213948924553,0.0200864763022895,0.0202417730888516,-0.3132231942014488,0.0604147256934307,0.3049950012496876
0.45,0.25,0.0381297175706077,0.4234716320919763,0.538398650337414,0.0060566838406189,0.0166673560458943,0.0167777766160464,-0.3085446138465386,0.050112488707835,0.3075979755061209
