pi,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ
0.1,0.9,0.224449637590603,0.0478137965508623,0.7277365658585363,0.0135482111547477,0.0158081013916155,0.0209983114822055,0.6321089727568117,0.0526145142654367
0.1,0.95,0.213630592351913,0.0226118470382407,0.7637575606098465,0.013281321616241,0.0095899713040549,0.0160605948970729,0.7185338665333649,0.0352405375051828
0.15,0.05,0.4142111972006985,0.2574401399650088,0.3283486628342924,0.0161639455143647,0.0140649734582189,0.0152896583950243,-0.1865316170957252,0.0434196053114622
0.15,0.1,0.402516120969756,0.2584831292176953,0.3390007498125477,0.0159298400038846,0.0146670302994692,0.0157521982414405,-0.177965508622843,0.0450862588403789
0.15,0.15,0.391255436140964,0.2590164958760298,0.349728067983005,0.015940913903098,0.0152793235392815,0.0161655508564162,-0.1683049237690546,0.0467241979349794
0.15,0.2,0.3787348162959251,0.2594118970257432,0.3618532866783313,0.0158069260143297,0.0162054095420446,0.0166998119696015,-0.1569705073731551,0.0491106310536908
0.15,0.25,0.3672296925768574,0.257645088727818,0.3751252186953261,0.0163957914761829,0.01669176463105,0.0185276972761974,-0.1401649587603099,0.0519112265382974
0.15,0.3,0.355563109222696,0.2565246188452891,0.3879122719320163,0.0159984398842611,0.0180995015473061,0.0204121667605875,-0.1251369657585619,0.0566111698551997
0.15,0.35,0.3430282429392655,0.2545281179705077,0.4024436390902258,0.0162739808325119,0.0182629343666913,0.0202973861655561,-0.1066125968507896,0.0568232548989388
0.15,0.4,0.331329667583104,0.2485418645338664,0.4201284678830291,0.0164420510312573,0.0183945864161889,0.021691438215965,-0.0769552611847038,0.058480611048343
0.15,0.45,0.3195203699075235,0.2437650587353169,0.4367145713571605,0.0159064184360633,0.0193750171303872,0.0217840884620511,-0.0508155461134733,0.0605341227228256
0.15,0.5,0.3075991002249427,0.2325078730317428,0.4598930267433166,0.0156882356939907,0.0203805054034455,0.0232940776563815,-0.0051227193201689,0.0640550884632727
0.15,0.55,0.2960847288177957,0.2257300674831298,0.4781852036990752,0.0156221979642011,0.0221118886172222,0.0257288736833687,0.0267250687328156,0.0699526509178132
0.15,0.6,0.2844181454636331,0.21191102224444,0.5036708322919268,0.0151552255232258,0.0205136437762713,0.0235449861229969,0.0798487878030467,0.0645722736755395
0.15,0.65,0.2737600599850018,0.1972091977005754,0.5290307423144209,0.0153112675633469,0.0241852119151592,0.027364690838265,0.13461234691327,0.0757351146685834
0.15,0.7,0.2638075481129707,0.1775908522869281,0.5586015996000995,0.0149103304125612,0.0240708185631155,0.0274402029409519,0.2034198950262432,0.0755818400671829
0.15,0.75,0.2523149212696818,0.156602099475131,0.5910829792551875,0.0143294033302174,0.0234085590242351,0.0275665034547695,0.2778787803049253,0.0743836215032397
0.15,0.8,0.2419412646838295,0.1273714071482126,0.6306873281679568,0.014337845001958,0.0206758318392376,0.0247725142422912,0.3759445138715315,0.0661241779207665
0.15,0.85,0.2314973756560866,0.095147463134217,0.6733551612096991,0.013875916388156,0.0176631891001513,0.022191114865645,0.483060234941265,0.0575174930659477
0.15,0.9,0.2222381904523876,0.0653919020244937,0.7123699075231191,0.0134710059433108,0.0156613496993841,0.0202105822334846,0.5815861034741316,0.0515332816322528
0.15,0.95,0.2130502374406403,0.032539865033742,0.7544098975256146,0.0136422954655222,0.0111309915498027,0.0171803795654955,0.6893301674581305,0.0394423626651009
0.2,0.05,0.3506900774806296,0.2857635591102218,0.3635463634091477,0.0152397153522955,0.0143290642307713,0.0151012387702764,-0.2079807548112958,0.043759367231819
0.2,0.1,0.3430257435641099,0.2851087228192953,0.3718655336165962,0.0150740866092518,0.0150425704716115,0.0163476424683021,-0.1983519120219943,0.0464327834115252
0.2,0.15,0.3355338665333678,0.2847138215446123,0.3797523119220191,0.0154620152396503,0.0160773857146348,0.0168699551060066,-0.1896753311672055,0.0490247265352764
0.2,0.2,0.329103974006498,0.2826370907273176,0.3882589352661825,0.0150069546112235,0.0159023037304038,0.0176980206736815,-0.1770152461884526,0.0495026281344891
0.2,0.25,0.3214978755311177,0.281510122469382,0.3969920019994986,0.0156875765491521,0.0162109055888311,0.0175342788849726,-0.1660282429392655,0.0499560900626348
0.2,0.3,0.3147865533616594,0.2792334416395888,0.4059800049987495,0.014981569648829,0.0169323947324988,0.0190913095438728,-0.1524868782804282,0.0529560990088706
0.2,0.35,0.3069385153711569,0.2761764558860285,0.4168850287428136,0.0151264906272185,0.0178046161299848,0.0192729026953758,-0.1354678830292434,0.0548821349553455
0.2,0.4,0.2988412896775801,0.2684683829042733,0.4326903274181441,0.0154829278476751,0.0178280554915376,0.0201165560898919,-0.1042464383904023,0.0557726670729673
0.2,0.45,0.2915108722819283,0.2658302924268931,0.4426588352911783,0.0150025145980242,0.0203424541818205,0.0222456473842214,-0.0890017495626078,0.0629305557478624
0.2,0.5,0.2836205948512864,0.2564603849037744,0.4599190202449399,0.0150334964577792,0.0199589952841271,0.0220127449592239,-0.0530017495626087,0.0619307355274782
0.2,0.55,0.275767308172955,0.2484146463384156,0.4758180454886291,0.0148721078189091,0.0212072929774438,0.0240400579092258,-0.0210112471882021,0.0664546438641135
0.2,0.6,0.2683261684578844,0.2352524368907774,0.4964213946513383,0.0150156863826004,0.0213209230495557,0.0237202525735807,0.0259165208697834,0.0663620986726921
0.2,0.65,0.2605526118470374,0.2171139715071239,0.5223334166458375,0.0148649518600481,0.0224291775874237,0.026027193578037,0.0881054736315897,0.0708855487528846
0.2,0.7,0.2527275681079725,0.2025463634091479,0.5447260684828784,0.0144198912031062,0.0224111225153247,0.0248812970474674,0.1396333416645825,0.0697035420781169
0.2,0.75,0.2452054486378409,0.180541364658835,0.5742531867033249,0.0140231159271014,0.0224877822614245,0.0263991501845681,0.2131704573856548,0.0713747147074173
0.2,0.8,0.2371982004498884,0.1525771057235684,0.6102246938265434,0.0140923545499255,0.0219801186466557,0.02479053751056,0.3050704823794066,0.0687507748038715
0.2,0.85,0.2286528367908039,0.1233759060234942,0.6479712571857015,0.0133340053088186,0.022584666464997,0.0262022312722425,0.401219445138713,0.0713715642022367
0.2,0.9,0.2196793301674595,0.0842081979505126,0.6961124718820281,0.0137332769269104,0.0182531611721589,0.0228928121233122,0.5276960759810028,0.05939913446763
0.2,0.95,0.2120794801299687,0.0453281679580106,0.7425923519120216,0.0132964349105189,0.0147193419984652,0.0198995485248315,0.6519360159960002,0.049338232521762
0.25,0.05,0.3036305923519123,0.3069695076230951,0.3893999000249926,0.014597825313177,0.0144948980673374,0.0152524765198967,-0.2245391152211977,0.0442422726545717
0.25,0.1,0.2995391152211941,0.3047023244188958,0.3957585603599086,0.0145114104110169,0.0154463787696575,0.0171454423193721,-0.213646088477883,0.0480381998586872
0.25,0.15,0.2956463384153958,0.3046703324168953,0.3996833291677074,0.0146371664680856,0.0164430241170677,0.0175623729750245,-0.2096573356660832,0.0504484212091599
0.25,0.2,0.2917098225443639,0.3011804548862787,0.4071097225693569,0.014497655879262,0.0164527331435547,0.0177544700835596,-0.1952511872032005,0.0506599363706692
0.25,0.25,0.2866943264183951,0.3002346913271678,0.4130709822544343,0.0146359588104922,0.0173895271991779,0.0185932235037374,-0.1873984003999012,0.0533722779020932
0.25,0.3,0.2818682829292666,0.2963491627093219,0.4217825543614099,0.0148019051569697,0.0164528813562781,0.018171893285335,-0.170915771057234,0.0510776559978914
0.25,0.35,0.2782359410147459,0.2918675331167195,0.4298965258685318,0.0144964760518038,0.0180525745570531,0.0199929185069963,-0.1538385403649073,0.0560980676211026
0.25,0.4,0.2737353161709563,0.2870047488127966,0.4392599350162456,0.0145061943650379,0.0180071715558868,0.0195598291632563,-0.1347495626093476,0.0555741722750299
0.25,0.45,0.2685698575356151,0.2822844288927754,0.4491457135716072,0.0147625601168868,0.0175728648768493,0.0198120421018867,-0.1154231442139436,0.0549577718555854
0.25,0.5,0.2642636840789793,0.2701417145713564,0.4655946013496618,0.0143740983482153,0.0198247865552068,0.0209592726698062,-0.074688827793051,0.0606088457802198
0.25,0.55,0.2589867533116711,0.2644731317170704,0.4765401149712587,0.0144640441952234,0.0207874322708432,0.0233467118217271,-0.0524061484628819,0.0649215763634136
0.25,0.6,0.2542111972006989,0.2555193701574605,0.4902694326418397,0.0141600718427328,0.0214690285575105,0.0236956617949999,-0.0207693076730814,0.066633718910021
0.25,0.65,0.2483856535866028,0.2406648337915521,0.5109495126218442,0.014347176869648,0.0229047350023661,0.0257418909637073,0.0296198450387399,0.0715513609684397
0.25,0.7,0.2437263184203945,0.2211877030742317,0.5350859785053722,0.0139591486010996,0.0217035482985571,0.0242752570706993,0.0927105723569087,0.0676823536678137
0.25,0.75,0.2374503874031503,0.2013606598350414,0.5611889527618096,0.0141822812154772,0.0215149748306733,0.0241675565154612,0.1584676330917267,0.0671975061768079
0.25,0.8,0.2315823544113981,0.1792799300174949,0.5891377155711074,0.0138204659311963,0.0237243254824051,0.0267390777642025,0.2305778555361174,0.0741877287290128
0.25,0.85,0.2251902024493894,0.1401014746313421,0.6347083229192692,0.0135289712832869,0.0212084346505091,0.0247702877095058,0.3545053736565849,0.0671871570105241
0.25,0.9,0.2185678580354921,0.1078280429892532,0.6736040989752549,0.0135998329635271,0.0233086448210561,0.0268768529257835,0.4579480129967482,0.0734941425678958
0.25,0.95,0.2111287178205454,0.0522656835791053,0.7366055986003494,0.0134496534371932,0.0161084805176916,0.0212699884496402,0.6320742314421387,0.0534869494850236
0.3,0.05,0.2679917520619832,0.32307823044239,0.4089300174956243,0.0138657196695487,0.0150924030050845,0.016132780331508,-0.2372264433891556,0.0463175863416771
0.3,0.1,0.2661579605098716,0.3212549362659345,0.4125871032241944,0.0140013585854888,0.015759980686923,0.0167966506670702,-0.2299227693076746,0.0483166120409164
0.3,0.15,0.2639595101224686,0.3189547613096731,0.4170857285678588,0.0142336523829957,0.0153776527125977,0.0166627548375203,-0.2208237940514874,0.0474180602627158
0.3,0.2,0.2616013496625834,0.3157928017995499,0.4226058485378661,0.0141538965722502,0.0159120805733555,0.0168874911039518,-0.2089797550612337,0.048711652250663
0.3,0.25,0.2592974256435891,0.3131787053236688,0.4275238690327419,0.0140400682288596,0.0165828015251764,0.0174850219509968,-0.1988335416145958,0.0506506250013498
0.3,0.3,0.2570129967508115,0.3102566858285429,0.4327303174206447,0.0138876143034806,0.0169554960385568,0.0183038794555749,-0.1877830542364411,0.0522148715326887
0.3,0.35,0.2551154711322161,0.3060672331917017,0.4388172956760806,0.0141567532677598,0.0172821939743731,0.0188296139308484,-0.1733171707073229,0.0533940018795948
0.3,0.4,0.2523426643339167,0.2995961009747552,0.4480612346913279,0.0143598155210834,0.0183306662397688,0.019744708135983,-0.1511309672581826,0.0564060406155207
0.3,0.45,0.2491932016995745,0.2929390152461884,0.4578677830542375,0.013836741443402,0.0190623393089625,0.0207592934443571,-0.1280102474381393,0.0588839720622822
0.3,0.5,0.2467033241689575,0.287677830542364,0.4656188452886785,0.0138750391511929,0.0184429642653309,0.0202439604516089,-0.1097368157960495,0.0571298889822709
0.3,0.55,0.2442596850787305,0.2784611347163208,0.4772791802049502,0.0138725375040328,0.0210172322538457,0.0225948730673083,-0.0796430892276914,0.0646293375749997
0.3,0.6,0.240608347913023,0.2680849787553105,0.491306673331668,0.0136768717291245,0.0204882106784804,0.0220558876029849,-0.0448632841789531,0.0630323089599458
0.3,0.65,0.2371467133216703,0.2528802799300169,0.5099730067483126,0.0140859582499751,0.0210132794566108,0.0233906770141911,0.0042124468882788,0.0654172359274127
0.3,0.7,0.2344786303424154,0.2381279680079984,0.5273934016495848,0.0138450932002486,0.0228340451977956,0.0254704867729473,0.0511374656335879,0.0711385771685387
0.3,0.75,0.2307000749812557,0.2170837290677341,0.5522161959510116,0.0135183957071235,0.0235281265231759,0.0260907166943645,0.1180487378155433,0.0731469697407165
0.3,0.8,0.2268322919270195,0.1963326668332912,0.5768350412396905,0.0137496406124217,0.0246074491792876,0.0276600213630531,0.184169707573108,0.0768749197216284
0.3,0.85,0.2221869532616857,0.1555821044738811,0.6222309422644345,0.0135596843525232,0.0212517015711702,0.0253789411193003,0.3110667333166722,0.0678823442616408
0.3,0.9,0.2168492876780813,0.1169050237440641,0.666245688577852,0.0133105420670035,0.0223276729028281,0.0260867470573085,0.4324356410897237,0.0707420928629648
0.3,0.95,0.2113819045238697,0.0648760309922519,0.7237420644838809,0.0134842171619964,0.0160449097175097,0.0208526965315482,0.5939900024993771,0.0529425159665678
0.35,0.05,0.2401917020744829,0.3353139215196214,0.424494376405898,0.013611704196287,0.0149916786465972,0.0159752161446186,-0.2461334666333449,0.045958573437813
0.35,0.1,0.2396495876030998,0.3322414396400905,0.4281089727568105,0.0134231397390805,0.0153728556985003,0.0161044131209276,-0.2363739065233705,0.0468501245179283
0.35,0.15,0.2386878280429905,0.328983754061484,0.4323284178955264,0.013397304740373,0.0156907133682155,0.0162730794480122,-0.2256390902274417,0.0476545061844433
0.35,0.2,0.2381652086978267,0.3283366658335413,0.4334981254686323,0.0135336598620876,0.016113577435832,0.0169315846566484,-0.2231752061984502,0.0491587395283125
