pi1,pi2,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ,m,sdm,k0,k1,k2,sdk0,sdk1,sdk2
0.03,0.31,0.2320896276,0.048860035,0.7190503374,0.0422318361,0.0215774942,0.0449416953,0.6213302674,0.0727031052,0.5785755061,0.067412543,0.255200048,0.3515522524,0.1980912281,0.192885628,0.2693270366,0.1502938116
0.03,0.33,0.2218182954,0.0469394651,0.7312422394,0.0416783302,0.021325222,0.0445306098,0.6373633092,0.0721342484,0.5968633592,0.0667959147,0.2733921356,0.3676955237,0.2111652449,0.2061180266,0.2731577054,0.1594715867
0.03,0.35,0.2121853537,0.0447153712,0.7430992752,0.0409191696,0.0206285441,0.0437190662,0.6536685329,0.0702747065,0.6146489128,0.0655785994,0.2911803713,0.3729013675,0.2229871023,0.2189746381,0.273889369,0.1670879734
0.03,0.37,0.203811897,0.0427704574,0.7534176456,0.0402725072,0.0202016613,0.0430683301,0.6678767308,0.0690618289,0.6301264684,0.0646024952,0.3107299649,0.3787532855,0.2352427818,0.2331698114,0.2822152253,0.1765300621
0.03,0.39,0.1958370907,0.0412249938,0.7629379155,0.0396645816,0.0199474194,0.0424456545,0.680487928,0.068159665,0.6444068733,0.0636684818,0.3319147422,0.3834258769,0.2483223851,0.2482689249,0.2976494666,0.1860749476
0.03,0.41,0.1880824794,0.0394898275,0.7724276931,0.0389310838,0.0194442572,0.0417327501,0.693448038,0.0667988289,0.6586415396,0.0625991251,0.3514917369,0.3859702074,0.2605862216,0.2659788004,0.3045662825,0.1965032542
0.03,0.43,0.1815522119,0.037552162,0.7808956261,0.0385965881,0.0190004694,0.0414150378,0.7057913022,0.0658204364,0.6713434391,0.0621225566,0.3775428415,0.3990103069,0.2753631827,0.2860119961,0.2992410654,0.2100010298
0.03,0.45,0.1753616096,0.0366774806,0.7879609098,0.0380175896,0.0186969305,0.040840104,0.7146059485,0.0648885144,0.6819413647,0.061260156,0.4047641038,0.4089670939,0.2907663428,0.3036883231,0.3019966347,0.2205399542
0.03,0.47,0.169300075,0.0356914771,0.7950084479,0.0374927934,0.0185684354,0.0403628776,0.7236254936,0.0643800226,0.6925126718,0.0605443164,0.4314127776,0.4217213125,0.3087479342,0.3277127037,0.3086246978,0.2306324799
0.03,0.49,0.1636949763,0.034243839,0.8020611847,0.037046061,0.0182979677,0.0398883778,0.7335735066,0.0635399129,0.7030917771,0.0598325667,0.4657964224,0.4309455684,0.3249938016,0.3487385406,0.3126208578,0.244800106
0.05,0.01,0.6893603599,0.2414408398,0.0691988003,0.0463876579,0.0429501488,0.0253697263,-0.4136828793,0.0932498318,0.5340405399,0.0695814868,0.0626608377,0.1419005534,0.0241824979,0.0475678568,0.1073575136,0.0186343082
0.05,0.03,0.605955911,0.2126544864,0.1813896026,0.0485776524,0.0407830679,0.0382908537,-0.2439193702,0.0982778895,0.4089338665,0.0728664785,0.0767221967,0.1532718892,0.0425686553,0.0576902668,0.1160996235,0.0321076614
0.05,0.05,0.5408865784,0.1888644339,0.2702489878,0.0496313406,0.0393866962,0.0441609097,-0.10747988,0.1011527999,0.3113660835,0.0743424393,0.0897319781,0.1658509444,0.0558518718,0.0681255226,0.1258497678,0.0424067557
0.05,0.07,0.487888178,0.1704415896,0.3416702324,0.0499363313,0.0375228325,0.0475051254,0.0007870532,0.1011469931,0.2348284429,0.0702213913,0.1029775292,0.1747927875,0.0678575836,0.0773079705,0.1332370767,0.0512783759
0.05,0.09,0.4444325919,0.1554005999,0.4001668083,0.0498303166,0.0361779977,0.0493519074,0.0893656086,0.1009643328,0.1949970507,0.0541424269,0.115671566,0.1861126504,0.0784140965,0.0868856232,0.1394747313,0.0599481762
0.05,0.11,0.4074722819,0.1425116221,0.450016096,0.0490447978,0.0345672815,0.0496444418,0.1649928518,0.0987537803,0.2041529368,0.0532772495,0.1269735248,0.1936095476,0.0877918846,0.0959797303,0.1451590287,0.0664347543
0.05,0.13,0.3773142714,0.1324730817,0.4902126468,0.0483379553,0.0340700623,0.0499874993,0.2252664834,0.0989330545,0.2427091227,0.065614404,0.1392189708,0.2059268326,0.0972302731,0.1048404424,0.1553900593,0.0738431596
0.05,0.15,0.3511626093,0.1229993002,0.5258380905,0.0477454824,0.0327768038,0.0499009234,0.2798394901,0.0967313677,0.2903282179,0.0720016141,0.1514727472,0.2133624094,0.1068301446,0.1152249146,0.1603522756,0.0801328083
0.05,0.17,0.3278846288,0.1145008248,0.5576145464,0.0468737858,0.0318391988,0.0495586287,0.3286128968,0.0951644729,0.3367053237,0.0736611577,0.1643529981,0.2224550077,0.1153956272,0.1237040272,0.1658324558,0.0872149544
0.05,0.19,0.3075084729,0.1075349663,0.5849565609,0.046191848,0.0310980677,0.0492425543,0.3698866283,0.0938597503,0.3774877031,0.0737092355,0.1778096772,0.230706859,0.1249870703,0.1335985495,0.1736758644,0.0935816133
0.05,0.21,0.2898146963,0.101008098,0.6091772057,0.0453599688,0.030051842,0.0487687425,0.4071610097,0.0918629219,0.4137747313,0.0731245148,0.190153786,0.2358497733,0.1334822265,0.1446507281,0.1792853148,0.1010595814
0.05,0.23,0.2740300425,0.0957980005,0.630171957,0.0448012322,0.0294396775,0.048326965,0.438575956,0.0905116208,0.44526011,0.0724822549,0.206266209,0.2466458171,0.1426267494,0.1541763301,0.1828229489,0.1082919029
0.05,0.25,0.2596630342,0.0907636091,0.6495733567,0.0437848792,0.0286528447,0.0476036858,0.4680461385,0.0888257534,0.474360035,0.0714055287,0.2180830687,0.2506810297,0.1511294845,0.166045394,0.191051901,0.1150253105
0.05,0.27,0.2466404899,0.0862306423,0.6671288678,0.0432363623,0.0281016897,0.0474411464,0.4946675831,0.0880423242,0.5006933767,0.0711614002,0.2353209975,0.2605823116,0.1625448638,0.176744884,0.1945289968,0.1221547696
0.05,0.29,0.2353349163,0.0827533617,0.6819117221,0.0423277585,0.0274069119,0.0467209021,0.5164049988,0.0864412096,0.5228675831,0.0700813532,0.2505824196,0.2658896347,0.1712731817,0.1873186075,0.2002023878,0.129422061
0.05,0.31,0.2251861535,0.0786820295,0.696131817,0.041778155,0.0268739831,0.0459124485,0.5387677581,0.0846539788,0.5441977256,0.0688686728,0.2681364659,0.2719670368,0.1807232142,0.2008161338,0.2068373597,0.1353199166
0.05,0.33,0.2152314421,0.0753564609,0.709412097,0.0410034432,0.0263846,0.0452738705,0.5586991752,0.0834475168,0.5641181455,0.0679108058,0.2851791491,0.2817898525,0.1891077315,0.2137417917,0.2085015697,0.144315423
0.05,0.35,0.2062471882,0.07244004,0.7213127718,0.0404300722,0.0260093655,0.0449604586,0.5764326918,0.0827893086,0.5819691577,0.0674406879,0.3048241483,0.2880044346,0.2011303764,0.2281502715,0.2167194151,0.1519859277
0.05,0.37,0.1979927518,0.0692539865,0.7327532617,0.0397395853,0.0254833078,0.0441508644,0.5942452887,0.0811530718,0.5991298925,0.0662262967,0.3233480367,0.2912429036,0.2110504593,0.2445706139,0.2244380067,0.1583670896
0.05,0.39,0.1902,0.0666313922,0.7431686078,0.0392014451,0.0249438889,0.0436136318,0.6099058235,0.0797880041,0.6147529118,0.0654204477,0.3447366316,0.2997628093,0.2215776056,0.2624819582,0.2239129228,0.1671420432
0.05,0.41,0.1834446388,0.0640945764,0.7524607848,0.0388002594,0.024460676,0.0432556963,0.6242716321,0.0786904921,0.6286911772,0.0648835444,0.3713908116,0.305985018,0.2338080076,0.2793957957,0.2268312392,0.1763397471
0.05,0.43,0.1768992752,0.0620165959,0.761084129,0.0381505339,0.0240227403,0.0426314205,0.6370509373,0.0774850945,0.6416261935,0.0639471307,0.3963013614,0.3091694648,0.2447620834,0.2974645662,0.234096103,0.1850428824
0.05,0.45,0.170888028,0.0600068983,0.7691050737,0.0376947143,0.0237886838,0.0421622342,0.6490912772,0.0767241023,0.6536576106,0.0632433513,0.4231103369,0.3132788374,0.2570134231,0.3214355454,0.2448664936,0.1946735755
0.05,0.47,0.1651363159,0.0579903524,0.7768733317,0.0372356958,0.0233168799,0.0417163989,0.6608926268,0.0755634902,0.6653099975,0.0625745983,0.4569602916,0.3218114543,0.2707233427,0.3412571014,0.2426759264,0.2036529144
0.05,0.49,0.1599742564,0.0558510872,0.7841746563,0.0366176136,0.0230212125,0.0410570027,0.6724724819,0.0745331504,0.6762619845,0.061585504,0.4842730984,0.3307146428,0.2832626326,0.371400026,0.244197496,0.2122212142
0.07,0.01,0.6290164459,0.3082155961,0.062767958,0.048130388,0.0460794182,0.024446709,-0.5536632342,0.0994974016,0.4435338915,0.0721637406,0.0725221049,0.1193407617,0.0234180024,0.0549615635,0.0900829036,0.0174494086
0.07,0.03,0.5590771807,0.2738115971,0.1671112222,0.0498580308,0.0448386549,0.0376267184,-0.380511972,0.1064832998,0.3386391652,0.0747188669,0.0866602795,0.130926143,0.0410852764,0.0656304591,0.0984292019,0.0308507596
0.07,0.05,0.5028428893,0.2459807048,0.2511764059,0.0498841142,0.0428897347,0.0431478075,-0.2407850037,0.1079144394,0.2543552112,0.0745835787,0.0991461298,0.1393858535,0.0530712519,0.0743627211,0.1044651964,0.0400875209
0.07,0.07,0.4564504374,0.2236090477,0.3199405149,0.0497410335,0.0415155409,0.0466579492,-0.1272775806,0.10919612,0.1880591852,0.0696046736,0.1116273076,0.1486211539,0.0640514985,0.083629422,0.1110881089,0.0485890467
0.07,0.09,0.4186471882,0.2047773557,0.3765754561,0.0494787521,0.0402970806,0.0484166554,-0.0329792552,0.10899244,0.1555665084,0.0547800217,0.1239232406,0.1575418074,0.0738094365,0.093758352,0.1175343014,0.0557509354
0.07,0.11,0.3864957261,0.1895197201,0.4239845539,0.0487549098,0.039147888,0.049561858,0.0449451137,0.108675635,0.1664288928,0.0538533004,0.1362446885,0.164687828,0.0833981801,0.1023694745,0.1252946182,0.0626163463
0.07,0.13,0.3588130467,0.1759149213,0.465272032,0.0480230542,0.0382145505,0.0499146608,0.1134421895,0.1078151374,0.2058850037,0.0651547862,0.1482002821,0.1739055155,0.0918612762,0.1121258379,0.1307842317,0.0691979499
0.07,0.15,0.3343468133,0.1639908523,0.5016623344,0.0473585978,0.0369735967,0.0501858426,0.1736806298,0.1061718605,0.2542830042,0.0721398997,0.1617299869,0.1805063377,0.1006244052,0.1210277558,0.1353505772,0.075819153
0.07,0.17,0.3136660335,0.1536331417,0.5327008248,0.0462771644,0.0360934869,0.049731061,0.2254345414,0.1046557317,0.2994008748,0.0738110989,0.1731642956,0.1883760478,0.1082071506,0.1304090925,0.1404571201,0.0815182718
0.07,0.19,0.295143864,0.1450457386,0.5598103974,0.0456909251,0.0352178376,0.0499917268,0.2697189203,0.103749571,0.3397962759,0.0747654375,0.1874316678,0.1950417702,0.1175217738,0.1406437188,0.1460688477,0.0887227028
0.07,0.21,0.2786767308,0.1364447388,0.5848785304,0.044743525,0.0341666009,0.0491897406,0.3119890527,0.1012870446,0.377327843,0.073752724,0.1996928163,0.2004769634,0.1248181956,0.1513917147,0.1499017219,0.0938046165
0.07,0.23,0.263927918,0.1293293677,0.6067427143,0.0438811943,0.0336305722,0.0486414837,0.348083979,0.100164643,0.4101154961,0.0729570103,0.2143556414,0.2066474463,0.1325128934,0.1605422804,0.1579888802,0.0998706795
0.07,0.25,0.2510376406,0.1229137716,0.6260485879,0.0433839428,0.0328146098,0.0484668153,0.3802210447,0.0987094486,0.4390729568,0.0726999273,0.2296811804,0.2136902917,0.1417518792,0.1738141423,0.1604230519,0.1064353206
0.07,0.27,0.2384663834,0.1170220945,0.6445115221,0.0425735282,0.0320788731,0.0477397404,0.4104673332,0.0968842733,0.4667672832,0.0716096105,0.2448483576,0.2189071355,0.1492876739,0.185249291,0.1653011907,0.1122320823
0.07,0.29,0.2277877531,0.1112072482,0.6610049988,0.041896574,0.031388316,0.04734617,0.4385905024,0.0955284874,0.4915074981,0.0710192549,0.2619203256,0.2246168264,0.1577712532,0.1971949081,0.1692392295,0.1192547653
0.07,0.31,0.217628143,0.1067316171,0.6756402399,0.0413123796,0.0306843221,0.0466514325,0.4621770057,0.0936205574,0.5134606598,0.0699755694,0.2798040795,0.2303573454,0.1663164757,0.2111119796,0.1719067725,0.1244024687
0.07,0.33,0.2087027243,0.1022612347,0.689036041,0.0406847618,0.0304109246,0.0465215701,0.4845135716,0.0934409748,0.5335540615,0.0697823552,0.2981983333,0.2376137884,0.1757128908,0.2258128888,0.1786521034,0.1330692965
0.07,0.35,0.2003625594,0.0983056236,0.701331817,0.0401292216,0.0298224081,0.0459473996,0.5047205699,0.0919186482,0.5519977256,0.0689210994,0.3177562725,0.2426254967,0.1844164645,0.2424528685,0.1826713113,0.1397069604
0.07,0.37,0.1928862284,0.0944897276,0.712624044,0.0394071805,0.0291086581,0.0450761102,0.5236445889,0.0898532095,0.568936066,0.0676141653,0.3400293804,0.2475765253,0.1926744267,0.2553110871,0.1837502491,0.1446621605
0.07,0.39,0.1856665834,0.0910876781,0.7232457386,0.0388280942,0.0287249522,0.0447224219,0.5410703824,0.0890829981,0.5848686078,0.0670836329,0.3631041177,0.2518630842,0.2027520896,0.2724943555,0.1908106768,0.1521312515
0.07,0.41,0.1792609348,0.0877967008,0.7329423644,0.0384817091,0.0282788761,0.0443030432,0.5573489628,0.0878906369,0.5994135466,0.0664545648,0.388474166,0.2572071258,0.2126319129,0.2950306392,0.1947415899,0.1598675488
0.07,0.43,0.1727044239,0.0846943764,0.7426011997,0.0378546037,0.0278125769,0.0436966957,0.5732124469,0.0866227351,0.6139017996,0.0655450436,0.4157955689,0.2640166581,0.2217303111,0.3132924416,0.1957081853,0.167226745
0.07,0.45,0.166876181,0.0818462384,0.7512775806,0.0372591902,0.0275301485,0.0432929764,0.5875851037,0.0859872396,0.6269163709,0.0649394647,0.4456784108,0.2682555647,0.2321045496,0.3333712097,0.2032234284,0.1756052509
0.07,0.47,0.1614085979,0.0787952012,0.7597962009,0.0367552869,0.027075927,0.0428162195,0.6022057986,0.0848317077,0.6396943014,0.0642243292,0.476369405,0.2717846538,0.2422754811,0.3600958624,0.2077167173,0.1841332412
0.07,0.49,0.1564330417,0.0767380655,0.7668288928,0.036273023,0.0266257843,0.042309503,0.6133527618,0.0836206438,0.6502433392,0.0634642545,0.513935379,0.278380206,0.2539338879,0.38485849,0.2075285062,0.1909113855
0.09,0.01,0.5777306673,0.3641752562,0.0580940765,0.0491220989,0.0478325087,0.0232321031,-0.6702564359,0.1025715555,0.3672171457,0.0723142081,0.0819256794,0.1050524924,0.0220211982,0.062031321,0.0788459847,0.0166170227
0.09,0.03,0.517955861,0.3265164709,0.1555276681,0.0496855491,0.0467139748,0.03620645,-0.4975052737,0.1099481066,0.277748013,0.0729029926,0.0948349561,0.1145699956,0.0389347148,0.0715980988,0.0857535034,0.0291339139
0.09,0.05,0.4691813547,0.2955847038,0.2352339415,0.0497073078,0.0455039628,0.0426227912,-0.3559354661,0.1137195581,0.2048627843,0.0725504705,0.1071897928,0.1230131229,0.0512858105,0.0813008972,0.0923958916,0.0384085868
0.09,0.07,0.4290094476,0.2702472382,0.3007433142,0.0494753333,0.0444469906,0.0456402518,-0.2397511622,0.1149203654,0.1480305924,0.0677237686,0.1197467478,0.1307382646,0.0606262307,0.0908299555,0.0996476022,0.0460350193
0.09,0.09,0.3957105724,0.2485513122,0.3557381155,0.0489383027,0.0430266831,0.0479575158,-0.1413645089,0.1149679422,0.1213317171,0.0542529169,0.1326223491,0.1379950703,0.0704856019,0.0994290666,0.1040050963,0.0528753044
0.09,0.11,0.36628018,0.2304796801,0.40324014,0.0481079867,0.0417775838,0.0487159733,-0.0577192202,0.1138559636,0.1341531367,0.0536728104,0.1444470196,0.1443620095,0.0783310668,0.1084924275,0.1092487481,0.058905649
0.09,0.13,0.3410793302,0.2156175956,0.4433030742,0.0472418967,0.0413053894,0.0494121299,0.012067883,0.114446028,0.1728898025,0.0648136647,0.1560816048,0.1536100991,0.0866683217,0.1181965594,0.115391682,0.0649232452
0.09,0.15,0.3194086478,0.2011743064,0.4794170457,0.0467157,0.0403218576,0.0499716799,0.0770684329,0.1134984858,0.2209767058,0.0718493474,0.1694724106,0.1597196605,0.094733199,0.1287614819,0.1209202015,0.0716278566
0.09,0.17,0.300344114,0.1896734816,0.5099824044,0.045910659,0.0391086178,0.0498201283,0.1306354411,0.1113887887,0.2653926018,0.0738119826,0.1824275266,0.1644355911,0.1018499993,0.1387698596,0.1252972422,0.0773933508
0.09,0.19,0.283687878,0.1794033992,0.5369087228,0.0450308584,0.0384425548,0.0497575538,0.1781019245,0.1106294093,0.3054471382,0.0744176543,0.1963772612,0.1716440438,0.1097204614,0.1476565396,0.1302419656,0.0830270534
0.09,0.21,0.2679857536,0.1690523869,0.5629618595,0.0444530795,0.0375168019,0.0497639235,0.2248570857,0.1091890757,0.344455986,0.0746064554,0.2112127303,0.1771382305,0.1179953341,0.1591329047,0.1340209224,0.0887870051
0.09,0.23,0.2542979255,0.1600627843,0.5856392902,0.0436356872,0.0365114747,0.0491721667,0.2655137216,0.1069770361,0.3784617096,0.0737483779,0.226226394,0.1812312922,0.1250213793,0.1692302663,0.1379603661,0.0936833158
0.09,0.25,0.2419900525,0.152179955,0.6058299925,0.0428674095,0.0357664759,0.0487138372,0.3014700825,0.1054482289,0.4087456636,0.0730681121,0.2411585323,0.1875149435,0.1323195721,0.1811336298,0.1407819546,0.0991132624
0.09,0.27,0.2312603849,0.1446507873,0.6240888278,0.0421078587,0.0350975827,0.0483352949,0.3347872532,0.1041815748,0.4361336916,0.0725009497,0.2563460123,0.1933941618,0.1397752412,0.1941549184,0.1443003381,0.1050621382
0.09,0.29,0.2207789053,0.1386993752,0.6405217196,0.0415341051,0.0344566632,0.0478588719,0.3631229693,0.1026879785,0.4607825794,0.0717883079,0.2740206265,0.1974012759,0.1467175572,0.2079073803,0.1497493719,0.111375556
0.09,0.31,0.2114622344,0.1332483879,0.6552893777,0.0407738483,0.0340511596,0.0476818425,0.3887926018,0.1022377117,0.4829340665,0.0715227637,0.2916780141,0.2044059921,0.156039259,0.2210202907,0.1535490353,0.1168332138
